CLIENT_IP_ADDRESS SERVER_IP_ADDRESS CLIENT_L4_PORT SERVER_L4_PORT TIME_ABS_START TIME_REL_START TIME_REL_END TIME_BIN_DELTA C_PKTS_ALL C_RSTS_PKTS C_ACKS_PKTS C_PURE_ACKS_PKTS C_BYTES C_PKTS_WITH_DATA C_BYTES_ALL C_PKTS_RETX C_BYTS_RETX S_PKTS_ALL S_RSTS_PKTS S_ACKS_PKTS S_PURE_ACKS_PKTS S_BYTES S_PKTS_WITH_DATA S_BYTES_ALL S_PKTS_RETX S_BYTS_RETX
192.168.2.55 140.82.121.3 60812 443 30436.642333984375 0.0 397.784 397.784 15 1 14 9 744 3 744 0 0 18 0 18 4 53321 13 53321 0 0
192.168.2.55 140.82.121.3 60811 443 30117.217529296875 0.0 717.349 717.349 9 1 8 3 748 3 748 0 0 10 0 10 4 3785 5 3785 0 0
192.168.2.55 2.22.32.177 60793 443 20542.76171875 0.0 604.749 604.749 7 0 6 4 643 2 643 0 0 6 0 6 1 4864 4 4864 0 0
192.168.2.55 63.140.62.27 60782 443 20341.759521484375 0.0 940.426 940.426 11 0 10 4 2844 6 2844 0 0 11 0 11 4 4857 6 4857 0 0
192.168.2.55 2.22.32.177 60793 443 31148.434326171875 10605.673 10605.873 0.2 1 0 1 1 0 0 0 0 0 3 0 3 0 77 2 77 0 0
192.168.2.55 23.40.157.96 60796 443 21561.584716796875 1001.912 1448.267 446.355 9 0 9 6 1713 3 1713 0 0 10 0 10 0 15888 10 15888 0 0
192.168.2.55 2.22.32.177 60793 443 32893.05029296875 12350.289 12436.255 85.966 1 0 1 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0
192.168.2.55 23.40.157.96 60796 443 32893.498291015625 12333.826 13088.812 754.986 4 0 4 2 1142 2 1142 0 0 2 0 2 0 1726 2 1726 0 0
192.168.2.55 172.64.155.249 60813 443 32763.646484375 0.0 840.181 840.181 36 0 35 31 771 4 1025 1 254 37 0 37 4 187591 32 187591 0 0
192.168.2.55 172.64.155.249 60815 443 34056.710693359375 0.0 559.756 559.756 25 0 24 20 977 3 977 0 0 36 0 36 4 54056 30 54056 0 0
192.168.2.55 172.64.155.249 60813 443 34535.45751953125 1771.811 1852.919 81.108 2 0 2 1 0 0 0 0 0 2 0 2 1 0 0 0 0 0
192.168.2.55 216.58.204.142 60814 443 34017.57763671875 0.0 874.261 874.261 40 0 39 35 765 3 765 0 0 59 0 59 4 146191 53 146191 0 0
192.168.2.55 23.40.157.96 60796 443 34014.089599609375 13454.417 14314.321 859.904 4 0 4 2 1142 2 1142 0 0 2 0 2 0 1402 2 1402 0 0
192.168.2.55 23.40.157.96 60796 443 35154.95263671875 14595.28 15347.335 752.055 4 0 4 2 1142 2 1142 0 0 2 0 2 0 1402 2 1402 0 0
192.168.2.55 2.22.32.204 60804 443 28545.78271484375 7703.857 7703.857 0.0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 1 0
192.168.2.55 2.22.32.204 60803 443 28545.78271484375 7704.423 7704.423 0.0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 1 0
192.168.2.55 142.251.209.36 60816 443 35777.319580078125 0.0 684.723 684.723 8 0 7 3 764 4 1281 1 517 9 0 9 4 4310 4 5710 1 1400
192.168.2.55 142.251.209.36 60816 443 36946.961669921875 1169.642 1302.443 132.801 4 0 4 3 0 0 0 0 0 5 0 5 1 10971 3 10971 0 0
192.168.2.55 23.40.157.96 60796 443 36307.12353515625 15747.451 16565.71 818.259 4 0 4 2 1142 2 1142 0 0 2 0 2 0 1403 2 1403 0 0
192.168.2.55 92.123.101.120 60773 443 18037.962646484375 0.0 409.236 409.236 7 0 6 4 597 2 597 0 0 7 0 7 1 6660 5 6660 0 0
192.168.2.55 92.123.101.120 60773 443 37448.95263671875 19410.99 20167.959 756.969 2 0 2 1 0 0 0 0 0 3 0 3 1 24 1 24 0 0
192.168.2.55 23.40.157.96 60796 443 37434.82666015625 16875.154 17646.492 771.338 4 0 4 2 1142 2 1142 0 0 4 0 4 0 3620 4 3620 0 0
192.168.2.55 157.240.203.35 60817 443 38478.151611328125 0.0 445.03 445.03 15 0 14 10 750 3 750 0 0 22 0 22 4 26744 16 26744 0 0
192.168.2.55 23.40.157.96 60796 443 38555.884521484375 17996.212 18673.128 676.916 5 0 5 3 1142 2 1142 0 0 4 0 4 0 5376 4 5376 0 0
192.168.2.55 23.214.205.236 60786 443 20420.62353515625 0.0 567.063 567.063 6 0 5 3 597 2 597 0 0 7 0 7 1 4618 5 4618 0 0
192.168.2.55 23.51.48.42 60799 443 20568.877685546875 0.0 713.25 713.25 6 0 5 3 643 2 643 0 0 6 0 6 1 4869 4 4869 0 0
192.168.2.55 23.214.205.236 60786 443 39947.263671875 19526.64 20038.735 512.095 2 0 2 1 0 0 0 0 0 3 0 3 1 24 1 24 0 0
192.168.2.55 23.40.157.96 60796 443 39674.260498046875 19114.588 19899.836 785.248 4 0 4 2 1142 2 1142 0 0 4 0 4 0 6017 4 6017 0 0
192.168.2.55 18.154.156.167 60818 443 39948.259521484375 0.0 964.56 964.56 10 0 9 5 748 3 748 0 0 13 0 13 4 7147 7 7147 0 0
192.168.2.55 23.51.48.42 60799 443 40308.341552734375 19739.464 20610.181 870.717 2 0 2 1 0 0 0 0 0 3 0 3 1 31 1 31 0 0
192.168.2.55 185.15.58.224 60819 443 41170.28759765625 0.0 386.446 386.446 11 1 10 5 767 3 767 0 0 22 0 22 4 28065 17 28065 0 0
192.168.2.55 63.140.62.27 60782 443 31661.435546875 11319.676 11319.734 0.058 1 0 1 1 0 0 0 0 0 1 0 1 1 0 0 0 0 0
192.168.2.55 23.40.157.96 60796 443 40823.66748046875 20263.995 20994.3 730.305 5 0 5 3 1141 2 1141 0 0 6 0 6 0 6124 6 6374 1 250
192.168.2.55 2.22.32.204 60792 443 21556.031494140625 1053.759 2011.955 958.196 140 0 140 138 199 2 199 0 0 188 0 188 1 517430 187 517430 0 0
192.168.2.55 23.52.38.143 60764 443 16902.57470703125 2626.879 3545.144 918.265 4 0 4 2 2317 2 2317 0 0 6 0 6 2 3641 4 3641 0 0
192.168.2.55 104.244.42.129 60752 443 11278.04833984375 0.0 715.354 715.354 8 0 7 4 761 3 761 0 0 11 0 11 3 9387 7 10787 1 1400
192.168.2.55 104.244.42.1 60820 443 42474.849609375 0.0 386.748 386.748 7 0 6 3 765 3 765 0 0 8 0 8 3 4406 4 4406 0 0
192.168.2.55 23.40.140.194 60756 443 29111.24951171875 15440.685 15687.628 246.943 2 0 2 1 540 1 540 0 0 1 0 1 0 605 1 605 0 0
192.168.2.55 104.244.42.129 60752 443 43974.75634765625 32696.708 32867.7 170.992 2 1 2 0 0 0 0 0 0 2 0 2 1 24 1 24 0 0
192.168.2.55 104.244.42.1 60820 443 44032.956298828125 1558.107 1671.285 113.178 2 1 2 0 0 0 0 0 0 2 0 2 1 24 1 24 0 0
192.168.2.55 104.244.42.1 60822 443 43467.381591796875 0.0 678.79 678.79 9 1 8 3 755 3 755 0 0 11 0 11 4 10316 6 10316 0 0
192.168.2.55 23.52.38.143 60764 443 43359.613525390625 29083.918 30019.121 935.203 4 0 4 1 2710 3 2710 0 0 5 0 5 3 1836 2 1836 0 0
192.168.2.55 63.140.62.27 60782 443 41892.99462890625 21551.235 21551.297 0.062 1 0 1 1 0 0 0 0 0 1 0 1 1 0 0 0 0 0
192.168.2.55 13.107.42.14 60823 443 43977.102294921875 0.0 807.178 807.178 9 0 8 5 887 3 887 0 0 13 0 13 3 16299 9 16299 0 0
192.168.2.55 13.107.42.14 60823 443 44985.947509765625 1008.845 1125.134 116.289 4 0 4 3 0 0 0 0 0 5 0 5 1 7930 3 7930 0 0
192.168.2.55 63.140.62.27 60828 443 45284.2255859375 0.0 302.436 302.436 5 1 4 1 517 1 517 0 0 5 0 5 1 4000 2 4000 0 0
192.168.2.55 157.240.203.174 60846 443 45817.861572265625 0.0 848.673 848.673 35 0 34 30 751 3 751 0 0 76 0 76 4 102814 70 102814 0 0
192.168.2.55 185.26.141.74 60848 443 46136.100341796875 0.0 165.574 165.574 2 0 1 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0
192.168.2.55 101.62.202.217 60850 443 47837.4296875 0.0 748.27 748.27 7 0 6 3 889 3 889 0 0 7 0 7 2 5288 4 5288 0 0
192.168.2.55 101.62.202.217 60852 443 47957.4326171875 0.0 902.378 902.378 8 0 7 3 1139 4 1139 0 0 9 0 9 3 6581 5 6581 0 0
192.168.2.55 151.101.241.140 60853 443 48458.361572265625 0.0 607.544 607.544 8 1 7 3 748 3 748 0 0 9 0 9 3 5424 5 5424 0 0
192.168.2.55 63.140.62.27 60826 443 45225.7666015625 0.0 653.454 653.454 12 0 11 4 2728 7 2728 0 0 11 0 11 4 5224 6 5224 0 0
192.168.2.55 13.226.244.39 60805 443 21561.003662109375 0.0 496.987 496.987 11 0 10 5 1714 5 1714 0 0 14 0 14 5 6361 8 6361 0 0
192.168.2.55 101.62.202.217 60850 443 48855.845703125 1018.416 1959.411 940.995 82 0 82 80 496 2 496 0 0 102 0 102 2 354076 100 354076 0 0
192.168.2.55 151.101.241.140 60854 443 49067.796630859375 0.0 964.573 964.573 11 0 10 7 835 3 835 0 0 29 0 29 3 42506 25 42506 0 0
192.168.2.55 101.62.202.217 60852 443 49064.279541015625 1106.847 2074.206 967.359 50 0 50 49 250 1 250 0 0 58 0 58 1 190111 57 190111 0 0
192.168.2.55 63.140.62.27 60826 443 49284.316650390625 4058.55 5055.033 996.483 6 0 6 1 2799 5 3760 1 961 3 0 3 2 61 1 61 0 0
192.168.2.55 151.101.241.140 60854 443 50186.970703125 1119.174 1689.332 570.158 22 1 22 20 0 0 0 0 0 61 0 61 1 56506 60 56506 0 0
192.168.2.55 52.223.29.147 60856 443 50643.474609375 0.0 373.271 373.271 7 1 6 2 643 2 643 0 0 7 0 7 3 5261 3 5261 0 0
192.168.2.55 101.62.202.217 60850 443 50027.739501953125 2190.31 3180.816 990.506 121 0 121 120 250 1 250 0 0 155 0 155 2 659293 153 659293 0 0
192.168.2.55 63.140.62.27 60826 443 50529.067626953125 5303.301 5307.4 4.099 1 0 1 1 0 0 0 0 0 6 0 6 3 160 3 160 0 0
192.168.2.55 2.22.33.86 60857 443 50781.28369140625 0.0 723.007 723.007 10 0 9 6 746 3 746 0 0 14 0 14 3 15425 10 15425 0 0
192.168.2.55 101.62.202.217 60852 443 50192.030517578125 2234.598 2571.858 337.26 53 0 53 53 0 0 0 0 0 59 0 59 1 189772 58 189772 0 0
192.168.2.55 101.62.202.217 60850 443 51112.015625 3274.586 4263.764 989.178 766 0 766 765 250 1 250 0 0 919 0 919 1 2975229 918 2975229 0 0
192.168.2.55 2.22.33.86 60857 443 51973.277587890625 1191.994 1547.683 355.689 20 1 20 18 0 0 0 0 0 40 0 40 1 67497 39 67497 0 0
192.168.2.55 101.62.202.217 60852 443 51980.15869140625 4022.726 4971.246 948.52 62 0 62 61 250 1 250 0 0 87 0 87 1 203000 86 203000 0 0
192.168.2.55 101.62.202.217 60850 443 52185.089599609375 4347.66 5345.257 997.597 320 0 320 320 0 0 0 0 0 454 0 454 0 1345400 454 1345400 0 0
192.168.2.55 54.73.148.110 60858 443 52048.359619140625 0.0 750.015 750.015 3 0 2 1 517 1 517 0 0 1 0 1 0 0 0 0 0 0
192.168.2.55 101.62.202.217 60850 443 53230.002685546875 5392.573 6388.359 995.786 348 0 348 348 0 0 0 0 0 403 0 403 0 1341200 403 1341200 0 0
192.168.2.55 151.101.242.167 60859 443 54474.713623046875 0.0 468.638 468.638 12 1 11 6 747 3 747 0 0 38 0 38 4 52469 33 52469 0 0
192.168.2.55 63.140.62.27 60782 443 44491.505615234375 24149.746 24933.425 783.679 8 0 8 3 2613 5 2613 0 0 6 0 6 2 537 4 537 0 0
192.168.2.55 54.73.148.110 60858 443 54102.215576171875 2053.856 3047.64 993.784 43 0 43 39 1170 4 1687 1 517 55 0 55 5 118564 50 118564 0 0
192.168.2.55 54.73.148.110 60858 443 55184.943603515625 3136.584 3373.665 237.081 48 0 48 47 0 0 0 0 0 59 0 59 1 196091 57 196091 0 0
192.168.2.55 63.140.62.27 60830 443 45356.795654296875 0.0 476.267 476.267 5 0 4 2 581 2 581 0 0 6 0 6 2 3999 3 3999 0 0
192.168.2.55 23.51.49.221 60860 443 55619.295654296875 0.0 242.838 242.838 15 1 14 9 767 3 767 0 0 16 0 16 3 17899 11 17899 1 0
192.168.2.55 101.62.202.217 60850 443 54243.03564453125 6405.606 6684.861 279.255 115 0 115 115 0 0 0 0 0 123 0 123 0 341655 123 341655 0 0
192.168.2.55 101.62.202.217 60852 443 53038.7646484375 5081.332 5364.58 283.248 8 0 8 8 0 0 0 0 0 14 0 14 0 24622 14 24622 0 0
192.168.2.55 23.214.204.249 60861 443 57584.768310546875 0.0 402.585 402.585 22 1 21 16 763 3 763 0 0 26 0 26 4 45375 21 45375 0 0
192.168.2.55 101.62.202.217 60850 443 57744.74365234375 9907.314 10866.806 959.492 292 0 292 290 496 2 496 0 0 331 0 331 2 1371896 329 1371896 0 0
192.168.2.55 23.40.140.194 60756 443 44117.53369140625 30446.969 30547.834 100.865 2 0 2 1 540 1 540 0 0 1 0 1 0 605 1 605 0 0
192.168.2.55 23.194.176.111 60762 443 14190.6376953125 0.0 208.475 208.475 7 0 6 3 1243 3 1243 0 0 8 0 8 2 5371 5 5371 0 0
192.168.2.55 23.194.176.111 60763 443 14190.735595703125 0.0 231.057 231.057 8 0 7 4 1238 3 1238 0 0 8 0 8 1 5355 6 5355 0 0
192.168.2.55 23.194.176.111 60761 443 14190.53466796875 0.0 230.727 230.727 8 0 7 4 1236 3 1236 0 0 7 0 7 1 5363 5 5363 0 0
192.168.2.55 23.194.176.111 60759 443 14190.3056640625 0.0 292.063 292.063 8 0 7 4 1238 3 1238 0 0 7 0 7 1 5358 5 5358 0 0
192.168.2.55 23.194.176.111 60758 443 14189.934326171875 0.0 292.7 292.7 8 0 7 4 1241 3 1241 0 0 7 0 7 1 5362 5 5362 0 0
192.168.2.55 23.194.176.111 60760 443 14190.43359375 0.0 251.27 251.27 7 0 6 3 1237 3 1237 0 0 7 0 7 1 5361 5 5361 0 0
192.168.2.55 101.62.202.217 60850 443 58780.4736328125 10943.044 11940.102 997.058 310 0 310 310 0 0 0 0 0 355 0 355 0 1614200 355 1614200 0 0
192.168.2.55 13.226.244.39 60805 443 50007.025634765625 28446.022 28970.803 524.781 5 0 5 3 1389 2 1389 0 0 6 0 6 2 1626 4 3026 1 1400
192.168.2.55 52.223.29.147 60855 443 50528.969482421875 0.0 758.295 758.295 11 0 10 4 2518 6 2518 0 0 14 0 14 6 5729 7 5729 0 0
192.168.2.55 140.82.121.3 60863 443 60023.857666015625 0.0 229.648 229.648 26 1 25 20 744 3 744 0 0 31 0 31 4 53317 26 53317 0 0
192.168.2.55 140.82.121.3 60862 443 59635.002685546875 0.0 619.656 619.656 9 1 8 3 748 3 748 0 0 11 0 11 4 3787 6 3787 0 0
192.168.2.55 63.140.62.27 60826 443 51533.62548828125 6307.859 6800.455 492.596 2 0 2 1 620 1 620 0 0 2 0 2 1 38 1 38 0 0
192.168.2.55 172.64.155.249 60864 443 61931.551513671875 0.0 618.083 618.083 65 0 64 61 771 3 771 0 0 76 0 76 3 187570 72 187570 0 0
192.168.2.55 172.64.155.249 60864 443 63110.435546875 1178.884 1412.733 233.849 2 0 2 1 0 0 0 0 0 2 0 2 1 0 0 0 0 0
192.168.2.55 172.64.155.249 60865 443 62551.853515625 0.0 792.483 792.483 21 0 20 16 977 3 977 0 0 31 0 31 4 54154 25 54154 0 0
192.168.2.55 92.123.101.120 60771 443 17942.279541015625 0.0 509.041 509.041 16 0 15 12 1218 3 1218 0 0 17 0 17 1 42103 15 42103 0 0
192.168.2.55 216.58.209.46 60866 443 64122.260498046875 0.0 660.637 660.637 48 0 47 43 765 3 765 0 0 69 0 69 4 146130 63 146130 0 0
192.168.2.55 23.51.48.42 60778 443 19901.580322265625 1140.831 1263.809 122.978 3 0 3 2 669 1 669 0 0 6 0 6 1 7124 5 7124 0 0
192.168.2.55 23.51.48.42 60780 443 19901.580322265625 1140.6 1263.73 123.13 3 0 3 2 669 1 669 0 0 5 0 5 0 4287 5 4287 0 0
192.168.2.55 23.51.48.42 60777 443 19901.580322265625 1140.983 1264.081 123.098 3 0 3 2 669 1 669 0 0 6 0 6 1 4452 5 4452 0 0
192.168.2.55 23.51.48.42 60775 443 19901.580322265625 1141.292 1264.404 123.112 3 0 3 2 669 1 669 0 0 5 0 5 0 4288 5 4288 0 0
192.168.2.55 23.51.48.42 60776 443 19901.580322265625 1141.103 1264.178 123.075 3 0 3 2 669 1 669 0 0 5 0 5 0 4307 5 4307 0 0
192.168.2.55 23.51.48.42 60779 443 19901.580322265625 1140.714 1264.24 123.526 4 0 4 3 669 1 669 0 0 6 0 6 1 6623 5 6623 0 0
192.168.2.55 63.140.62.27 60782 443 55037.361572265625 34695.602 35080.205 384.603 2 0 2 0 883 2 883 0 0 2 0 2 1 214 1 214 0 0
192.168.2.55 63.140.62.27 60830 443 55657.7216796875 10300.926 10301.001 0.075 1 0 1 1 0 0 0 0 0 1 0 1 1 0 0 0 0 0
192.168.2.55 23.51.48.42 60790 443 20501.2666015625 0.0 488.741 488.741 7 0 6 3 1347 3 1347 0 0 7 0 7 1 5376 5 5376 0 0
192.168.2.55 23.51.48.42 60788 443 20500.963623046875 0.0 488.96 488.96 7 0 6 3 1353 3 1353 0 0 7 0 7 1 5381 5 5381 0 0
192.168.2.55 23.51.48.42 60791 443 20501.37158203125 0.0 488.661 488.661 8 0 7 4 1352 3 1352 0 0 7 0 7 1 5381 5 5381 0 0
192.168.2.55 23.51.48.42 60789 443 20501.11572265625 0.0 488.931 488.931 7 0 6 3 1348 3 1348 0 0 8 0 8 1 5376 6 5376 0 0
192.168.2.55 23.51.48.42 60787 443 20500.698486328125 0.0 567.535 567.535 10 0 9 6 1345 3 1345 0 0 13 0 13 2 16314 10 16314 0 0
