CLIENT_IP_ADDRESS SERVER_IP_ADDRESS CLIENT_L4_PORT SERVER_L4_PORT TIME_ABS_START TIME_REL_START TIME_REL_END TIME_BIN_DELTA C_PKTS_ALL C_RSTS_PKTS C_ACKS_PKTS C_PURE_ACKS_PKTS C_BYTES C_PKTS_WITH_DATA C_BYTES_ALL C_PKTS_RETX C_BYTS_RETX S_PKTS_ALL S_RSTS_PKTS S_ACKS_PKTS S_PURE_ACKS_PKTS S_BYTES S_PKTS_WITH_DATA S_BYTES_ALL S_PKTS_RETX S_BYTS_RETX
192.168.2.55 23.40.140.194 60473 443 72763.87719726562 60349.817 60480.612 130.795 2 0 2 1 540 1 540 0 0 1 0 1 0 605 1 605 0 0
192.168.2.55 2.22.32.204 60505 443 43343.76123046875 25334.703 25495.336 160.633 9 0 9 4 331 5 331 0 0 18 0 18 3 48394 15 48394 0 0
192.168.2.55 140.82.121.4 60583 443 87961.50952148438 0.0 585.628 585.628 15 1 14 9 744 3 744 0 0 17 0 17 3 53396 13 53396 0 0
192.168.2.55 140.82.121.4 60582 443 87640.5673828125 0.0 909.037 909.037 9 1 8 3 748 3 748 0 0 11 0 11 4 3785 6 3785 0 0
192.168.2.55 13.226.244.11 60511 443 78907.69555664062 58922.16 58998.267 76.107 2 0 2 1 1395 1 1395 0 0 3 0 3 1 1633 2 1633 0 0
192.168.2.55 52.223.29.147 60568 443 78986.09643554688 9858.409 9935.624 77.215 4 0 4 1 1459 3 1459 0 0 5 0 5 3 360 2 360 0 0
192.168.2.55 52.223.29.147 60568 443 88987.29638671875 19859.609 19938.786 79.177 5 0 5 2 1417 2 1417 0 0 6 0 6 3 77 2 77 0 0
192.168.2.55 23.52.38.143 60486 443 44664.302490234375 29319.767 29875.609 555.842 23 0 23 22 1138 1 1138 0 0 25 0 25 1 70861 24 71722 1 861
192.168.2.55 63.140.62.27 60531 443 80260.09936523438 34955.284 35177.425 222.141 2 0 2 1 622 1 622 0 0 2 0 2 1 61 1 61 0 0
192.168.2.55 18.134.84.23 60530 80 44784.569580078125 0.0 466.909 466.909 5 0 4 2 682 2 1364 1 682 5 0 5 2 744 2 1488 1 744
192.168.2.55 199.127.193.108 60544 443 45649.745361328125 0.0 498.434 498.434 6 0 5 3 581 2 581 0 0 7 0 7 2 6434 4 6434 0 0
192.168.2.55 172.64.155.249 60585 443 90515.79443359375 0.0 959.106 959.106 59 0 58 54 771 3 771 0 0 78 0 78 4 187550 72 187550 0 0
192.168.2.55 104.18.32.7 60586 443 91090.11938476562 0.0 386.351 386.351 25 0 24 20 977 3 977 0 0 40 0 40 4 54104 34 54104 0 0
192.168.2.55 142.251.209.46 60587 443 93263.3251953125 0.0 745.71 745.71 55 0 54 50 765 3 765 0 0 78 0 78 4 145633 72 145633 0 0
192.168.2.55 142.251.209.36 60588 443 96287.22338867188 0.0 486.661 486.661 12 0 11 7 764 3 764 0 0 13 0 13 4 15130 7 15130 0 0
192.168.2.55 20.190.181.23 60589 443 96583.42041015625 0.0 726.656 726.656 17 1 16 6 4014 9 4014 0 0 17 0 17 9 16204 7 16204 0 0
192.168.2.55 101.62.213.61 60552 443 87637.27319335938 39946.811 40813.504 866.693 630 0 630 628 496 2 496 0 0 773 0 773 2 3508596 771 3508596 0 0
192.168.2.55 101.62.213.61 60554 443 87734.00756835938 39878.296 40232.176 353.88 36 0 36 34 496 2 496 0 0 57 0 57 2 191901 55 191901 0 0
192.168.2.55 23.40.157.96 60509 443 87712.84643554688 69480.536 69517.331 36.795 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 23.40.157.96 60510 443 65758.37841796875 47523.932 47590.502 66.57 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 23.40.157.96 60507 443 65741.8564453125 47511.902 47594.994 83.092 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 23.40.157.96 60489 443 65741.89038085938 48680.063 48763.121 83.058 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 23.40.157.96 60506 443 65741.853515625 47512.577 47595.672 83.095 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 23.40.157.96 60508 443 65741.853515625 47510.042 47593.137 83.095 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 101.62.213.61 60552 443 97636.61547851562 49946.153 50578.877 632.724 396 1 396 391 527 3 527 0 0 534 0 534 2 2508446 532 2508446 0 0
192.168.2.55 185.26.141.74 60549 443 47335.53955078125 1157.831 1456.699 298.868 6 0 6 3 869 3 869 0 0 11 0 11 3 9702 8 9702 0 0
192.168.2.55 101.62.213.61 60554 443 97703.25439453125 49847.543 50692.514 844.971 69 0 69 65 527 3 527 0 0 81 0 81 4 191710 76 191710 0 0
192.168.2.55 185.26.141.74 60549 443 98514.54150390625 52336.833 52370.592 33.759 3 0 3 1 31 1 31 0 0 3 0 3 2 0 0 0 0 0
192.168.2.55 23.52.38.143 60486 443 90221.5634765625 74877.028 74900.318 23.29 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 13.226.244.11 60511 443 88921.2333984375 68935.698 68999.486 63.788 2 0 2 1 1395 1 1395 0 0 3 0 3 1 1634 2 1634 0 0
192.168.2.55 199.127.193.108 60532 443 86333.23754882812 40846.323 41108.575 262.252 4 0 4 1 2265 3 2265 0 0 3 0 3 2 302 1 302 0 0
192.168.2.55 63.140.62.27 60590 443 98002.73657226562 0.0 608.394 608.394 9 0 8 3 2091 5 2091 0 0 8 0 8 3 4717 4 4717 0 0
192.168.2.55 52.223.29.147 60584 443 89048.49951171875 0.0 200.996 200.996 12 0 11 5 2563 6 2563 0 0 14 0 14 6 5729 7 5729 0 0
192.168.2.55 23.40.157.96 60489 443 98033.8564453125 80972.029 81933.766 961.737 8 0 8 4 1714 4 2286 1 572 11 0 11 4 8288 7 8873 1 585
192.168.2.55 157.240.203.35 60592 443 98814.61352539062 0.0 249.932 249.932 15 0 14 10 750 3 750 0 0 26 0 26 4 26754 20 26754 0 0
192.168.2.55 63.140.62.27 60531 443 90253.64916992188 44948.834 45141.923 193.089 2 0 2 1 622 1 622 0 0 2 0 2 1 61 1 61 0 0
192.168.2.55 18.154.156.167 60593 443 100847.23852539062 0.0 779.773 779.773 11 0 10 6 748 3 748 0 0 12 0 12 4 7147 6 7147 0 0
192.168.2.55 185.15.58.224 60594 443 102220.97045898438 0.0 492.318 492.318 14 1 13 8 767 3 767 0 0 17 0 17 4 28065 12 29465 1 1400
192.168.2.55 23.40.140.194 60473 443 87762.533203125 75348.473 75434.031 85.558 2 0 2 1 540 1 540 0 0 1 0 1 0 605 1 605 0 0
192.168.2.55 23.194.176.111 60477 443 58094.03515625 45254.012 45523.139 269.127 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 23.194.176.111 60478 443 58093.26953125 45253.119 45523.012 269.893 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 23.194.176.111 60476 443 58093.265380859375 45253.384 45526.338 272.954 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 23.194.176.111 60479 443 58093.258544921875 45252.981 45522.885 269.904 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 23.194.176.111 60481 443 58093.25244140625 45252.73 45525.697 272.967 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 23.194.176.111 60480 443 58153.279541015625 45312.881 45551.093 238.212 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 104.244.42.129 60571 443 72783.8955078125 0.0 591.393 591.393 8 0 7 4 761 3 761 0 0 8 0 8 3 9387 4 9387 0 0
192.168.2.55 104.244.42.129 60571 443 103639.37841796875 30855.483 30913.965 58.482 2 1 2 0 0 0 0 0 0 2 0 2 1 24 1 24 0 0
192.168.2.55 104.244.42.1 60595 443 103322.77758789062 0.0 359.921 359.921 7 0 6 3 765 3 765 0 0 8 0 8 3 4406 4 4406 0 0
192.168.2.55 104.244.42.1 60597 443 104252.66455078125 0.0 815.888 815.888 9 1 8 3 755 3 755 0 0 10 0 10 4 10340 5 10340 0 0
192.168.2.55 104.244.42.1 60595 443 104968.46948242188 1645.692 1746.079 100.387 2 1 2 0 0 0 0 0 0 2 0 2 1 24 1 24 0 0
192.168.2.55 13.107.42.14 60598 443 106249.55639648438 0.0 764.375 764.375 7 0 6 3 887 3 887 0 0 8 0 8 3 4197 3 4197 1 0
192.168.2.55 92.123.101.80 60487 443 62224.844482421875 45480.399 45628.097 147.698 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 199.127.193.108 60544 443 91152.5244140625 45502.779 45532.79 30.011 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 23.40.157.96 60489 443 99044.41748046875 81982.59 81982.59 0.0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
192.168.2.55 13.107.42.14 60598 443 107321.29736328125 1071.741 1277.325 205.584 7 0 7 6 0 0 0 0 0 9 0 9 1 20022 7 20022 0 0
192.168.2.55 199.127.193.108 60544 443 107486.39916992188 61836.654 62081.052 244.398 2 0 2 1 0 0 0 0 0 2 0 2 1 0 0 0 0 0
192.168.2.55 23.51.48.42 60492 443 62705.99658203125 45305.849 45376.721 70.872 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 23.51.48.42 60490 443 62706.00048828125 45306.08 45376.948 70.868 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 23.51.48.42 60495 443 62705.988525390625 45305.492 45376.372 70.88 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 23.51.48.42 60491 443 62705.9912109375 45305.958 45376.835 70.877 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 23.51.48.42 60494 443 62705.987548828125 45305.594 45376.475 70.881 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 23.51.48.42 60493 443 62691.24658203125 45290.974 45376.596 85.622 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 23.214.205.236 60497 443 63126.08935546875 45273.664 45324.208 50.544 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 23.51.48.42 60503 443 63156.59716796875 45164.909 45200.424 35.515 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 23.51.48.42 60504 443 63201.62158203125 45209.809 45234.755 24.946 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 23.51.48.42 60502 443 63201.62158203125 45210.076 45235.022 24.946 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 23.51.48.42 60500 443 63216.62646484375 45225.467 45250.133 24.666 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 2.22.32.177 60498 443 63367.050537109375 45510.935 45631.168 120.233 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 23.51.48.42 60501 443 63471.66552734375 45480.266 45596.433 116.167 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 2.22.32.204 60505 443 88508.41845703125 70499.36 70525.984 26.624 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 63.140.62.27 60591 443 98263.55737304688 0.0 347.573 347.573 5 0 4 2 617 2 617 0 0 5 0 5 2 3796 2 3796 0 0
192.168.2.55 23.52.38.143 60486 443 98902.55151367188 83558.016 83623.839 65.823 2 0 2 1 1363 1 1363 0 0 3 0 3 1 1729 2 1729 0 0
192.168.2.55 63.140.62.27 60590 443 99043.23120117188 1040.495 1162.215 121.72 2 0 2 1 848 1 848 0 0 2 0 2 1 211 1 211 0 0
192.168.2.55 18.134.84.23 60530 80 90266.26318359375 45481.694 45497.297 15.603 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 157.240.203.174 60599 443 108267.80737304688 0.0 760.025 760.025 26 0 25 21 751 3 751 0 0 70 0 70 4 102375 64 102375 0 0
192.168.2.55 63.140.62.27 60531 443 99257.02856445312 53952.213 54205.483 253.27 4 0 4 2 1233 2 1233 0 0 4 0 4 2 99 2 99 0 0
192.168.2.55 199.127.193.108 60532 443 98975.23950195312 53488.325 53723.088 234.763 3 0 3 1 1918 2 1918 0 0 3 0 3 2 302 1 302 0 0
192.168.2.55 52.223.29.147 60584 443 99044.33642578125 9995.837 10149.745 153.908 5 0 5 1 2852 4 2852 0 0 7 0 7 4 720 3 720 0 0
192.168.2.55 176.255.176.108 60546 443 45728.50537109375 0.0 458.754 458.754 11 0 10 3 7811 7 7811 0 0 11 0 11 7 4060 3 4060 0 0
192.168.2.55 176.255.176.108 60546 443 109272.9912109375 63544.486 63606.525 62.039 2 0 2 1 0 0 0 0 0 2 0 2 1 0 0 0 0 0
192.168.2.55 52.223.29.147 60584 443 109199.45556640625 20150.956 20389.663 238.707 2 0 2 1 0 0 0 0 0 4 0 4 1 77 1 77 1 0
192.168.2.55 151.101.241.140 60617 443 110302.20556640625 0.0 298.286 298.286 8 1 7 3 748 3 748 0 0 9 0 9 3 5424 5 5424 0 0
192.168.2.55 101.62.213.61 60616 443 110253.90551757812 0.0 798.578 798.578 8 0 7 3 1213 4 1213 0 0 10 0 10 3 6402 6 7446 1 1044
192.168.2.55 101.62.213.61 60619 443 110404.34155273438 0.0 869.323 869.323 26 0 25 20 1213 5 1462 1 249 34 0 34 5 72127 28 74571 2 2444
192.168.2.55 63.140.62.27 60531 443 109171.61254882812 63866.797 64419.065 552.268 6 0 6 2 1648 4 1648 0 0 7 0 7 4 465 3 465 0 0
192.168.2.55 151.101.241.140 60620 443 110602.50756835938 0.0 845.915 845.915 36 0 35 30 835 4 1153 1 318 106 0 106 4 100500 101 101900 1 1400
192.168.2.55 151.101.241.140 60620 443 111752.62158203125 1150.114 1170.708 20.594 2 1 2 0 0 0 0 1 0 2 0 2 1 24 1 24 0 0
192.168.2.55 101.62.213.61 60616 443 111259.21557617188 1005.31 1998.313 993.003 52 0 52 50 502 2 502 0 0 65 0 65 3 199916 62 201316 1 1400
192.168.2.55 2.22.33.86 60621 443 111275.49438476562 0.0 993.444 993.444 16 0 15 12 746 3 746 0 0 21 0 21 3 36547 17 37947 1 1400
192.168.2.55 2.22.33.86 60621 443 112279.5224609375 1004.028 1046.468 42.44 9 1 9 7 0 0 0 0 0 10 0 10 1 45367 9 45367 0 0
192.168.2.55 13.226.244.11 60511 443 98917.95336914062 78932.418 79134.119 201.701 4 0 4 2 2766 2 2766 0 0 6 0 6 2 3241 4 3241 0 0
192.168.2.55 63.140.62.27 60531 443 111680.396484375 66375.581 66658.406 282.825 2 0 2 1 967 1 967 0 0 2 0 2 1 62 1 62 0 0
192.168.2.55 101.62.213.61 60619 443 111441.66552734375 1037.324 1857.998 820.674 153 0 153 152 253 1 253 0 0 186 0 186 1 626246 185 626246 0 0
192.168.2.55 101.62.213.61 60616 443 112262.61938476562 2008.714 3000.506 991.792 1091 0 1091 1090 253 1 253 0 0 1282 0 1282 1 5103792 1281 5103792 0 0
192.168.2.55 63.140.62.27 60531 443 112685.99047851562 67381.175 67634.354 253.179 5 0 5 2 1848 3 1848 0 0 6 0 6 3 138 3 138 0 0
192.168.2.55 54.170.196.176 60623 443 114007.1865234375 0.0 988.652 988.652 105 0 104 99 1687 4 1687 0 0 138 0 138 5 314857 131 314857 0 0
192.168.2.55 151.101.242.167 60624 443 116134.55444335938 0.0 914.389 914.389 26 1 25 20 747 3 747 0 0 41 0 41 4 52564 36 52564 0 0
192.168.2.55 63.140.62.27 60590 443 108939.89038085938 10937.154 11313.917 376.763 5 0 5 1 2536 4 2536 0 0 4 0 4 1 498 3 498 0 0
192.168.2.55 23.40.140.194 60473 443 102771.91455078125 90357.854 90548.317 190.463 2 0 2 1 540 1 540 0 0 1 0 1 0 605 1 605 0 0
192.168.2.55 23.51.49.221 60625 443 117640.74243164062 0.0 544.474 544.474 9 1 8 3 767 3 767 0 0 10 0 10 3 17899 6 17899 0 0
192.168.2.55 63.140.62.27 60591 443 108694.88720703125 10431.33 10431.397 0.067 1 0 1 1 0 0 0 0 0 1 0 1 1 0 0 0 0 0
192.168.2.55 23.214.204.249 60626 443 118694.83935546875 0.0 504.774 504.774 14 1 13 8 763 3 763 0 0 15 0 15 1 45375 12 45375 0 0
192.168.2.55 101.62.213.61 60616 443 113266.16040039062 3012.255 3407.07 394.815 454 0 454 454 0 0 0 0 0 588 0 588 0 2057406 588 2057406 0 0
192.168.2.55 101.62.213.61 60619 443 112862.45556640625 2458.114 2585.755 127.641 37 0 37 36 253 1 253 0 0 55 0 55 1 228481 54 228481 0 0
192.168.2.55 140.82.121.4 60627 443 120327.2431640625 0.0 567.94 567.94 6 0 5 2 748 3 748 0 0 5 0 5 1 3497 3 3497 0 0
192.168.2.55 140.82.121.4 60628 443 121486.57446289062 0.0 723.12 723.12 17 1 16 11 744 3 744 0 0 21 0 21 4 53322 16 53322 0 0
192.168.2.55 140.82.121.4 60627 443 121337.9091796875 1010.666 1883.468 872.802 4 1 4 1 0 1 231 1 231 7 0 7 4 288 3 288 0 0
192.168.2.55 13.226.244.11 60511 443 112356.69555664062 92371.16 92484.372 113.212 3 0 3 1 1385 2 1385 0 0 4 0 4 1 1623 3 1623 0 0
192.168.2.55 52.223.29.147 60622 443 112473.39453125 0.0 835.332 835.332 12 0 11 5 2514 6 2514 0 0 14 0 14 5 5730 8 5730 0 0
192.168.2.55 172.64.155.249 60629 443 122476.51245117188 0.0 596.351 596.351 69 0 68 64 771 3 771 0 0 82 0 82 4 187607 76 187607 0 0
192.168.2.55 104.18.32.7 60630 443 122804.70751953125 0.0 269.666 269.666 27 0 26 22 977 3 977 0 0 41 0 41 4 54100 35 54100 0 0
192.168.2.55 63.140.62.27 60531 443 113932.15649414062 68627.341 68879.818 252.477 2 0 2 1 624 1 624 0 0 2 0 2 1 61 1 61 0 0
192.168.2.55 142.251.209.46 60631 443 123704.83642578125 0.0 287.926 287.926 39 0 38 34 765 3 765 0 0 67 0 67 4 145902 61 145902 0 0
192.168.2.55 142.251.209.36 60632 443 125357.72119140625 0.0 211.554 211.554 10 0 9 5 764 3 764 0 0 11 0 11 4 15208 5 15208 0 0
192.168.2.55 157.240.203.35 60633 443 127150.74438476562 0.0 554.687 554.687 15 0 14 10 750 3 750 0 0 22 0 22 4 26774 16 26774 0 0
192.168.2.55 63.140.62.27 60590 443 117406.3505859375 19403.614 19865.457 461.843 2 0 2 0 883 2 883 0 0 2 0 2 1 214 1 214 0 0
192.168.2.55 63.140.62.27 60591 443 118994.70043945312 20731.143 20731.207 0.064 1 0 1 1 0 0 0 0 0 1 0 1 1 0 0 0 0 0
192.168.2.55 101.62.213.61 60616 443 120190.84350585938 9936.938 10701.967 765.029 663 0 663 661 502 2 502 0 0 787 0 787 2 3687126 785 3687126 0 0
192.168.2.55 101.62.213.61 60619 443 120287.73852539062 9883.397 10315.679 432.282 40 0 40 38 502 2 502 0 0 50 0 50 2 191712 48 193112 1 1400
192.168.2.55 2.22.33.236 60634 443 129936.24853515625 0.0 768.165 768.165 11 1 10 5 748 3 748 0 0 13 0 13 4 7303 8 8703 1 1400
192.168.2.55 13.226.244.11 60511 443 122363.04248046875 102377.507 102463.754 86.247 2 0 2 1 1395 1 1395 0 0 3 0 3 1 1633 2 1633 0 0
192.168.2.55 52.223.29.147 60622 443 122453.28442382812 9979.89 10081.113 101.223 4 0 4 1 1458 3 1458 0 0 4 0 4 2 361 2 361 0 0
192.168.2.55 52.223.29.147 60622 443 132467.32641601562 19993.932 20046.081 52.149 2 0 2 0 1416 2 1416 0 0 4 1 3 2 77 1 77 0 0
192.168.2.55 63.140.62.27 60591 443 128517.99951171875 30254.442 30254.558 0.116 1 0 1 1 0 0 0 0 0 2 0 2 0 474 1 474 0 0
192.168.2.55 63.140.62.27 60591 443 132519.86547851562 34256.308 34314.896 58.588 1 0 1 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0
192.168.2.55 185.15.58.224 60636 443 132552.392578125 0.0 163.108 163.108 18 1 17 12 767 3 767 0 0 24 0 24 4 28066 19 28066 0 0
192.168.2.55 23.40.140.194 60473 443 117766.86157226562 105352.801 105514.201 161.4 2 0 2 1 540 1 540 0 0 1 0 1 0 605 1 605 0 0
192.168.2.55 63.140.62.27 60531 443 123924.58935546875 78619.774 78812.986 193.212 2 0 2 1 625 1 625 0 0 2 0 2 1 61 1 61 0 0
192.168.2.55 104.244.42.1 60640 443 135885.84057617188 0.0 312.242 312.242 6 0 5 2 755 3 755 0 0 6 0 6 3 3526 2 3526 0 0
192.168.2.55 13.107.42.14 60639 443 135869.01440429688 0.0 434.671 434.671 6 0 5 2 887 3 887 0 0 7 0 7 3 4197 3 4197 0 0
192.168.2.55 104.244.42.1 60637 443 134741.86450195312 0.0 483.902 483.902 7 0 6 3 765 3 765 0 0 7 0 7 3 4405 3 4405 0 0
192.168.2.55 13.107.42.14 60639 443 136942.65844726562 1073.644 1387.425 313.781 6 0 6 5 0 0 0 0 0 12 0 12 1 20714 10 22114 1 1400
192.168.2.55 104.244.42.1 60637 443 136944.68237304688 2202.818 2514.633 311.815 3 1 3 0 0 0 0 1 0 2 0 2 1 24 1 24 0 0
192.168.2.55 104.244.42.1 60640 443 136942.01123046875 1056.171 1370.676 314.505 5 1 5 2 0 0 0 1 0 5 0 5 1 6787 4 8187 1 1400
192.168.2.55 63.140.62.27 60590 443 127908.16357421875 29905.427 29905.479 0.052 1 0 1 1 0 0 0 0 0 1 0 1 1 0 0 0 0 0
192.168.2.55 157.240.203.174 60641 443 137733.26123046875 0.0 717.555 717.555 32 0 31 27 751 3 751 0 0 52 0 52 4 102789 46 102789 0 0
192.168.2.55 2.22.32.177 60498 443 108491.87841796875 90635.763 90681.466 45.703 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 2.22.32.177 60498 443 138466.86547851562 120610.75 120708.687 97.937 2 0 2 1 0 0 0 0 0 3 0 3 1 31 1 31 0 0
192.168.2.55 151.101.241.140 60642 443 139252.48657226562 0.0 333.427 333.427 8 1 7 3 748 3 748 0 0 9 0 9 3 5424 5 5424 0 0
192.168.2.55 101.62.213.61 60616 443 130191.1015625 19937.196 20392.381 455.185 350 0 350 348 502 2 502 0 0 425 0 425 2 2444191 423 2444191 0 0
192.168.2.55 101.62.213.61 60619 443 130262.51440429688 19858.173 20320.955 462.782 46 0 46 44 502 2 502 0 0 65 0 65 2 191862 63 191862 0 0
192.168.2.55 151.101.241.140 60643 443 139587.1904296875 0.0 414.196 414.196 22 0 21 18 835 3 835 0 0 52 0 52 3 70435 48 70435 0 0
192.168.2.55 151.101.241.140 60643 443 140673.033203125 1085.843 1321.158 235.315 6 1 6 4 0 0 0 0 0 63 0 63 1 31058 62 31058 0 0
192.168.2.55 13.226.244.11 60511 443 132373.69653320312 112388.161 112478.858 90.697 2 0 2 1 1394 1 1394 0 0 3 0 3 1 1633 2 1633 0 0
192.168.2.55 52.223.29.147 60635 443 132520.142578125 0.0 195.483 195.483 11 0 10 4 2562 6 2562 0 0 13 0 13 6 5730 6 5730 0 0
192.168.2.55 2.22.33.86 60644 443 141278.9013671875 0.0 817.25 817.25 10 0 9 6 746 3 746 0 0 15 0 15 3 15525 11 15525 0 0
192.168.2.55 2.22.33.86 60644 443 142525.74438476562 1246.843 1308.883 62.04 26 1 26 24 0 0 0 0 0 33 0 33 1 66108 32 66108 0 0
192.168.2.55 23.40.157.96 60510 443 98031.98120117188 79797.535 80167.251 369.716 5 0 5 3 571 2 1142 1 571 7 0 7 2 5588 5 6976 1 1388
192.168.2.55 54.155.178.5 60645 443 142492.44116210938 0.0 921.647 921.647 106 0 105 100 1687 4 1687 0 0 127 0 127 5 314613 120 314613 0 0
192.168.2.55 23.40.157.96 60506 443 98034.12719726562 79804.851 80175.683 370.832 5 0 5 3 572 2 1144 1 572 7 0 7 2 5452 5 6704 1 1252
192.168.2.55 23.40.157.96 60508 443 98042.1875 79810.376 80173.148 362.772 5 0 5 3 571 2 1142 1 571 8 0 8 2 5772 6 5944 1 172
192.168.2.55 23.40.157.96 60507 443 98033.0673828125 79803.113 80200.406 397.293 8 0 8 5 1142 3 1713 1 571 10 0 10 3 10712 7 11994 1 1282
192.168.2.55 63.140.62.27 60531 443 133921.53442382812 88616.719 88822.803 206.084 2 0 2 1 624 1 624 0 0 2 0 2 1 61 1 61 0 0
192.168.2.55 23.40.157.96 60509 443 98031.38256835938 79799.072 80797.093 998.021 9 0 9 6 1712 3 1712 0 0 9 0 9 2 8780 7 8998 1 218
192.168.2.55 151.101.242.167 60646 443 145330.57641601562 0.0 143.516 143.516 22 1 21 16 747 3 747 0 0 36 0 36 4 52416 31 52416 0 0
192.168.2.55 63.140.62.27 60590 443 138123.3505859375 40120.614 40120.652 0.038 1 0 1 1 0 0 0 0 0 1 0 1 1 0 0 0 0 0
192.168.2.55 63.140.62.27 60590 443 147502.9345703125 49500.198 49665.295 165.097 2 1 2 0 0 0 0 0 0 3 0 3 0 63 2 63 0 0
192.168.2.55 23.40.140.194 60473 443 132762.95239257812 120348.892 120453.831 104.939 2 0 2 1 540 1 540 0 0 1 0 1 0 605 1 605 0 0
192.168.2.55 23.51.49.221 60647 443 147512.16650390625 0.0 575.559 575.559 12 1 11 6 767 3 767 0 0 13 0 13 4 17899 8 17899 0 0
192.168.2.55 23.194.176.111 60476 443 103367.70043945312 90527.819 90576.425 48.606 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 23.194.176.111 60481 443 103367.71557617188 90527.193 90575.784 48.591 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 23.194.176.111 60478 443 103367.701171875 90527.551 90576.156 48.605 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 23.194.176.111 60477 443 103367.4833984375 90527.46 90576.283 48.823 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 23.194.176.111 60479 443 103367.70336914062 90527.426 90576.029 48.603 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 23.194.176.111 60480 443 103397.89721679688 90557.499 90587.445 29.946 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 199.127.193.108 60532 443 109195.13354492188 63708.219 63994.877 286.658 5 0 5 1 3871 4 3871 0 0 4 0 4 3 301 1 301 0 0
192.168.2.55 101.62.213.61 60616 443 140190.08447265625 29936.179 30419.157 482.978 345 0 345 343 502 2 502 0 0 414 0 414 2 2024434 412 2024434 0 0
192.168.2.55 101.62.213.61 60619 443 140296.50537109375 29892.164 30222.835 330.671 38 0 38 36 502 2 502 0 0 42 0 42 2 191672 40 191672 0 0
192.168.2.55 23.214.204.249 60648 443 150126.43237304688 0.0 716.748 716.748 19 1 18 13 763 3 763 0 0 22 0 22 1 45375 19 45375 0 0
192.168.2.55 13.226.244.11 60511 443 142381.63256835938 122396.097 122501.134 105.037 2 0 2 1 1396 1 1396 0 0 3 0 3 1 1634 2 1634 0 0
192.168.2.55 92.123.101.80 60487 443 107375.201171875 90630.756 90752.951 122.195 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
