CLIENT_IP_ADDRESS SERVER_IP_ADDRESS CLIENT_L4_PORT SERVER_L4_PORT TIME_ABS_START TIME_REL_START TIME_REL_END TIME_BIN_DELTA C_PKTS_ALL C_RSTS_PKTS C_ACKS_PKTS C_PURE_ACKS_PKTS C_BYTES C_PKTS_WITH_DATA C_BYTES_ALL C_PKTS_RETX C_BYTS_RETX S_PKTS_ALL S_RSTS_PKTS S_ACKS_PKTS S_PURE_ACKS_PKTS S_BYTES S_PKTS_WITH_DATA S_BYTES_ALL S_PKTS_RETX S_BYTS_RETX
192.168.2.55 13.107.42.14 58940 443 13073.635498046875 0.0 892.763 892.763 12 0 11 7 887 3 887 0 0 17 0 17 4 24907 11 24907 0 0
192.168.2.55 157.240.203.174 58941 443 14240.1572265625 0.0 752.644 752.644 34 0 33 30 751 3 751 0 0 59 0 59 3 93583 55 93583 0 0
192.168.2.55 157.240.203.174 58941 443 15296.115234375 1055.958 1158.984 103.026 4 0 4 3 0 0 0 0 0 7 0 7 1 7971 5 7971 0 0
192.168.2.55 151.101.241.140 58946 443 15603.6455078125 0.0 308.673 308.673 8 1 7 3 748 3 748 0 0 9 0 9 3 5424 5 5424 0 0
192.168.2.55 23.52.38.143 58945 443 15594.493408203125 0.0 316.113 316.113 6 0 5 2 1579 3 1579 0 0 5 0 5 2 152 1 152 1 0
192.168.2.55 104.244.42.129 58928 443 10997.423583984375 0.0 622.408 622.408 7 0 6 3 761 3 761 0 0 9 0 9 3 9387 5 9387 0 0
192.168.2.55 104.244.42.129 58928 443 16740.701416015625 5743.278 5823.811 80.533 2 1 2 0 0 0 0 0 0 2 0 2 1 24 1 24 0 0
192.168.2.55 23.40.157.96 58949 443 16740.6171875 0.0 278.312 278.312 8 1 7 4 517 1 517 0 0 11 0 11 1 11504 8 11504 0 0
192.168.2.55 185.26.140.126 58944 443 15151.234619140625 0.0 458.666 458.666 12 0 11 3 8930 8 8930 0 0 8 0 8 4 3153 3 3153 0 0
192.168.2.55 185.26.140.126 58944 443 17654.146484375 2502.912 2502.912 0.0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0
192.168.2.55 2.22.33.86 58950 443 16822.625244140625 0.0 931.316 931.316 34 1 33 28 746 3 746 0 0 42 0 42 4 82567 37 82567 0 0
192.168.2.55 23.40.157.96 58951 443 16984.74560546875 0.0 385.43 385.43 11 0 10 7 1221 3 1221 0 0 14 0 14 2 13413 11 13655 1 242
192.168.2.55 151.101.241.140 58947 443 15914.340576171875 0.0 690.516 690.516 26 0 25 22 835 3 835 0 0 40 0 40 3 73702 36 73702 0 0
192.168.2.55 151.101.241.140 58947 443 19271.13720703125 3356.797 3488.637 131.84 16 1 16 14 0 0 0 0 0 39 0 39 1 25152 38 25152 0 0
192.168.2.55 151.101.242.167 58973 443 19373.315185546875 0.0 152.81 152.81 24 1 23 18 747 3 747 0 0 37 0 37 4 52565 32 52565 0 0
192.168.2.55 54.246.79.9 58967 443 18156.95751953125 0.0 582.767 582.767 8 0 7 3 1687 4 1687 0 0 10 0 10 4 5373 5 5373 0 0
192.168.2.55 54.246.79.9 58967 443 19572.611572265625 1415.654 1721.312 305.658 98 0 98 97 0 0 0 0 0 116 0 116 1 309154 114 309154 0 0
192.168.2.55 63.140.62.17 58960 443 18000.494384765625 0.0 512.357 512.357 11 0 10 4 2721 6 2721 0 0 10 0 10 4 4859 5 4859 0 0
192.168.2.55 23.40.157.96 58971 443 18223.9326171875 0.0 365.847 365.847 9 0 8 4 1718 4 1718 0 0 8 0 8 2 6267 5 6267 0 0
192.168.2.55 23.40.157.96 58970 443 18222.66650390625 0.0 367.119 367.119 8 0 7 3 1719 4 1719 0 0 7 0 7 2 3684 4 3684 0 0
192.168.2.55 23.40.157.96 58969 443 18222.234619140625 0.0 299.388 299.388 8 0 7 3 1719 4 1719 0 0 8 0 8 2 7115 5 7115 0 0
192.168.2.55 23.40.157.96 58972 443 18224.631591796875 0.0 296.66 296.66 8 0 7 3 1717 4 1717 0 0 8 0 8 2 6990 5 6990 0 0
192.168.2.55 23.40.157.96 58968 443 18220.8125 0.0 300.449 300.449 7 0 6 2 1718 4 1718 0 0 7 0 7 2 3525 4 3525 0 0
192.168.2.55 23.40.157.96 58951 443 18220.29150390625 1235.546 1554.404 318.858 7 0 7 4 1711 3 1711 0 0 7 0 7 0 9148 7 9148 0 0
192.168.2.55 2.22.32.204 58966 443 18058.49658203125 0.0 842.571 842.571 261 0 260 224 4527 36 4527 0 0 277 0 277 6 801904 270 801904 0 0
192.168.2.55 23.51.49.221 58975 443 21977.37255859375 0.0 260.3 260.3 11 1 10 5 767 3 767 0 0 16 0 16 4 17899 11 17899 0 0
192.168.2.55 23.214.204.249 58976 443 24189.382568359375 0.0 545.06 545.06 14 1 13 8 763 3 763 0 0 15 0 15 1 45374 12 45374 0 0
192.168.2.55 140.82.121.3 58978 443 27191.3544921875 0.0 393.126 393.126 17 1 16 11 744 3 744 0 0 20 0 20 3 53372 16 53372 0 0
192.168.2.55 140.82.121.3 58977 443 26904.888427734375 0.0 679.895 679.895 9 1 8 3 748 3 748 0 0 10 0 10 4 3786 5 3786 0 0
192.168.2.55 23.33.108.196 58932 443 12384.751220703125 0.0 306.732 306.732 8 0 7 4 1183 3 1183 0 0 8 0 8 1 6920 6 6920 0 0
192.168.2.55 172.64.155.249 58979 443 28327.74853515625 0.0 839.424 839.424 50 0 49 46 771 3 771 0 0 55 0 55 3 187564 51 188964 1 1400
192.168.2.55 104.18.32.7 58980 443 29123.779541015625 0.0 468.776 468.776 20 0 19 15 977 3 977 0 0 41 0 41 4 54050 35 54050 0 0
192.168.2.55 172.64.155.249 58979 443 29536.21923828125 1208.471 1264.887 56.416 2 0 2 1 0 0 0 0 0 2 0 2 1 0 0 0 0 0
192.168.2.55 63.140.62.17 58960 443 20540.99658203125 2540.502 2657.863 117.361 2 0 2 1 901 1 901 0 0 1 0 1 0 211 1 211 0 0
192.168.2.55 142.251.209.46 58981 443 30454.42724609375 0.0 918.675 918.675 43 0 42 38 765 3 765 0 0 54 0 54 4 145980 48 145980 0 0
192.168.2.55 23.40.157.96 58970 443 20587.20751953125 2364.541 2510.678 146.137 11 0 11 7 2284 4 2284 0 0 12 0 12 0 19541 12 19541 0 0
192.168.2.55 142.251.209.36 58982 443 32565.29052734375 0.0 611.891 611.891 12 0 11 7 764 3 764 0 0 13 0 13 4 15244 7 15244 0 0
192.168.2.55 23.40.157.96 58970 443 32840.45556640625 14617.789 15346.539 728.75 5 0 5 3 1142 2 1142 0 0 3 0 3 0 1726 3 2750 1 1024
192.168.2.55 23.40.157.96 58970 443 33968.95361328125 15746.287 16467.592 721.305 4 0 4 2 1142 2 1142 0 0 2 0 2 0 1403 2 1403 0 0
192.168.2.55 157.240.203.35 58983 443 34887.883544921875 0.0 791.929 791.929 15 0 14 10 750 3 750 0 0 21 0 21 4 26736 15 26736 0 0
192.168.2.55 23.40.157.96 58970 443 35107.5751953125 16884.909 17596.321 711.412 4 0 4 2 1142 2 1142 0 0 2 0 2 0 1401 2 1401 0 0
192.168.2.55 23.40.157.96 58970 443 36280.62255859375 18057.956 18825.796 767.84 4 0 4 2 1142 2 1142 0 0 2 0 2 0 1401 2 1401 0 0
192.168.2.55 18.154.156.167 58984 443 36776.970458984375 0.0 800.259 800.259 11 0 10 6 748 3 748 0 0 11 0 11 4 7147 5 7147 0 0
192.168.2.55 23.40.157.96 58970 443 37403.1875 19180.521 19909.642 729.121 4 0 4 2 1142 2 1142 0 0 3 0 3 0 3621 3 3621 0 0
192.168.2.55 185.15.58.224 58985 443 38635.506591796875 0.0 315.743 315.743 12 1 11 6 767 3 767 0 0 18 0 18 3 28065 14 28065 0 0
192.168.2.55 23.40.157.96 58970 443 38573.6044921875 20350.938 21035.855 684.917 5 0 5 3 1142 2 1142 0 0 5 0 5 0 5375 5 5375 0 0
192.168.2.55 23.40.157.96 58970 443 39736.79150390625 21514.125 22161.98 647.855 4 0 4 2 1142 2 1142 0 0 4 0 4 0 6019 4 6019 0 0
192.168.2.55 63.140.62.17 58960 443 30966.883544921875 12966.389 12966.474 0.085 1 0 1 1 0 0 0 0 0 1 0 1 1 0 0 0 0 0
192.168.2.55 23.40.157.96 58970 443 40903.83837890625 22681.172 23391.378 710.206 4 0 4 2 1141 2 1141 0 0 4 0 4 0 6124 4 6124 0 0
192.168.2.55 23.33.108.196 58932 443 27749.655517578125 15364.904 15566.537 201.633 2 0 2 1 540 1 540 0 0 1 0 1 0 605 1 605 0 0
192.168.2.55 104.244.42.129 58986 443 41398.7275390625 0.0 563.6 563.6 7 0 6 3 765 3 765 0 0 8 0 8 3 4406 4 4406 0 0
192.168.2.55 13.107.42.14 58989 443 42648.00341796875 0.0 713.14 713.14 13 0 12 8 887 3 887 0 0 16 0 16 4 24866 10 24866 0 0
192.168.2.55 104.244.42.129 58988 443 42539.565185546875 0.0 821.675 821.675 9 1 8 3 755 3 755 0 0 12 0 12 4 10341 7 10341 0 0
192.168.2.55 104.244.42.129 58986 443 43255.974609375 1857.247 1962.538 105.291 2 1 2 0 0 0 0 0 0 2 0 2 1 24 1 24 0 0
192.168.2.55 23.52.38.143 58945 443 16600.510498046875 1006.017 1227.046 221.029 3 0 3 2 1306 1 1306 0 0 4 0 4 0 3641 4 3641 0 0
192.168.2.55 63.140.62.17 58960 443 41306.259521484375 23305.765 23305.828 0.063 1 0 1 1 0 0 0 0 0 1 0 1 1 0 0 0 0 0
192.168.2.55 23.52.38.143 58945 443 43469.071533203125 27874.578 28786.263 911.685 6 0 6 3 2710 3 2710 0 0 9 0 9 3 4856 6 5292 1 436
192.168.2.55 31.13.86.174 58993 443 45269.41259765625 0.0 543.655 543.655 29 0 28 24 751 3 751 0 0 70 0 70 4 101590 64 101772 1 182
192.168.2.55 63.140.62.17 58992 443 45219.7333984375 0.0 110.508 110.508 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0
192.168.2.55 185.26.141.74 59009 443 46190.048583984375 0.0 133.674 133.674 2 0 1 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0
192.168.2.55 63.140.62.17 58992 443 46323.5615234375 1103.828 1103.828 0.0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 1 0
192.168.2.55 151.101.241.140 59014 443 48112.257568359375 0.0 263.239 263.239 8 1 7 3 748 3 748 0 0 9 0 9 3 5424 5 5424 0 0
192.168.2.55 63.140.62.17 58991 443 44959.650390625 0.0 892.945 892.945 13 0 12 5 2728 7 2728 0 0 12 0 12 4 5222 7 5222 0 0
192.168.2.55 108.139.210.6 58974 443 19993.175537109375 0.0 209.55 209.55 11 0 10 5 1714 5 1714 0 0 14 0 14 5 6359 8 6359 0 0
192.168.2.55 101.62.194.105 59011 443 47784.37646484375 0.0 997.517 997.517 131 0 130 124 1635 6 1635 0 0 160 0 160 6 452448 153 452448 0 0
192.168.2.55 101.62.194.105 59013 443 47859.0185546875 0.0 799.309 799.309 182 0 181 176 1389 5 1389 0 0 205 0 205 5 592470 199 592470 0 0
192.168.2.55 151.101.241.140 59015 443 48377.48046875 0.0 861.443 861.443 32 0 31 27 835 3 835 0 0 71 0 71 3 98583 67 98583 0 0
192.168.2.55 151.101.241.140 59015 443 49449.093505859375 1071.613 1074.855 3.242 1 1 1 0 0 0 0 0 0 2 0 2 1 24 1 24 0 0
192.168.2.55 63.140.62.17 58991 443 48636.431396484375 3676.781 4605.961 929.18 8 0 8 4 2801 4 2801 0 0 8 0 8 4 198 4 198 0 0
192.168.2.55 101.62.194.105 59011 443 48785.572509765625 1001.196 2001.125 999.929 1250 0 1250 1249 250 1 250 0 0 1341 0 1341 1 5041500 1340 5041500 0 0
192.168.2.55 2.22.33.86 59017 443 50427.04150390625 0.0 734.844 734.844 19 1 18 13 746 3 746 0 0 27 0 27 4 81275 22 81275 0 0
192.168.2.55 63.140.62.17 58992 443 48373.4375 3153.704 3153.704 0.0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 1 0
192.168.2.55 63.140.62.17 58960 443 44506.1845703125 26505.69 27019.831 514.141 8 0 8 3 2610 5 2610 0 0 6 0 6 2 535 4 535 0 0
192.168.2.55 3.251.50.149 59018 443 53123.805419921875 0.0 573.958 573.958 8 0 7 3 1687 4 1687 0 0 10 0 10 4 5372 5 5372 0 0
192.168.2.55 3.251.50.149 59018 443 54413.818603515625 1290.013 1801.437 511.424 40 0 40 39 0 0 0 0 0 83 0 83 1 309276 81 310676 1 1400
192.168.2.55 151.101.242.167 59019 443 55298.95849609375 0.0 452.427 452.427 16 1 15 10 747 3 747 0 0 34 0 34 4 52489 29 52489 0 0
192.168.2.55 23.51.49.221 59020 443 57091.359619140625 0.0 397.992 397.992 13 1 12 7 767 3 767 0 0 16 0 16 4 17899 11 17899 0 0
192.168.2.55 101.62.194.105 59011 443 49785.5732421875 2001.197 2011.298 10.101 15 0 15 15 0 0 0 0 0 16 0 16 0 55315 16 55315 0 0
192.168.2.55 23.33.108.196 58932 443 42753.5224609375 30368.771 30474.351 105.58 2 0 2 1 540 1 540 0 0 1 0 1 0 605 1 605 0 0
192.168.2.55 101.62.194.105 59013 443 49093.83251953125 1234.814 1346.313 111.499 34 0 34 33 250 1 250 0 0 37 0 37 1 189725 36 189725 0 0
192.168.2.55 23.194.176.111 58937 443 12835.635498046875 0.0 272.236 272.236 7 0 6 3 1243 3 1243 0 0 7 0 7 1 5403 5 5403 0 0
192.168.2.55 23.194.176.111 58935 443 12835.032470703125 0.0 286.422 286.422 7 0 6 3 1241 3 1241 0 0 7 0 7 1 5362 5 5362 0 0
192.168.2.55 23.194.176.111 58939 443 12836.009521484375 0.0 345.693 345.693 8 0 7 4 1238 3 1238 0 0 7 0 7 1 5355 5 5355 0 0
192.168.2.55 23.194.176.111 58938 443 12835.802490234375 0.0 345.904 345.904 9 0 8 5 1237 3 1237 0 0 7 0 7 1 5361 5 5361 0 0
192.168.2.55 23.194.176.111 58936 443 12835.400390625 0.0 346.565 346.565 8 0 7 4 1236 3 1236 0 0 7 0 7 1 5364 5 5364 0 0
192.168.2.55 23.194.176.111 58934 443 12834.551513671875 0.0 444.819 444.819 9 0 8 5 1238 3 1238 0 0 7 0 7 1 5358 5 5358 0 0
192.168.2.55 108.139.210.6 58974 443 48736.430419921875 28743.255 28828.016 84.761 3 0 3 1 1389 2 1389 0 0 5 0 5 2 1627 3 1627 0 0
192.168.2.55 52.223.29.147 59016 443 48824.1826171875 0.0 624.575 624.575 11 0 10 4 2518 6 2518 0 0 14 0 14 6 5700 7 5700 0 0
192.168.2.55 23.214.204.249 59021 443 59777.53759765625 0.0 169.005 169.005 24 1 23 18 763 3 763 0 0 26 0 26 1 45374 23 45374 0 0
192.168.2.55 63.140.62.17 58991 443 49699.130615234375 4739.48 5418.044 678.564 3 0 3 2 621 1 621 0 0 3 0 3 1 61 2 99 1 38
192.168.2.55 63.140.62.17 58992 443 52507.91552734375 7288.182 7288.182 0.0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 1 0
192.168.2.55 92.123.101.120 58948 443 16655.14453125 0.0 365.78 365.78 20 0 19 16 1218 3 1218 0 0 23 0 23 1 42094 21 42094 0 0
192.168.2.55 23.51.48.42 58952 443 17200.619384765625 0.0 400.879 400.879 9 0 8 4 2009 4 2009 0 0 11 0 11 1 8959 9 8959 0 0
192.168.2.55 23.51.48.42 58956 443 17201.14453125 0.0 401.6 401.6 11 0 10 6 1981 4 1981 0 0 11 0 11 1 11558 9 11558 0 0
192.168.2.55 23.51.48.42 58953 443 17200.777587890625 0.0 453.705 453.705 10 0 9 5 1981 4 1981 0 0 12 0 12 2 9046 9 9046 0 0
192.168.2.55 23.51.48.42 58955 443 17201.035400390625 0.0 453.235 453.235 10 0 9 5 1981 4 1981 0 0 12 0 12 2 11458 9 11458 0 0
192.168.2.55 23.51.48.42 58957 443 17201.267578125 0.0 462.774 462.774 9 0 8 4 1981 4 1981 0 0 12 0 12 2 8744 9 8744 0 0
192.168.2.55 23.51.48.42 58954 443 17200.917236328125 0.0 553.121 553.121 10 0 9 5 1981 4 1981 0 0 12 0 12 3 8962 8 8962 0 0
192.168.2.55 140.82.121.3 59023 443 62775.51953125 0.0 449.282 449.282 21 1 20 15 744 3 744 0 0 25 0 25 4 53370 20 53370 0 0
192.168.2.55 140.82.121.3 59022 443 62576.2705078125 0.0 648.62 648.62 9 1 8 3 748 3 748 0 0 11 0 11 4 3786 6 3786 0 0
192.168.2.55 23.51.48.42 58965 443 18051.810546875 0.0 207.575 207.575 11 0 10 7 1345 3 1345 0 0 12 0 12 1 16314 10 16314 0 0
192.168.2.55 23.51.48.42 58964 443 18051.66455078125 0.0 318.056 318.056 8 0 7 4 1353 3 1353 0 0 8 0 8 2 5381 5 5381 0 0
192.168.2.55 23.51.48.42 58961 443 18050.675537109375 0.0 319.045 319.045 9 0 8 5 1348 3 1348 0 0 9 0 9 2 5377 6 5377 0 0
192.168.2.55 23.51.48.42 58962 443 18051.147216796875 0.0 385.737 385.737 9 0 8 5 1347 3 1347 0 0 8 0 8 2 5377 5 5377 0 0
192.168.2.55 23.214.205.236 58958 443 17913.78125 0.0 544.293 544.293 64 0 63 60 1267 3 1267 0 0 80 0 80 1 264602 78 264602 0 0
192.168.2.55 2.22.32.177 58959 443 17914.17041015625 0.0 641.306 641.306 177 0 176 159 2726 17 2726 0 0 195 0 195 4 616298 190 616298 0 0
192.168.2.55 23.51.48.42 58963 443 18051.45849609375 0.0 637.773 637.773 8 0 7 4 1352 3 1352 0 0 9 0 9 2 5381 6 5381 0 0
192.168.2.55 63.140.62.17 58960 443 53788.853515625 35788.359 36105.628 317.269 2 0 2 0 882 2 882 0 0 2 0 2 1 211 1 211 0 0
192.168.2.55 23.40.157.96 58968 443 20592.736572265625 2371.924 2481.635 109.711 7 0 7 4 1713 3 1713 0 0 7 0 7 0 13926 7 13926 0 0
192.168.2.55 23.40.157.96 58972 443 20591.074462890625 2366.443 2521.709 155.266 8 0 8 5 1713 3 1713 0 0 8 0 8 0 15887 8 15887 0 0
192.168.2.55 23.40.157.96 58951 443 20594.25341796875 3609.508 3730.402 120.894 9 0 9 6 1714 3 1714 0 0 9 0 9 0 15722 9 15722 0 0
192.168.2.55 23.40.157.96 58969 443 20588.864501953125 2366.63 2510.546 143.916 10 0 10 6 2284 4 2284 0 0 12 0 12 0 20823 12 20823 0 0
192.168.2.55 23.40.157.96 58971 443 20586.67138671875 2362.739 2505.041 142.302 10 0 10 6 2285 4 2285 0 0 11 0 11 0 19102 11 19102 0 0
192.168.2.55 104.18.32.7 59025 443 65582.12158203125 0.0 385.845 385.845 18 0 17 13 977 3 977 0 0 41 0 41 4 54165 35 54165 0 0
192.168.2.55 172.64.155.249 59024 443 65101.798583984375 0.0 866.231 866.231 53 0 52 48 771 3 771 0 0 63 0 63 4 187586 57 187586 0 0
192.168.2.55 2.22.32.204 58966 443 21224.4345703125 3165.938 3212.197 46.259 8 0 8 6 199 2 199 0 0 10 0 10 1 56621 9 56621 0 0
192.168.2.55 101.62.194.105 59011 443 57657.91650390625 9873.54 10725.321 851.781 754 0 754 752 496 2 496 0 0 850 0 850 2 3440990 848 3440990 0 0
192.168.2.55 101.62.194.105 59013 443 57769.661376953125 9910.643 10369.013 458.37 52 0 52 50 496 2 496 0 0 63 0 63 2 191212 61 193906 2 2694
192.168.2.55 142.251.209.46 59026 443 67284.06860351562 0.0 560.01 560.01 48 0 47 43 765 3 765 0 0 65 0 65 4 146248 59 146248 0 0
192.168.2.55 108.139.210.6 58974 443 58750.428466796875 38757.253 38834.403 77.15 2 0 2 1 1391 1 1391 0 0 3 0 3 1 1629 2 1629 0 0
192.168.2.55 52.223.29.147 59016 443 58830.335205078125 10006.153 10119.96 113.807 4 0 4 1 1454 3 1454 0 0 5 0 5 3 360 2 360 0 0
192.168.2.55 52.223.29.147 59016 443 68848.82739257812 20024.645 20069.167 44.522 2 0 2 0 1412 2 1412 0 0 4 1 3 2 77 1 77 0 0
192.168.2.55 142.251.209.36 59028 443 69660.02758789062 0.0 208.166 208.166 12 0 11 7 764 3 764 0 0 17 0 17 4 15176 11 15176 0 0
192.168.2.55 63.140.62.17 58991 443 60137.028564453125 15177.378 15384.509 207.131 2 0 2 1 621 1 621 0 0 2 0 2 1 61 1 61 0 0
192.168.2.55 157.240.203.35 59029 443 71721.71923828125 0.0 509.182 509.182 12 0 11 7 750 3 750 0 0 21 0 21 4 26757 15 26757 0 0
192.168.2.55 23.33.108.196 58932 443 57746.425537109375 45361.674 45764.417 402.743 3 0 3 2 540 1 540 0 0 2 0 2 0 605 2 1210 1 605
192.168.2.55 18.154.156.167 59030 443 73705.064453125 0.0 478.123 478.123 10 0 9 5 748 3 748 0 0 11 0 11 4 7147 5 7147 0 0
192.168.2.55 63.140.62.17 58960 443 64038.793212890625 46038.299 46038.336 0.037 1 0 1 1 0 0 0 0 0 1 0 1 1 0 0 0 0 0
192.168.2.55 185.15.58.224 59031 443 75796.95556640625 0.0 427.599 427.599 14 1 13 8 767 3 767 0 0 16 0 16 4 28064 11 28064 0 0
192.168.2.55 101.62.194.105 59011 443 67657.32250976562 19872.946 20190.358 317.412 190 0 190 188 496 2 496 0 0 203 0 203 2 1215826 201 1215826 0 0
192.168.2.55 101.62.194.105 59013 443 67695.37524414062 19836.357 20210.923 374.566 19 0 19 17 496 2 496 0 0 26 0 26 2 228868 24 228868 0 0
192.168.2.55 104.244.42.129 58987 443 41923.07861328125 0.0 612.637 612.637 8 0 7 4 761 3 761 0 0 10 0 10 3 9387 6 9387 0 0
192.168.2.55 104.244.42.129 58987 443 78053.8515625 36130.773 36435.645 304.872 2 1 2 0 0 0 0 0 0 2 0 2 1 24 1 24 0 0
192.168.2.55 108.139.210.6 58974 443 68763.22241210938 48770.047 48853.3 83.253 2 0 2 1 1391 1 1391 0 0 3 0 3 1 1628 2 1628 0 0
192.168.2.55 52.223.29.147 59027 443 68894.15844726562 0.0 225.814 225.814 11 0 10 4 2558 6 2558 0 0 14 0 14 6 5729 7 5729 0 0
192.168.2.55 104.244.42.129 59032 443 76985.50122070312 0.0 520.498 520.498 7 0 6 3 765 3 765 0 0 7 0 7 3 4406 3 4406 0 0
192.168.2.55 104.244.42.129 59034 443 78055.72924804688 0.0 944.916 944.916 10 1 9 4 755 3 755 0 0 12 0 12 4 10315 7 10315 0 0
192.168.2.55 104.244.42.129 59032 443 78966.02856445312 1980.527 2015.206 34.679 2 1 2 0 0 0 0 0 0 2 0 2 1 24 1 24 0 0
192.168.2.55 13.107.42.14 59035 443 78580.0732421875 0.0 768.566 768.566 15 0 14 10 887 3 887 0 0 21 0 21 4 24907 15 24907 0 0
192.168.2.55 63.140.62.17 58991 443 70143.68359375 25184.033 25376.523 192.49 2 0 2 1 621 1 621 0 0 2 0 2 1 61 1 61 0 0
192.168.2.55 31.13.86.174 59036 443 79766.30859375 0.0 663.304 663.304 34 0 33 29 751 3 751 0 0 63 0 63 4 101896 57 101896 0 0
192.168.2.55 151.101.241.140 59037 443 80963.8544921875 0.0 281.779 281.779 8 1 7 3 748 3 748 0 0 8 0 8 3 5424 4 5424 0 0
192.168.2.55 151.101.241.140 59038 443 81246.9775390625 0.0 962.566 962.566 32 0 31 28 835 3 835 0 0 58 0 58 3 75384 54 75384 0 0
192.168.2.55 151.101.241.140 59038 443 82265.96752929688 1018.99 1326.453 307.463 27 1 27 25 0 0 0 0 0 77 0 77 1 27104 76 27104 0 0
192.168.2.55 2.22.33.86 59039 443 82945.92260742188 0.0 856.295 856.295 18 1 17 12 746 3 746 0 0 27 0 27 4 81479 22 81479 0 0
192.168.2.55 63.140.62.17 58960 443 74278.90551757812 56278.411 56278.447 0.036 1 0 1 1 0 0 0 0 0 1 0 1 1 0 0 0 0 0
192.168.2.55 63.140.62.17 58960 443 83904.3173828125 65903.823 66011.27 107.447 2 1 2 0 0 0 0 0 0 3 0 3 0 63 2 63 0 0
192.168.2.55 3.251.50.149 59040 443 84707.3564453125 0.0 739.799 739.799 8 0 7 3 1687 4 1687 0 0 9 0 9 4 5372 4 5372 0 0
192.168.2.55 3.251.50.149 59040 443 85747.75048828125 1040.394 1359.739 319.345 71 0 71 70 0 0 0 0 0 98 0 98 1 309364 96 309364 0 0
192.168.2.55 199.127.193.108 58994 443 45374.0615234375 0.0 838.857 838.857 10 0 9 3 4434 6 4434 0 0 11 0 11 6 6735 4 6735 0 0
192.168.2.55 151.101.242.167 59041 443 86068.50952148438 0.0 294.314 294.314 18 1 17 12 747 3 747 0 0 33 0 33 4 52587 28 52587 0 0
192.168.2.55 23.51.49.221 59042 443 87356.84350585938 0.0 192.541 192.541 13 1 12 7 767 3 767 0 0 17 0 17 4 17899 12 17899 0 0
192.168.2.55 101.62.194.105 59011 443 77657.61840820312 29873.242 30647.971 774.729 660 0 660 658 496 2 496 0 0 813 0 813 2 3756629 811 3756629 0 0
192.168.2.55 101.62.194.105 59013 443 77763.65356445312 29904.635 30238.445 333.81 44 0 44 42 496 2 496 0 0 53 0 53 2 191067 51 191067 0 0
