CLIENT_IP_ADDRESS SERVER_IP_ADDRESS CLIENT_L4_PORT SERVER_L4_PORT TIME_ABS_START TIME_REL_START TIME_REL_END TIME_BIN_DELTA C_PKTS_ALL C_RSTS_PKTS C_ACKS_PKTS C_PURE_ACKS_PKTS C_BYTES C_PKTS_WITH_DATA C_BYTES_ALL C_PKTS_RETX C_BYTS_RETX S_PKTS_ALL S_RSTS_PKTS S_ACKS_PKTS S_PURE_ACKS_PKTS S_BYTES S_PKTS_WITH_DATA S_BYTES_ALL S_PKTS_RETX S_BYTS_RETX
192.168.2.55 172.64.155.249 58683 443 18694.571044921875 0.0 775.746 775.746 19 0 18 14 977 3 977 0 0 38 0 38 4 54093 32 54093 0 0
192.168.2.55 172.64.155.249 58682 443 19447.32666015625 1258.396 1283.951 25.555 2 0 2 1 0 0 0 0 0 2 0 2 1 0 0 0 0 0
192.168.2.55 216.58.205.46 58684 443 19692.887939453125 0.0 304.222 304.222 52 0 51 47 765 3 765 0 0 74 0 74 4 148700 68 148700 0 0
192.168.2.55 63.140.62.17 58668 443 17846.86083984375 0.0 611.067 611.067 11 0 10 4 2723 6 2723 0 0 10 0 10 4 4859 5 4859 0 0
192.168.2.55 23.40.157.96 58676 443 18030.56103515625 0.0 375.784 375.784 7 0 6 2 1719 4 1719 0 0 6 0 6 2 2456 3 2456 0 0
192.168.2.55 23.40.157.96 58677 443 18033.54296875 0.0 323.153 323.153 8 0 7 3 1718 4 1718 0 0 8 0 8 2 7257 5 7257 0 0
192.168.2.55 23.40.157.96 58658 443 18021.114990234375 1077.919 1452.761 374.842 9 0 9 5 2283 4 2283 0 0 9 0 9 0 11598 9 11598 0 0
192.168.2.55 23.40.157.96 58679 443 18057.674072265625 0.0 298.635 298.635 6 0 5 2 1147 3 1147 0 0 6 0 6 2 2487 3 2487 0 0
192.168.2.55 23.40.157.96 58678 443 18041.320068359375 0.0 311.557 311.557 9 0 8 4 1717 4 1717 0 0 11 0 11 2 6990 7 6990 1 0
192.168.2.55 23.40.157.96 58675 443 18024.960693359375 0.0 303.738 303.738 8 0 7 3 1718 4 1718 0 0 8 0 8 2 5941 5 5941 0 0
192.168.2.55 2.22.32.204 58674 443 17886.468994140625 0.0 780.814 780.814 220 0 219 183 4527 36 4527 0 0 225 0 225 9 801854 215 801854 0 0
192.168.2.55 185.26.140.126 58654 443 15369.619873046875 0.0 409.391 409.391 12 0 11 3 8930 8 8930 0 0 8 0 8 4 3153 3 3153 0 0
192.168.2.55 185.26.140.126 58654 443 21875.1318359375 6505.512 6505.512 0.0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0
192.168.2.55 142.251.209.36 58686 443 22648.092041015625 0.0 401.071 401.071 10 0 9 5 764 3 764 0 0 12 0 12 4 15006 6 15006 0 0
192.168.2.55 157.240.203.35 58687 443 24196.156005859375 0.0 594.049 594.049 16 0 15 11 750 3 750 0 0 25 0 25 4 26791 19 26791 0 0
192.168.2.55 18.154.156.167 58688 443 26523.864990234375 0.0 928.718 928.718 10 0 9 5 748 3 748 0 0 11 0 11 4 7147 5 7147 0 0
192.168.2.55 23.209.76.167 58640 443 12551.81591796875 0.0 359.888 359.888 7 0 6 3 1183 3 1183 0 0 9 0 9 1 6920 7 6920 0 0
192.168.2.55 185.15.58.224 58689 443 28205.468994140625 0.0 475.994 475.994 12 1 11 6 767 3 767 0 0 15 0 15 4 28064 10 28088 1 24
192.168.2.55 63.140.62.17 58668 443 20517.556640625 2670.696 2774.016 103.32 2 0 2 1 901 1 901 0 0 1 0 1 0 211 1 211 0 0
192.168.2.55 104.244.42.129 58690 443 30365.53466796875 0.0 619.216 619.216 7 0 6 3 765 3 765 0 0 7 0 7 3 4405 3 4405 0 0
192.168.2.55 104.244.42.129 58692 443 31660.740966796875 0.0 809.852 809.852 9 1 8 3 755 3 755 0 0 10 0 10 4 10316 5 10316 0 0
192.168.2.55 104.244.42.129 58690 443 32379.878662109375 2014.344 2105.417 91.073 2 1 2 0 0 0 0 0 0 2 0 2 1 24 1 24 0 0
192.168.2.55 23.40.157.96 58677 443 20547.703857421875 2514.161 2693.694 179.533 11 0 11 7 2284 4 2284 0 0 11 0 11 0 19305 11 19305 0 0
192.168.2.55 23.40.157.96 58677 443 32905.113037109375 14871.57 15716.258 844.688 4 0 4 2 1142 2 1142 0 0 2 0 2 0 1726 2 1726 0 0
192.168.2.55 13.107.42.14 58693 443 33088.308837890625 0.0 977.04 977.04 7 0 6 2 887 4 1081 1 194 7 0 7 3 4197 3 4197 0 0
192.168.2.55 13.107.42.14 58693 443 34518.308837890625 1430.0 1694.907 264.907 7 0 7 6 0 0 0 0 0 9 0 9 1 20670 7 20670 0 0
192.168.2.55 23.40.157.96 58677 443 34049.362060546875 16015.819 16734.82 719.001 4 0 4 2 1142 2 1142 0 0 2 0 2 0 1402 2 1402 0 0
192.168.2.55 157.240.203.174 58694 443 35031.25 0.0 887.274 887.274 29 0 28 24 751 3 751 0 0 64 0 64 4 101596 58 101596 0 0
192.168.2.55 23.40.157.96 58677 443 35166.212646484375 17132.67 17865.611 732.941 4 0 4 2 1142 2 1142 0 0 2 0 2 0 1402 2 1402 0 0
192.168.2.55 151.101.241.140 58695 443 36312.41064453125 0.0 153.305 153.305 8 1 7 3 748 3 748 0 0 8 0 8 3 5422 4 5422 0 0
192.168.2.55 23.40.157.96 58677 443 36315.739990234375 18282.197 18990.651 708.454 4 0 4 2 1142 2 1142 0 0 2 0 2 0 1432 2 1432 0 0
192.168.2.55 151.101.241.140 58696 443 36468.575927734375 0.0 992.693 992.693 55 1 54 49 835 3 835 0 0 114 0 114 4 101270 109 101270 0 0
192.168.2.55 23.40.157.96 58677 443 37446.572998046875 19413.03 20071.968 658.938 4 0 4 2 1142 2 1142 0 0 3 0 3 0 3619 3 3619 0 0
192.168.2.55 23.40.157.96 58677 443 38622.36865234375 20588.826 21201.322 612.496 4 0 4 2 1142 2 1142 0 0 4 0 4 0 5375 4 5375 0 0
192.168.2.55 2.22.33.86 58697 443 39300.925048828125 0.0 954.618 954.618 16 0 15 11 746 3 746 0 0 25 0 25 3 83223 21 83223 0 0
192.168.2.55 2.22.33.86 58697 443 40361.0126953125 1060.088 1060.278 0.19 1 1 1 0 0 0 0 0 0 2 0 2 1 24 1 24 0 0
192.168.2.55 23.40.157.96 58677 443 39754.39794921875 21720.855 22424.826 703.971 4 0 4 2 1142 2 1142 0 0 5 0 5 1 6019 4 6019 0 0
192.168.2.55 63.140.62.17 58668 443 30934.4169921875 13087.556 13087.636 0.08 1 0 1 1 0 0 0 0 0 1 0 1 1 0 0 0 0 0
192.168.2.55 23.40.157.96 58677 443 40888.197998046875 22854.655 23550.412 695.757 4 0 4 2 1141 2 1141 0 0 5 0 5 1 6124 4 6124 0 0
192.168.2.55 3.251.50.149 58698 443 41730.16064453125 0.0 921.619 921.619 14 0 13 9 1687 4 1687 0 0 18 0 18 4 24765 13 24765 0 0
192.168.2.55 23.209.76.167 58640 443 27984.891845703125 15433.076 15725.036 291.96 2 0 2 1 540 1 540 0 0 1 0 1 0 605 1 605 0 0
192.168.2.55 3.251.50.149 58698 443 42812.5478515625 1082.387 1492.335 409.948 67 0 67 66 0 0 0 0 0 75 0 75 1 289884 73 289884 0 0
192.168.2.55 2.22.32.204 58674 443 21231.10595703125 3344.637 3397.851 53.214 15 0 15 13 199 2 199 0 0 17 0 17 0 56621 17 56621 0 0
192.168.2.55 23.52.38.143 58649 443 15788.016845703125 2655.502 3449.774 794.272 4 0 4 2 2317 2 2317 0 0 6 0 6 2 3641 4 3641 0 0
192.168.2.55 151.101.242.167 58699 443 43630.06201171875 0.0 411.458 411.458 19 1 18 13 747 3 747 0 0 30 0 30 4 52291 25 52291 0 0
192.168.2.55 63.140.62.17 58668 443 41174.906005859375 23328.045 23328.106 0.061 1 0 1 1 0 0 0 0 0 1 0 1 1 0 0 0 0 0
192.168.2.55 23.52.38.143 58649 443 43363.099853515625 30230.585 31212.809 982.224 6 0 6 2 3866 4 3866 0 0 8 0 8 3 4852 5 4852 0 0
192.168.2.55 185.26.141.74 58718 443 45555.6220703125 0.0 50.142 50.142 2 0 1 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0
192.168.2.55 23.51.49.221 58719 443 46711.390869140625 0.0 358.694 358.694 13 1 12 7 767 3 767 0 0 17 0 17 4 17899 12 17899 0 0
192.168.2.55 101.62.194.106 58721 443 47006.52685546875 0.0 944.493 944.493 53 0 52 48 1139 4 1139 0 0 57 0 57 4 196167 52 197466 1 1299
192.168.2.55 63.140.62.222 58701 443 44601.765869140625 0.0 646.805 646.805 12 0 11 4 2729 7 2729 0 0 13 0 13 5 5244 7 5244 0 0
192.168.2.55 101.62.194.106 58723 443 47112.515869140625 0.0 982.279 982.279 94 0 93 88 1389 5 1389 0 0 104 0 104 4 323235 99 324610 1 1375
192.168.2.55 108.139.210.6 58685 443 20256.717041015625 0.0 181.791 181.791 10 0 9 4 1713 5 1713 0 0 13 0 13 5 6360 7 6360 0 0
192.168.2.55 101.62.194.106 58721 443 48049.130859375 1042.604 2042.595 999.991 977 0 977 974 746 3 746 0 0 1047 0 1047 3 3877444 1044 3877444 0 0
192.168.2.55 23.214.204.249 58725 443 49000.90185546875 0.0 414.754 414.754 23 1 22 17 763 3 763 0 0 25 0 25 1 45375 22 45375 0 0
192.168.2.55 63.140.62.222 58701 443 48076.447021484375 3474.681 4207.505 732.824 6 0 6 2 2803 4 2803 0 0 7 0 7 4 198 3 198 0 0
192.168.2.55 140.82.121.4 58726 443 50528.70263671875 0.0 343.272 343.272 10 1 9 4 748 3 748 0 0 11 0 11 4 3786 6 3786 0 0
192.168.2.55 140.82.121.4 58727 443 50690.22265625 0.0 184.54 184.54 17 1 16 11 744 3 744 0 0 21 0 21 4 53284 16 53284 0 0
192.168.2.55 172.64.155.249 58729 443 52132.720703125 0.0 407.837 407.837 12 0 11 7 977 3 977 0 0 41 0 41 4 54278 35 54278 0 0
192.168.2.55 172.64.155.249 58728 443 51765.02587890625 0.0 775.608 775.608 53 0 52 48 771 3 771 0 0 64 0 64 4 187542 58 187542 0 0
192.168.2.55 63.140.62.17 58668 443 44253.66796875 26406.807 26885.842 479.035 8 0 8 3 2611 5 2611 0 0 6 0 6 2 534 4 534 0 0
192.168.2.55 216.58.205.46 58730 443 54314.093017578125 0.0 786.552 786.552 40 0 39 35 765 3 765 0 0 68 0 68 4 146238 62 146238 0 0
192.168.2.55 142.251.209.36 58731 443 55844.7080078125 0.0 586.913 586.913 11 0 10 6 764 3 764 0 0 12 0 12 4 15262 6 15262 0 0
192.168.2.55 101.62.194.106 58721 443 49049.14404296875 2042.617 2299.722 257.105 380 0 380 380 0 0 0 0 0 399 0 399 0 1414287 399 1414287 0 0
192.168.2.55 101.62.194.106 58723 443 48148.44384765625 1035.928 1839.569 803.641 85 0 85 84 250 1 250 0 0 94 0 94 2 379500 92 379500 0 0
192.168.2.55 23.209.76.167 58640 443 42978.35400390625 30426.538 30511.689 85.151 2 0 2 1 540 1 540 0 0 1 0 1 0 605 1 605 0 0
192.168.2.55 157.240.203.35 58732 443 57148.45703125 0.0 819.354 819.354 17 0 16 12 750 3 750 0 0 23 0 23 4 26767 17 26767 0 0
192.168.2.55 108.139.210.6 58685 443 48233.98193359375 27977.265 28041.422 64.157 3 0 3 1 1389 2 1389 0 0 5 0 5 2 1627 3 1627 0 0
192.168.2.55 23.194.176.111 58646 443 13015.467041015625 0.0 361.647 361.647 8 0 7 4 1241 3 1241 0 0 8 0 8 1 5363 6 5363 0 0
192.168.2.55 23.194.176.111 58642 443 13014.740966796875 0.0 322.555 322.555 8 0 7 4 1237 3 1237 0 0 8 0 8 1 5361 6 5361 0 0
192.168.2.55 23.194.176.111 58647 443 13015.6220703125 0.0 361.527 361.527 9 0 8 5 1238 3 1238 0 0 8 0 8 1 5358 6 5358 0 0
192.168.2.55 23.194.176.111 58643 443 13014.97998046875 0.0 372.251 372.251 8 0 7 4 1236 3 1236 0 0 8 0 8 1 5365 6 5365 0 0
192.168.2.55 23.194.176.111 58645 443 13015.314697265625 0.0 362.444 362.444 9 0 8 5 1243 3 1243 0 0 8 0 8 1 5372 6 5372 0 0
192.168.2.55 23.194.176.111 58644 443 13015.157958984375 0.0 392.931 392.931 9 0 8 5 1238 3 1238 0 0 7 0 7 1 5354 5 5354 0 0
192.168.2.55 52.223.29.147 58724 443 48302.719970703125 0.0 506.418 506.418 13 0 12 6 2518 6 2518 0 0 15 0 15 6 5729 8 7129 1 1400
192.168.2.55 63.140.62.222 58701 443 49820.5390625 5218.773 5470.838 252.065 2 0 2 1 622 1 622 0 0 2 0 2 1 61 1 61 0 0
192.168.2.55 18.154.156.167 58733 443 59770.878662109375 0.0 288.521 288.521 11 0 10 6 748 3 748 0 0 12 0 12 4 7147 6 7147 0 0
192.168.2.55 23.220.255.178 58653 443 15332.662841796875 0.0 650.77 650.77 18 0 17 4 6224 13 7624 1 1400 23 0 23 13 1140 8 1140 1 0
192.168.2.55 92.123.101.80 58655 443 16626.176025390625 0.0 388.507 388.507 16 0 15 12 1218 3 1218 0 0 17 0 17 1 42093 15 42093 0 0
192.168.2.55 185.15.58.224 58734 443 62115.31396484375 0.0 461.005 461.005 14 1 13 8 767 3 767 0 0 16 0 16 4 28066 11 28066 0 0
192.168.2.55 23.51.48.42 58664 443 17210.22265625 0.0 419.767 419.767 11 0 10 6 1981 4 1981 0 0 12 0 12 2 11216 9 11216 0 0
192.168.2.55 23.51.48.42 58662 443 17210.0 0.0 418.756 418.756 10 0 9 5 2009 4 2009 0 0 12 0 12 2 11625 9 11625 0 0
192.168.2.55 23.51.48.42 58663 443 17210.108642578125 0.0 418.366 418.366 9 0 8 4 1981 4 1981 0 0 10 0 10 1 8823 8 8823 0 0
192.168.2.55 23.51.48.42 58665 443 17210.35205078125 0.0 418.739 418.739 10 0 9 5 1981 4 1981 0 0 12 0 12 2 8877 9 8877 0 0
192.168.2.55 23.51.48.42 58661 443 17209.843017578125 0.0 420.236 420.236 9 0 8 4 1981 4 1981 0 0 12 0 12 3 9074 8 9074 0 0
192.168.2.55 23.51.48.42 58660 443 17209.501953125 0.0 419.504 419.504 10 0 9 5 1981 4 1981 0 0 11 0 11 2 9039 8 9039 0 0
192.168.2.55 23.51.48.42 58670 443 17854.52001953125 0.0 310.711 310.711 8 0 7 4 1353 3 1353 0 0 9 0 9 1 5382 7 5881 1 499
192.168.2.55 23.51.48.42 58669 443 17854.25390625 0.0 350.795 350.795 8 0 7 4 1348 3 1348 0 0 7 0 7 1 5378 5 5378 0 0
192.168.2.55 23.51.48.42 58671 443 17854.682861328125 0.0 349.33 349.33 7 0 6 3 1347 3 1347 0 0 8 0 8 1 5377 6 5377 0 0
192.168.2.55 23.51.48.42 58673 443 17855.113037109375 0.0 348.87 348.87 10 0 9 6 1345 3 1345 0 0 12 0 12 2 16285 9 16784 1 499
192.168.2.55 23.51.48.42 58672 443 17854.960693359375 0.0 355.884 355.884 9 0 8 5 1352 3 1352 0 0 9 0 9 2 5381 6 5880 1 499
192.168.2.55 23.214.205.236 58667 443 17792.929931640625 0.0 635.404 635.404 73 0 72 69 1267 3 1267 0 0 98 0 98 1 264602 96 264602 0 0
192.168.2.55 2.22.32.177 58666 443 17792.386962890625 0.0 798.79 798.79 179 0 178 161 2726 17 2726 0 0 206 0 206 6 616299 199 616299 0 0
192.168.2.55 63.140.62.17 58668 443 53280.843994140625 35433.983 35922.41 488.427 2 0 2 0 883 2 883 0 0 2 0 2 1 211 1 211 0 0
192.168.2.55 104.244.42.129 58735 443 63269.316650390625 0.0 585.276 585.276 7 0 6 3 765 3 765 0 0 7 0 7 3 4406 3 4406 0 0
192.168.2.55 104.244.42.129 58735 443 65137.8818359375 1868.565 1969.061 100.496 2 1 2 0 0 0 0 0 0 2 0 2 1 24 1 24 0 0
192.168.2.55 104.244.42.129 58737 443 64529.179931640625 0.0 709.49 709.49 10 1 9 4 755 3 755 0 0 11 0 11 4 10317 6 10317 0 0
192.168.2.55 23.40.157.96 58675 443 20553.39990234375 2528.439 2675.246 146.807 8 0 8 5 1714 3 1714 0 0 9 0 9 0 15721 9 15721 0 0
192.168.2.55 23.40.157.96 58679 443 20550.97705078125 2493.303 2638.201 144.898 8 0 8 5 1712 3 1712 0 0 8 0 8 0 14126 8 14126 0 0
192.168.2.55 23.40.157.96 58676 443 20547.0439453125 2516.483 2670.953 154.47 9 0 9 5 2285 4 2285 0 0 9 0 9 0 19103 9 19103 0 0
192.168.2.55 23.40.157.96 58678 443 20551.837890625 2510.518 2701.728 191.21 9 0 9 6 1714 3 1714 0 0 8 0 8 0 15659 8 15659 0 0
192.168.2.55 23.40.157.96 58658 443 20549.52685546875 3606.331 3780.23 173.899 12 0 12 8 2284 4 2284 0 0 12 0 12 0 21058 12 21058 0 0
192.168.2.55 13.107.42.14 58738 443 65662.0126953125 0.0 914.882 914.882 12 0 11 7 887 3 887 0 0 16 0 16 3 24863 12 26263 1 1400
192.168.2.55 13.107.42.14 58738 443 66880.19067382812 1218.178 1220.295 2.117 2 0 2 1 0 0 0 1 0 2 0 2 1 0 0 0 0 0
192.168.2.55 101.62.194.106 58721 443 56911.174072265625 9904.647 10638.331 733.684 591 0 591 589 496 2 496 0 0 657 0 657 2 2390282 655 2391579 1 1297
192.168.2.55 101.62.194.106 58723 443 57048.677978515625 9936.162 10481.484 545.322 55 0 55 53 496 2 496 0 0 72 0 72 2 191630 70 193030 1 1400
192.168.2.55 108.139.210.6 58685 443 58257.774658203125 38001.058 38105.874 104.816 2 0 2 1 1391 1 1391 0 0 3 0 3 1 1629 2 1629 0 0
192.168.2.55 52.223.29.147 58724 443 58364.973876953125 10062.254 10156.705 94.451 3 0 3 0 1455 3 1455 0 0 4 0 4 3 360 1 360 0 0
192.168.2.55 52.223.29.147 58724 443 68414.9150390625 20112.195 20376.099 263.904 4 0 4 1 1414 2 1414 0 0 6 0 6 3 77 1 77 1 0
192.168.2.55 157.240.203.174 58739 443 68249.8818359375 0.0 681.714 681.714 31 0 30 26 751 3 751 0 0 65 0 65 4 102056 59 102056 0 0
192.168.2.55 63.140.62.222 58701 443 59813.0126953125 15211.247 15463.729 252.482 2 0 2 1 622 1 622 0 0 2 0 2 1 61 1 61 0 0
192.168.2.55 151.101.241.140 58741 443 70211.87866210938 0.0 121.271 121.271 8 1 7 3 748 3 748 0 0 9 0 9 3 5424 5 5424 0 0
192.168.2.55 151.101.241.140 58742 443 70335.248046875 0.0 540.092 540.092 26 0 25 22 835 3 835 0 0 46 0 46 3 70180 42 71580 1 1400
192.168.2.55 151.101.241.140 58742 443 71689.34301757812 1354.095 1558.967 204.872 13 1 13 11 0 0 0 0 0 71 0 71 1 31010 70 32410 1 1400
192.168.2.55 23.209.76.167 58640 443 57967.1318359375 45415.316 45661.891 246.575 2 0 2 1 540 1 540 0 0 1 0 1 0 605 1 605 0 0
192.168.2.55 2.22.33.86 58743 443 72509.20068359375 0.0 810.279 810.279 29 0 28 24 746 3 746 0 0 37 0 37 3 81535 33 81535 0 0
192.168.2.55 2.22.33.86 58743 443 73632.708984375 1123.508 1128.661 5.153 2 1 2 0 0 0 0 1 0 2 0 2 1 24 1 24 0 0
192.168.2.55 63.140.62.17 58668 443 63804.620849609375 45957.76 45957.821 0.061 1 0 1 1 0 0 0 0 0 1 0 1 1 0 0 0 0 0
192.168.2.55 3.251.50.149 58744 443 74277.86083984375 0.0 997.672 997.672 10 0 9 5 1687 4 1687 0 0 15 0 15 4 17764 10 17764 0 0
192.168.2.55 104.244.42.129 58736 443 63806.903076171875 0.0 718.4 718.4 7 0 6 3 761 3 761 0 0 8 0 8 3 9387 4 9387 0 0
192.168.2.55 104.244.42.129 58736 443 75542.45263671875 11735.55 11876.616 141.066 2 1 2 0 0 0 0 0 0 2 0 2 1 24 1 24 0 0
192.168.2.55 3.251.50.149 58744 443 75278.98486328125 1001.124 1405.706 404.582 68 0 68 67 0 0 0 0 0 80 0 80 1 296647 78 296647 0 0
192.168.2.55 151.101.242.167 58745 443 75543.53100585938 0.0 448.243 448.243 15 1 14 9 747 3 747 0 0 38 0 38 4 52490 33 52490 0 0
192.168.2.55 101.62.194.106 58721 443 66911.47998046875 19904.953 20636.311 731.358 681 0 681 679 496 2 496 0 0 764 0 764 2 3360987 762 3360987 0 0
192.168.2.55 101.62.194.106 58723 443 66955.03198242188 19842.516 20313.346 470.83 61 0 61 59 496 2 496 0 0 74 0 74 2 228487 72 228487 0 0
192.168.2.55 108.139.210.6 58685 443 68267.53784179688 48010.821 48156.053 145.232 2 0 2 1 1392 1 1392 0 0 3 0 3 1 1630 2 1630 0 0
192.168.2.55 52.223.29.147 58740 443 68442.94995117188 0.0 215.867 215.867 11 0 10 4 2560 6 2560 0 0 14 0 14 6 5729 7 5729 0 0
192.168.2.55 23.51.49.221 58746 443 78191.09594726562 0.0 187.208 187.208 15 1 14 9 767 3 767 0 0 17 0 17 3 17899 12 17899 1 0
192.168.2.55 63.140.62.222 58701 443 69818.06787109375 25216.302 25425.233 208.931 2 0 2 1 622 1 622 0 0 2 0 2 1 61 1 61 0 0
192.168.2.55 23.214.204.249 58747 443 80859.888671875 0.0 557.633 557.633 17 1 16 11 763 3 763 0 0 18 0 18 1 45374 15 45374 0 0
192.168.2.55 140.82.121.3 58749 443 82866.95068359375 0.0 496.224 496.224 17 1 16 11 744 3 744 0 0 20 0 20 4 53305 15 53305 0 0
192.168.2.55 140.82.121.3 58748 443 82532.5546875 0.0 830.684 830.684 9 1 8 3 748 3 748 0 0 10 0 10 4 3786 5 3786 0 0
192.168.2.55 63.140.62.17 58668 443 73942.02905273438 56095.168 56095.229 0.061 1 0 1 1 0 0 0 0 0 1 0 1 1 0 0 0 0 0
192.168.2.55 63.140.62.17 58668 443 83364.45190429688 65517.591 65618.68 101.089 2 1 2 0 0 0 0 0 0 3 0 3 0 63 2 63 0 0
192.168.2.55 172.64.155.249 58750 443 84159.623046875 0.0 955.233 955.233 45 0 44 41 771 3 771 0 0 79 0 79 3 178944 75 178944 0 0
192.168.2.55 199.127.193.108 58702 443 44736.218994140625 0.0 844.201 844.201 11 0 10 4 4435 6 4435 0 0 12 0 12 6 6736 5 6736 0 0
192.168.2.55 172.64.155.249 58750 443 85209.02197265625 1049.399 1599.098 549.699 3 0 3 2 0 0 0 0 0 4 0 4 1 8635 2 8635 0 0
192.168.2.55 172.64.155.249 58751 443 85211.76196289062 0.0 547.684 547.684 25 0 24 20 977 3 977 0 0 28 0 28 4 54171 22 54171 0 0
192.168.2.55 216.58.205.46 58752 443 85631.8359375 0.0 497.03 497.03 36 0 35 31 765 3 765 0 0 81 0 81 4 146512 75 146512 0 0
192.168.2.55 101.62.194.106 58721 443 76910.720703125 29904.194 30475.889 571.695 651 0 651 649 496 2 496 0 0 703 0 703 2 2432848 701 2432848 0 0
192.168.2.55 101.62.194.106 58723 443 76944.0390625 29831.523 30079.843 248.32 54 0 54 52 496 2 496 0 0 66 0 66 2 191024 64 191024 0 0
