CLIENT_IP_ADDRESS SERVER_IP_ADDRESS CLIENT_L4_PORT SERVER_L4_PORT TIME_ABS_START TIME_REL_START TIME_REL_END TIME_BIN_DELTA C_PKTS_ALL C_RSTS_PKTS C_ACKS_PKTS C_PURE_ACKS_PKTS C_BYTES C_PKTS_WITH_DATA C_BYTES_ALL C_PKTS_RETX C_BYTS_RETX S_PKTS_ALL S_RSTS_PKTS S_ACKS_PKTS S_PURE_ACKS_PKTS S_BYTES S_PKTS_WITH_DATA S_BYTES_ALL S_PKTS_RETX S_BYTS_RETX
192.168.2.55 18.154.156.167 60234 443 19388.724853515625 0.0 716.527 716.527 10 0 9 5 748 3 748 0 0 11 0 11 4 7147 5 7147 0 0
192.168.2.55 63.140.62.27 60217 443 17709.90478515625 0.0 914.039 914.039 11 0 10 4 2720 6 2720 0 0 10 0 10 4 4859 5 4859 0 0
192.168.2.55 23.40.157.96 60226 443 17908.267578125 0.0 800.107 800.107 9 0 8 4 1718 4 1718 0 0 11 0 11 4 5288 5 5288 1 0
192.168.2.55 23.40.157.96 60228 443 17911.915771484375 0.0 775.846 775.846 9 0 8 4 1719 4 1719 0 0 9 0 9 2 7115 5 7115 1 0
192.168.2.55 23.40.157.96 60225 443 17906.77197265625 0.0 780.624 780.624 8 0 7 3 1718 4 1718 0 0 8 0 8 2 5733 5 5733 0 0
192.168.2.55 23.40.157.96 60207 443 17902.830810546875 1167.145 1996.081 828.936 8 0 8 4 2283 4 2283 0 0 9 0 9 0 10413 9 10413 0 0
192.168.2.55 23.40.157.96 60227 443 17910.140869140625 0.0 776.145 776.145 7 0 6 2 1718 4 1718 0 0 8 0 8 2 3394 4 3394 1 0
192.168.2.55 23.40.157.96 60224 443 17905.06787109375 0.0 576.752 576.752 8 0 7 4 1146 3 1146 0 0 10 0 10 3 4786 5 4786 1 0
192.168.2.55 2.22.32.204 60223 443 18878.749755859375 1000.066 1554.013 553.947 181 0 181 173 804 8 804 0 0 193 0 193 4 697177 189 697177 0 0
192.168.2.55 185.26.140.126 60203 443 14876.6337890625 0.0 302.149 302.149 13 0 12 3 8930 9 10330 1 1400 9 0 9 5 3153 3 3153 0 0
192.168.2.55 185.26.140.126 60203 443 21632.620849609375 6755.987 6755.987 0.0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0
192.168.2.55 185.15.58.224 60236 443 22204.81494140625 0.0 294.604 294.604 18 1 17 12 767 3 767 0 0 22 0 22 4 28065 17 28065 0 0
192.168.2.55 104.244.42.129 60237 443 23278.12890625 0.0 471.205 471.205 7 0 6 3 765 3 765 0 0 7 0 7 3 4406 3 4406 0 0
192.168.2.55 104.244.42.1 60239 443 24410.91357421875 0.0 722.759 722.759 10 1 9 4 755 3 755 0 0 11 0 11 4 10318 6 10318 0 0
192.168.2.55 104.244.42.129 60237 443 25023.580810546875 1745.452 1855.637 110.185 2 1 2 0 0 0 0 0 0 2 0 2 1 24 1 24 0 0
192.168.2.55 13.107.42.14 60240 443 25538.712890625 0.0 832.041 832.041 13 0 12 7 887 4 1063 1 176 17 0 17 4 24907 12 24907 0 0
192.168.2.55 13.107.42.14 60240 443 26673.65283203125 1134.94 1135.001 0.061 2 0 2 1 0 0 0 1 0 2 0 2 1 0 0 0 0 0
192.168.2.55 23.40.140.194 60190 443 12149.428955078125 0.0 276.811 276.811 7 0 6 3 1183 3 1183 0 0 9 0 9 2 6920 6 6920 0 0
192.168.2.55 157.240.203.174 60241 443 27378.14794921875 0.0 817.584 817.584 32 0 31 27 751 3 751 0 0 64 0 64 4 101583 58 101583 0 0
192.168.2.55 151.101.241.140 60242 443 29481.34375 0.0 354.475 354.475 8 1 7 3 748 3 748 0 0 9 0 9 3 5424 5 5424 0 0
192.168.2.55 151.101.241.140 60243 443 29837.56591796875 0.0 928.616 928.616 27 0 26 21 835 4 1352 1 517 89 0 89 4 98648 84 98648 0 0
192.168.2.55 151.101.241.140 60243 443 30861.8095703125 1024.244 1024.365 0.121 1 1 1 0 0 0 0 0 0 2 0 2 1 24 1 24 0 0
192.168.2.55 63.140.62.27 60217 443 20570.1015625 2860.197 2984.436 124.239 2 0 2 1 900 1 900 0 0 1 0 1 0 212 1 212 0 0
192.168.2.55 2.22.33.86 60244 443 30671.679931640625 0.0 903.284 903.284 36 1 35 30 746 3 746 0 0 41 0 41 4 81884 36 81884 0 0
192.168.2.55 3.251.50.149 60245 443 31693.6748046875 0.0 999.886 999.886 45 0 44 40 1687 4 1687 0 0 61 0 61 4 129762 56 129762 0 0
192.168.2.55 23.40.157.96 60207 443 20629.032958984375 3893.347 4079.153 185.806 10 0 10 6 2284 4 2284 0 0 10 0 10 0 18680 10 18680 0 0
192.168.2.55 3.251.50.149 60245 443 32695.373779296875 1001.699 1227.47 225.771 49 0 49 48 0 0 0 0 0 59 0 59 1 184881 57 184881 0 0
192.168.2.55 151.101.242.167 60247 443 33829.03955078125 0.0 136.596 136.596 23 1 22 17 747 3 747 0 0 37 0 37 4 52661 32 52661 0 0
192.168.2.55 23.40.157.96 60207 443 32920.180908203125 16184.495 16796.402 611.907 4 0 4 2 1142 2 1142 0 0 2 0 2 0 1726 2 1726 0 0
192.168.2.55 40.126.53.16 60246 443 33557.3798828125 0.0 623.501 623.501 21 1 20 10 3935 9 3935 0 0 21 0 21 9 16740 11 16740 0 0
192.168.2.55 23.40.157.96 60207 443 34022.956787109375 17287.271 17963.882 676.611 4 0 4 2 1142 2 1142 0 0 2 0 2 0 1402 2 1402 0 0
192.168.2.55 23.40.157.96 60207 443 35142.007568359375 18406.322 19289.428 883.106 4 0 4 2 1142 2 1142 0 0 2 0 2 0 1402 2 1402 0 0
192.168.2.55 23.51.49.221 60248 443 36055.2255859375 0.0 0.0 0.0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
192.168.2.55 23.51.49.221 60248 443 37060.77978515625 1005.554 1356.619 351.065 13 1 12 7 767 3 767 1 0 14 0 14 1 17899 11 17899 0 0
192.168.2.55 23.40.157.96 60207 443 36305.117919921875 19569.432 20313.513 744.081 4 0 4 2 1142 2 1142 0 0 2 0 2 0 1402 2 1402 0 0
192.168.2.55 23.214.204.249 60249 443 37157.5908203125 0.0 356.559 356.559 23 1 22 17 763 3 763 0 0 24 0 24 1 45376 20 45376 1 0
192.168.2.55 23.40.157.96 60207 443 37439.94189453125 20704.256 21393.522 689.266 4 0 4 2 1142 2 1142 0 0 3 0 3 0 3622 3 3622 0 0
192.168.2.55 23.40.157.96 60207 443 38581.54296875 21845.857 22519.376 673.519 5 0 5 2 1142 3 1713 1 571 7 0 7 2 5375 5 5753 1 378
192.168.2.55 140.82.121.3 60250 443 39972.73974609375 0.0 819.048 819.048 9 1 8 3 748 3 748 0 0 10 0 10 4 3785 5 3785 0 0
192.168.2.55 140.82.121.3 60251 443 40296.932861328125 0.0 494.942 494.942 16 1 15 10 744 3 744 0 0 18 0 18 4 53236 13 54636 1 1400
192.168.2.55 23.40.157.96 60207 443 39676.74755859375 22941.062 23646.878 705.816 4 0 4 2 1142 2 1142 0 0 4 0 4 0 6016 4 6016 0 0
192.168.2.55 63.140.62.27 60217 443 30869.549560546875 13159.645 13159.743 0.098 1 0 1 1 0 0 0 0 0 1 0 1 1 0 0 0 0 0
192.168.2.55 23.40.157.96 60207 443 40827.179931640625 24091.494 24772.405 680.911 4 0 4 2 1141 2 1141 0 0 4 0 4 0 6125 4 6125 0 0
192.168.2.55 23.40.140.194 60190 443 27485.678955078125 15336.25 15477.118 140.868 2 0 2 1 540 1 540 0 0 1 0 1 0 605 1 605 0 0
192.168.2.55 2.22.32.204 60223 443 21258.5517578125 3379.868 3437.002 57.134 11 0 11 9 199 2 199 0 0 12 0 12 1 39141 11 39141 0 0
192.168.2.55 23.52.38.143 60198 443 15168.66357421875 2547.505 3384.63 837.125 6 0 6 3 2317 3 3328 1 1011 8 0 8 3 3641 5 4077 1 436
192.168.2.55 172.64.155.249 60252 443 42555.5087890625 0.0 897.877 897.877 42 0 41 38 771 3 771 0 0 51 0 51 3 187601 47 189001 1 1400
192.168.2.55 172.64.155.249 60252 443 43972.811767578125 1417.303 1516.372 99.069 2 0 2 1 0 0 0 0 0 2 0 2 1 0 0 0 0 0
192.168.2.55 172.64.155.249 60253 443 43457.372802734375 0.0 614.592 614.592 18 0 17 13 977 3 977 0 0 19 0 19 4 53996 13 53996 0 0
192.168.2.55 23.40.157.96 60207 443 41958.056884765625 25222.371 25914.418 692.047 4 0 4 2 1141 2 1141 0 0 4 0 4 0 6546 4 6546 0 0
192.168.2.55 63.140.62.27 60217 443 41202.054931640625 23492.15 23492.274 0.124 1 0 1 1 0 0 0 0 0 1 0 1 1 0 0 0 0 0
192.168.2.55 23.52.38.143 60198 443 43366.130859375 30744.972 31651.542 906.57 5 0 5 2 2710 3 2710 0 0 8 0 8 3 4851 5 4851 0 0
192.168.2.55 216.58.205.46 60257 443 44862.556884765625 0.0 330.24 330.24 46 0 45 41 765 3 765 0 0 71 0 71 4 146638 65 146638 0 0
192.168.2.55 142.251.209.36 60273 443 46040.59375 0.0 248.872 248.872 12 0 11 7 764 3 764 0 0 14 0 14 4 15052 8 15052 0 0
192.168.2.55 185.26.141.74 60272 443 45605.2568359375 0.0 58.936 58.936 2 0 1 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0
192.168.2.55 63.140.62.222 60255 443 44707.6279296875 0.0 652.697 652.697 13 0 12 5 2729 7 2729 0 0 11 0 11 4 5223 6 5223 0 0
192.168.2.55 157.240.203.35 60278 443 47386.111572265625 0.0 663.495 663.495 17 0 16 12 750 3 750 0 0 23 0 23 4 26743 17 28143 1 1400
192.168.2.55 101.62.213.61 60277 443 47172.162841796875 0.0 999.688 999.688 75 0 74 70 1207 4 1207 0 0 108 0 108 4 416603 103 416603 0 0
192.168.2.55 101.62.213.61 60275 443 46993.077880859375 0.0 856.444 856.444 60 0 59 55 1207 4 1207 0 0 87 0 87 4 197215 82 198260 1 1045
192.168.2.55 13.226.244.64 60235 443 19704.94189453125 0.0 197.24 197.24 11 0 10 5 1713 5 1713 0 0 14 0 14 5 6360 8 6360 0 0
192.168.2.55 101.62.213.61 60275 443 48186.39892578125 1193.321 2191.78 998.459 246 0 246 244 496 2 496 0 0 275 0 275 2 1239285 273 1239285 0 0
192.168.2.55 101.62.213.61 60277 443 48182.77587890625 1010.613 1414.072 403.459 11 0 11 10 250 1 250 0 0 13 0 13 1 191409 12 191409 0 0
192.168.2.55 18.154.156.167 60279 443 48590.52197265625 0.0 713.44 713.44 10 0 9 5 748 3 748 0 0 13 0 13 4 7147 7 7293 1 146
192.168.2.55 63.140.62.222 60255 443 47917.67578125 3210.048 4205.429 995.381 6 0 6 2 2803 4 2803 0 0 6 0 6 4 175 2 175 0 0
192.168.2.55 185.15.58.224 60281 443 50243.7099609375 0.0 165.528 165.528 17 1 16 11 767 3 767 0 0 19 0 19 4 28065 14 28065 0 0
192.168.2.55 63.140.62.27 60217 443 44390.452880859375 26680.548 27098.202 417.654 8 0 8 3 2614 5 2614 0 0 6 0 6 2 602 4 602 0 0
192.168.2.55 104.244.42.129 60238 443 23693.220947265625 0.0 714.3 714.3 8 0 7 4 761 3 761 0 0 9 0 9 3 9387 5 9387 0 0
192.168.2.55 104.244.42.129 60282 443 51830.985595703125 0.0 400.009 400.009 7 0 6 3 765 3 765 0 0 7 0 7 3 4406 3 4406 0 0
192.168.2.55 104.244.42.129 60238 443 53600.06689453125 29906.846 30011.116 104.27 2 1 2 0 0 0 0 0 0 2 0 2 1 24 1 24 0 0
192.168.2.55 104.244.42.1 60284 443 52892.7939453125 0.0 811.614 811.614 9 1 8 3 755 3 755 0 0 10 0 10 4 10316 5 10316 0 0
192.168.2.55 104.244.42.129 60282 443 53601.3408203125 1770.355 1873.443 103.088 2 1 2 0 0 0 0 0 0 2 0 2 1 24 1 24 0 0
192.168.2.55 13.107.42.14 60285 443 53611.4248046875 0.0 696.641 696.641 13 0 12 8 887 3 887 0 0 15 0 15 4 24245 9 24245 0 0
192.168.2.55 157.240.203.174 60286 443 55335.93896484375 0.0 814.989 814.989 31 0 30 26 751 3 751 0 0 70 0 70 4 101919 64 101919 0 0
192.168.2.55 101.62.213.61 60275 443 49192.94091796875 2199.863 2699.381 499.518 514 0 514 513 250 1 250 0 0 568 0 568 1 2147388 567 2147388 0 0
192.168.2.55 151.101.241.140 60287 443 56655.0517578125 0.0 316.679 316.679 8 1 7 3 748 3 748 0 0 9 0 9 3 5424 5 5424 0 0
192.168.2.55 101.62.213.61 60277 443 49193.131591796875 2020.969 2165.229 144.26 52 0 52 51 250 1 250 0 0 58 0 58 1 190473 57 190473 0 0
192.168.2.55 23.40.140.194 60190 443 42475.11376953125 30325.685 30441.965 116.28 2 0 2 1 540 1 540 0 0 1 0 1 0 605 1 605 0 0
192.168.2.55 23.194.176.111 60192 443 12547.11083984375 0.0 244.657 244.657 7 0 6 3 1236 3 1236 0 0 7 0 7 1 5363 5 5363 0 0
192.168.2.55 23.194.176.111 60193 443 12547.3779296875 0.0 244.345 244.345 7 0 6 3 1243 3 1243 0 0 8 0 8 2 5373 5 5373 0 0
192.168.2.55 23.194.176.111 60194 443 12547.582763671875 0.0 265.461 265.461 7 0 6 3 1241 3 1241 0 0 7 0 7 1 5362 5 5362 0 0
192.168.2.55 23.194.176.111 60196 443 12547.952880859375 0.0 265.113 265.113 7 0 6 3 1238 3 1238 0 0 7 0 7 1 5359 5 5359 0 0
192.168.2.55 23.194.176.111 60195 443 12547.77392578125 0.0 319.43 319.43 9 0 8 5 1238 3 1238 0 0 7 0 7 1 5355 5 5355 0 0
192.168.2.55 23.194.176.111 60197 443 12548.136962890625 0.0 264.947 264.947 7 0 6 3 1237 3 1237 0 0 7 0 7 1 5360 5 5360 0 0
192.168.2.55 151.101.241.140 60288 443 56973.11279296875 0.0 980.702 980.702 46 1 45 40 835 3 835 0 0 114 0 114 4 100622 109 100622 0 0
192.168.2.55 13.226.244.64 60235 443 48390.9228515625 28685.981 28902.902 216.921 4 0 4 2 1390 2 1390 0 0 6 0 6 2 1629 4 3029 1 1400
192.168.2.55 52.223.29.147 60280 443 48621.56884765625 0.0 458.207 458.207 12 0 11 5 2519 6 2519 0 0 15 0 15 6 5700 8 7100 1 1400
192.168.2.55 2.22.33.86 60289 443 58481.3017578125 0.0 748.6 748.6 37 1 36 31 746 3 746 0 0 44 0 44 4 83120 39 83120 0 0
192.168.2.55 63.140.62.222 60255 443 49918.032958984375 5210.405 5462.723 252.318 2 0 2 1 622 1 622 0 0 2 0 2 1 61 1 61 0 0
192.168.2.55 54.155.178.5 60290 443 59929.8935546875 0.0 989.572 989.572 88 0 87 82 1687 4 1687 0 0 104 0 104 5 314842 97 314842 0 0
192.168.2.55 92.123.101.80 60206 443 16344.087890625 0.0 490.0 490.0 15 0 14 11 1218 3 1218 0 0 18 0 18 1 41955 16 41955 0 0
192.168.2.55 23.51.48.42 60210 443 17036.945556640625 0.0 298.016 298.016 10 0 9 5 2009 4 2009 0 0 10 0 10 1 8881 8 8881 0 0
192.168.2.55 23.51.48.42 60213 443 17037.310791015625 0.0 314.424 314.424 9 0 8 4 1981 4 1981 0 0 10 0 10 1 11639 8 11639 0 0
192.168.2.55 23.51.48.42 60208 443 17036.660888671875 0.0 406.976 406.976 10 0 9 5 1981 4 1981 0 0 10 0 10 1 8985 8 8985 0 0
192.168.2.55 23.51.48.42 60212 443 17037.18994140625 0.0 407.4 407.4 9 0 8 4 1981 4 1981 0 0 10 0 10 1 11296 8 11296 0 0
192.168.2.55 23.51.48.42 60209 443 17036.82275390625 0.0 407.819 407.819 9 0 8 4 1981 4 1981 0 0 10 0 10 1 9130 8 9130 0 0
192.168.2.55 23.51.48.42 60211 443 17037.082763671875 0.0 406.769 406.769 9 0 8 4 1981 4 1981 0 0 11 0 11 1 8719 9 8719 0 0
192.168.2.55 151.101.242.167 60291 443 62385.03955078125 0.0 319.347 319.347 23 1 22 17 747 3 747 0 0 35 0 35 4 52439 30 52439 0 0
192.168.2.55 23.51.48.42 60219 443 17776.4267578125 0.0 403.609 403.609 11 0 10 7 1345 3 1345 0 0 12 0 12 1 16285 10 16285 0 0
192.168.2.55 23.51.48.42 60221 443 17776.735595703125 0.0 403.639 403.639 8 0 7 4 1353 3 1353 0 0 7 0 7 1 5382 5 5382 0 0
192.168.2.55 23.51.48.42 60220 443 17776.60791015625 0.0 407.053 407.053 7 0 6 3 1348 3 1348 0 0 7 0 7 1 5376 5 5376 0 0
192.168.2.55 23.51.48.42 60218 443 17776.077880859375 0.0 407.561 407.561 8 0 7 4 1347 3 1347 0 0 8 0 8 2 5376 5 5376 0 0
192.168.2.55 23.51.48.42 60222 443 17776.861572265625 0.0 403.194 403.194 7 0 6 3 1352 3 1352 0 0 7 0 7 1 5382 5 5382 0 0
192.168.2.55 23.214.205.236 60216 443 18682.746826171875 1071.748 1112.741 40.993 2 0 2 2 0 0 0 0 0 2 0 2 0 4179 2 4179 0 0
192.168.2.55 63.140.62.27 60217 443 53436.291748046875 35726.387 35997.699 271.312 2 0 2 0 882 2 882 0 0 2 0 2 1 211 1 211 0 0
192.168.2.55 2.22.32.177 60215 443 18615.657958984375 1004.987 1461.506 456.519 90 0 90 90 0 0 0 0 0 122 0 122 0 403853 122 403853 0 0
192.168.2.55 23.51.49.221 60292 443 64634.678955078125 0.0 746.878 746.878 12 1 11 6 767 3 767 0 0 13 0 13 4 17899 8 17899 0 0
192.168.2.55 23.40.157.96 60226 443 20625.69091796875 2717.423 2845.383 127.96 9 0 9 5 2285 4 2285 0 0 12 0 12 2 19919 10 19919 0 0
192.168.2.55 23.40.157.96 60228 443 20627.202880859375 2715.287 2843.028 127.741 8 0 8 5 1712 3 1712 0 0 10 0 10 0 13528 10 13528 0 0
192.168.2.55 23.40.157.96 60224 443 20631.7509765625 2726.683 2901.383 174.7 7 0 7 5 1143 2 1143 0 0 8 0 8 2 11842 6 11842 0 0
192.168.2.55 23.40.157.96 60227 443 20630.394775390625 2720.254 2862.228 141.974 10 0 10 6 2285 4 2285 0 0 10 0 10 0 20203 10 20203 0 0
192.168.2.55 23.40.157.96 60225 443 20627.73388671875 2720.962 2907.97 187.008 9 0 9 5 2284 4 2284 0 0 12 0 12 0 20828 12 20828 0 0
192.168.2.55 101.62.213.61 60275 443 56950.73095703125 9957.653 10338.857 381.204 32 0 32 29 742 3 742 0 0 39 0 39 3 230799 36 230799 0 0
192.168.2.55 101.62.213.61 60277 443 57075.79296875 9903.63 10839.901 936.271 868 0 868 867 250 1 250 0 0 962 0 962 1 3926675 961 3926675 0 0
192.168.2.55 101.62.213.61 60275 443 66950.5859375 19957.508 20957.5 999.992 254 0 254 251 496 3 746 1 250 275 0 275 2 1639047 273 1640447 1 1400
192.168.2.55 101.62.213.61 60277 443 67157.77294921875 19985.61 20978.749 993.139 6 0 6 1 496 5 1242 3 746 4 0 4 2 1047 2 2094 1 1047
192.168.2.55 23.214.204.249 60293 443 67221.6298828125 0.0 334.009 334.009 3 0 2 1 517 1 517 0 0 2 0 2 0 0 0 0 1 0
192.168.2.55 13.226.244.64 60235 443 58406.642822265625 38701.701 38776.718 75.017 2 0 2 1 1392 1 1392 0 0 3 0 3 1 1630 2 1630 0 0
192.168.2.55 52.223.29.147 60280 443 58485.59375 9864.025 9955.147 91.122 3 0 3 0 1456 3 1456 0 0 4 0 4 3 360 1 360 0 0
192.168.2.55 23.214.204.249 60293 443 68255.58959960938 1033.96 1903.902 869.942 17 1 17 12 246 3 763 1 517 23 0 23 4 45376 18 47800 2 2424
192.168.2.55 52.223.29.147 60280 443 68556.833984375 19935.265 20504.226 568.961 4 0 4 2 0 0 0 1 0 6 0 6 2 77 2 154 2 77
192.168.2.55 140.82.121.3 60295 443 69096.85375976562 0.0 578.421 578.421 10 1 9 4 748 3 748 0 0 12 0 12 4 3786 7 3786 0 0
192.168.2.55 140.82.121.3 60296 443 69475.37475585938 0.0 199.98 199.98 17 1 16 11 744 3 744 0 0 21 0 21 4 53356 16 53356 0 0
192.168.2.55 63.140.62.222 60255 443 59929.159912109375 15221.532 15413.667 192.135 2 0 2 1 622 1 622 0 0 2 0 2 1 61 1 61 0 0
192.168.2.55 172.64.155.249 60297 443 70775.0927734375 0.0 946.962 946.962 73 0 72 68 771 3 771 0 0 85 0 85 3 187580 81 187580 0 0
192.168.2.55 172.64.155.249 60297 443 71820.09375 1045.001 1045.057 0.056 1 0 1 1 0 0 0 0 0 2 0 2 1 0 0 0 0 0
192.168.2.55 172.64.155.249 60298 443 71200.1767578125 0.0 620.035 620.035 26 0 25 21 977 3 977 0 0 46 0 46 4 54082 40 54082 0 0
192.168.2.55 23.40.140.194 60190 443 57477.43359375 45328.005 45521.078 193.073 2 0 2 1 540 1 540 0 0 1 0 1 0 605 1 605 0 0
192.168.2.55 216.58.205.46 60299 443 72337.6337890625 0.0 916.016 916.016 42 0 41 37 765 3 765 0 0 59 0 59 3 146399 55 146399 0 0
192.168.2.55 216.58.205.46 60299 443 73353.99487304688 1016.361 1016.413 0.052 1 0 1 1 0 0 0 0 0 2 0 2 1 0 0 0 0 0
192.168.2.55 63.140.62.27 60217 443 63937.429931640625 46227.525 46227.566 0.041 1 0 1 1 0 0 0 0 0 1 0 1 1 0 0 0 0 0
192.168.2.55 142.251.209.36 60300 443 74013.05078125 0.0 468.485 468.485 13 0 12 8 764 3 764 0 0 14 0 14 4 15284 8 15284 0 0
192.168.2.55 157.240.203.35 60301 443 76395.78759765625 0.0 542.455 542.455 13 0 12 8 750 3 750 0 0 22 0 22 4 26761 16 26761 0 0
192.168.2.55 101.62.213.61 60275 443 67950.60791015625 20957.53 21435.102 477.572 148 0 148 148 0 0 0 0 0 159 0 159 1 1055601 158 1055601 0 0
192.168.2.55 101.62.213.61 60277 443 68219.544921875 21047.382 21688.859 641.477 51 0 51 51 0 0 0 0 0 57 0 57 3 190812 54 192212 1 1400
192.168.2.55 13.226.244.64 60235 443 68410.32592773438 48705.384 49348.674 643.29 3 0 3 1 1390 2 2780 1 1390 4 0 4 2 1627 2 1627 0 0
192.168.2.55 52.223.29.147 60294 443 68920.94677734375 0.0 484.85 484.85 9 0 8 2 2483 6 2483 0 0 12 0 12 6 624 5 624 0 0
192.168.2.55 18.154.156.167 60302 443 78813.32885742188 0.0 292.402 292.402 11 0 10 6 748 3 748 0 0 12 0 12 4 7147 6 7147 0 0
192.168.2.55 63.140.62.222 60255 443 69917.935546875 25210.308 25413.369 203.061 2 0 2 1 622 1 622 0 0 2 0 2 1 61 1 61 0 0
192.168.2.55 185.15.58.224 60303 443 81137.82080078125 0.0 229.335 229.335 18 1 17 12 767 3 767 0 0 21 0 21 4 28065 16 28065 0 0
192.168.2.55 63.140.62.27 60217 443 74173.21484375 56463.31 56463.439 0.129 1 0 1 1 0 0 0 0 0 1 0 1 1 0 0 0 0 0
