CLIENT_IP_ADDRESS SERVER_IP_ADDRESS CLIENT_L4_PORT SERVER_L4_PORT TIME_ABS_START TIME_REL_START TIME_REL_END TIME_BIN_DELTA C_PKTS_ALL C_RSTS_PKTS C_ACKS_PKTS C_PURE_ACKS_PKTS C_BYTES C_PKTS_WITH_DATA C_BYTES_ALL C_PKTS_RETX C_BYTS_RETX S_PKTS_ALL S_RSTS_PKTS S_ACKS_PKTS S_PURE_ACKS_PKTS S_BYTES S_PKTS_WITH_DATA S_BYTES_ALL S_PKTS_RETX S_BYTS_RETX
192.168.2.55 101.62.213.61 60015 443 77584.68579101562 29881.335 30881.029 999.694 359 0 359 357 496 2 496 0 0 482 0 482 2 2196246 480 2196246 0 0
192.168.2.55 142.251.209.36 60039 443 79358.99682617188 0.0 245.34 245.34 10 0 9 5 764 3 764 0 0 13 0 13 4 14934 7 14934 0 0
192.168.2.55 13.226.244.39 59977 443 69626.49584960938 48815.878 48941.907 126.029 2 0 2 1 1393 1 1393 0 0 3 0 3 1 1632 2 1632 0 0
192.168.2.55 52.223.29.147 60032 443 69774.06079101562 0.0 315.948 315.948 11 0 10 4 2561 6 2561 0 0 13 0 13 5 5729 7 5729 0 0
192.168.2.55 63.140.62.222 59992 443 71128.22387695312 25840.796 26048.215 207.419 2 0 2 1 622 1 622 0 0 2 0 2 1 61 1 61 0 0
192.168.2.55 157.240.203.35 60040 443 81144.1357421875 0.0 897.154 897.154 14 0 13 9 750 3 750 0 0 25 0 25 4 26757 19 26757 0 0
192.168.2.55 162.219.225.118 60041 443 82475.05053710938 0.0 482.009 482.009 9 1 8 3 748 3 748 0 0 10 0 10 4 7070 5 7070 0 0
192.168.2.55 63.140.62.27 59961 443 75006.05688476562 56966.591 56966.672 0.081 1 0 1 1 0 0 0 0 0 1 0 1 1 0 0 0 0 0
192.168.2.55 63.140.62.27 59961 443 85038.87890625 66999.413 67201.641 202.228 3 1 3 1 0 0 0 0 0 4 0 4 0 63 3 102 1 39
192.168.2.55 185.15.58.224 60042 443 85168.69848632812 0.0 972.557 972.557 13 0 12 8 767 3 767 0 0 14 0 14 3 28041 10 28041 0 0
192.168.2.55 185.15.58.224 60042 443 86237.40966796875 1068.711 1068.847 0.136 1 1 1 0 0 0 0 0 0 2 0 2 1 24 1 24 0 0
192.168.2.55 63.140.62.222 59995 443 75789.07250976562 30333.299 30333.374 0.075 1 0 1 1 0 0 0 0 0 2 0 2 0 474 1 474 0 0
192.168.2.55 199.127.194.93 59994 443 45391.677734375 0.0 951.89 951.89 11 0 10 4 4512 6 4512 0 0 12 0 12 5 6707 6 6707 0 0
192.168.2.55 63.140.62.222 59995 443 86326.99780273438 40871.224 40982.709 111.485 1 0 1 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0
192.168.2.55 101.62.213.61 60015 443 78584.962890625 30881.612 31037.606 155.994 83 0 83 83 0 0 0 0 0 94 0 94 0 385525 94 385525 0 0
192.168.2.55 23.40.157.96 59969 443 41977.732666015625 23732.116 24516.008 783.892 6 0 6 4 1141 2 1141 0 0 5 0 5 0 6546 5 6546 0 0
192.168.2.55 101.62.213.61 60017 443 77746.68579101562 29961.471 30955.678 994.207 55 0 55 52 496 3 746 1 250 71 0 71 3 192078 68 193124 1 1046
192.168.2.55 2.22.32.204 59962 443 43280.69384765625 25179.809 25298.346 118.537 11 0 11 6 331 5 331 0 0 18 0 18 2 48396 16 48396 0 0
192.168.2.55 23.40.140.194 59934 443 73473.85888671875 60350.515 60676.36 325.845 2 0 2 1 540 1 540 0 0 2 0 2 1 605 1 605 0 0
192.168.2.55 13.226.244.39 59977 443 79645.5625 58834.945 58948.806 113.861 2 0 2 1 1396 1 1396 0 0 3 0 3 1 1634 2 1634 0 0
192.168.2.55 52.223.29.147 60032 443 79761.74780273438 9987.687 10109.683 121.996 4 0 4 1 1459 3 1459 0 0 4 0 4 2 360 2 360 0 0
192.168.2.55 104.244.42.129 60043 443 87908.89086914062 0.0 730.156 730.156 7 0 6 3 765 3 765 0 0 7 0 7 3 4405 3 4405 0 0
192.168.2.55 104.244.42.1 60045 443 89272.70776367188 0.0 601.439 601.439 10 1 9 4 755 3 755 0 0 13 0 13 4 10317 8 10317 0 0
192.168.2.55 104.244.42.129 60043 443 89840.88647460938 1931.996 1967.918 35.922 2 1 2 0 0 0 0 0 0 2 0 2 1 24 1 24 0 0
192.168.2.55 23.52.38.143 59935 443 44382.39453125 31162.953 31868.715 705.762 17 0 17 16 1138 1 1138 0 0 25 0 25 3 74538 22 75112 2 574
192.168.2.55 3.69.181.162 59991 80 44683.02783203125 0.0 504.948 504.948 6 0 5 3 682 2 1364 1 682 5 0 5 2 744 2 1488 1 744
192.168.2.55 199.127.194.93 60008 443 45517.35986328125 0.0 585.764 585.764 7 0 6 4 643 2 643 0 0 7 0 7 2 6397 4 6397 0 0
192.168.2.55 63.140.62.222 59992 443 81134.345703125 35846.918 36653.062 806.144 4 0 4 2 622 2 1244 1 622 4 0 4 2 61 2 122 1 61
192.168.2.55 13.107.42.14 60046 443 90914.927734375 0.0 951.097 951.097 14 0 13 9 887 3 887 0 0 17 0 17 4 24908 11 24908 0 0
192.168.2.55 157.240.203.174 60047 443 92760.76489257812 0.0 775.579 775.579 8 0 7 4 751 3 751 0 0 16 0 16 3 25531 12 25531 0 0
192.168.2.55 157.240.203.174 60047 443 93928.24487304688 1167.48 1567.615 400.135 20 0 20 19 0 0 0 0 0 46 0 46 1 77386 44 77386 0 0
192.168.2.55 151.101.241.140 60048 443 94927.81567382812 0.0 318.135 318.135 8 1 7 3 748 3 748 0 0 9 0 9 3 5424 5 5424 0 0
192.168.2.55 151.101.241.140 60049 443 95247.87280273438 0.0 924.542 924.542 17 0 16 13 835 3 835 0 0 36 0 36 3 69872 32 69872 0 0
192.168.2.55 151.101.241.140 60049 443 96577.85986328125 1329.987 1433.784 103.797 10 1 10 8 0 0 0 0 0 36 0 36 1 29062 35 29062 0 0
192.168.2.55 23.40.157.96 59969 443 87721.77490234375 69476.158 69524.11 47.952 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 23.40.157.96 59971 443 65851.89990234375 47602.853 47711.036 108.183 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 23.40.157.96 59972 443 65852.41284179688 47600.872 47708.542 107.67 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 23.40.157.96 59970 443 65822.29370117188 47574.451 47715.231 140.78 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 23.40.157.96 59968 443 65807.13989257812 47563.485 47716.428 152.943 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 23.40.157.96 59950 443 65807.19189453125 48642.133 48798.015 155.882 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 101.62.213.61 60015 443 87584.6376953125 39881.287 40539.372 658.085 461 0 461 459 496 2 496 0 0 563 0 563 2 3027635 561 3027635 0 0
192.168.2.55 101.62.213.61 60017 443 87740.94287109375 39955.728 40514.559 558.831 66 0 66 64 496 2 496 0 0 94 0 94 2 229715 92 229715 0 0
192.168.2.55 185.26.141.74 60012 443 47258.267822265625 1162.844 1486.841 323.997 7 0 7 4 869 3 869 0 0 10 0 10 3 9702 7 9702 0 0
192.168.2.55 23.52.38.143 59935 443 90097.70385742188 76878.262 76953.42 75.158 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 101.62.213.61 60015 443 97267.5888671875 49564.238 49657.241 93.003 3 0 3 1 31 1 31 0 0 3 0 3 2 0 0 0 0 0
192.168.2.55 101.62.213.61 60017 443 97267.86376953125 49482.649 49579.359 96.71 3 0 3 1 31 1 31 0 0 3 0 3 2 0 0 0 0 0
192.168.2.55 185.26.141.74 60012 443 97268.009765625 51172.586 51270.178 97.592 3 0 3 1 31 1 31 0 0 3 0 3 2 0 0 0 0 0
192.168.2.55 2.22.33.86 60050 443 96414.60888671875 0.0 918.374 918.374 21 0 20 17 746 3 746 0 0 24 0 24 3 79947 20 79947 0 0
192.168.2.55 2.22.33.86 60050 443 97422.83666992188 1008.228 1140.587 132.359 2 1 2 0 0 0 0 0 0 3 0 3 1 1013 2 1013 0 0
192.168.2.55 2.22.32.204 59962 443 88412.95971679688 70312.075 70392.598 80.523 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 199.127.194.93 59994 443 86327.52172851562 40935.844 41293.649 357.805 4 0 4 1 2282 3 2282 0 0 4 0 4 3 310 1 310 0 0
192.168.2.55 13.226.244.39 59977 443 89635.16870117188 68824.551 68920.12 95.569 2 0 2 1 1395 1 1395 0 0 3 0 3 1 1633 2 1633 0 0
192.168.2.55 63.140.62.27 60051 443 96825.08569335938 0.0 599.325 599.325 11 0 10 4 2092 6 3492 1 1400 10 0 10 4 4720 5 5117 1 397
192.168.2.55 23.40.157.96 59969 443 96784.23779296875 78538.621 79178.889 640.268 11 0 11 6 2280 5 2851 1 571 14 0 14 3 14230 11 15470 1 1240
192.168.2.55 23.40.157.96 59950 443 96902.3837890625 79737.325 80259.555 522.23 7 0 7 4 1713 3 1713 0 0 9 0 9 1 11259 8 12380 1 1121
192.168.2.55 23.40.157.96 59971 443 96897.31469726562 78648.268 79175.537 527.269 6 0 6 3 1714 3 1714 0 0 7 0 7 1 9582 6 9582 0 0
192.168.2.55 23.40.157.96 59972 443 96899.79248046875 78648.252 79074.179 425.927 5 0 5 3 1142 2 1142 0 0 6 0 6 1 10245 5 11004 1 759
192.168.2.55 23.40.157.96 59970 443 96900.927734375 78653.085 79101.962 448.877 6 0 6 4 1142 2 1142 0 0 9 0 9 1 9646 8 10860 1 1214
192.168.2.55 23.40.157.96 59968 443 96901.41186523438 78657.757 79082.014 424.257 5 0 5 3 1142 2 1142 0 0 6 0 6 1 9345 5 10443 1 1098
192.168.2.55 52.223.29.147 60032 443 89733.72680664062 19959.666 20077.387 117.721 3 0 3 0 1459 3 1459 0 0 4 0 4 3 360 1 360 0 0
192.168.2.55 63.140.62.222 59992 443 91123.99487304688 45836.567 46118.192 281.625 2 0 2 1 622 1 622 0 0 2 0 2 1 61 1 61 0 0
192.168.2.55 54.74.73.31 60052 443 97532.5205078125 0.0 991.685 991.685 8 0 7 3 1687 4 1687 0 0 9 0 9 4 5372 4 5372 0 0
192.168.2.55 54.74.73.31 60052 443 98726.63989257812 1194.119 1661.862 467.743 94 0 94 93 0 0 0 0 0 106 0 106 1 309293 104 309293 0 0
192.168.2.55 151.101.242.167 60053 443 99232.47973632812 0.0 152.507 152.507 26 1 25 20 747 3 747 0 0 38 0 38 4 52417 33 52417 0 0
192.168.2.55 23.51.49.221 60054 443 100693.85180664062 0.0 181.92 181.92 15 1 14 9 767 3 767 0 0 16 0 16 4 17899 11 17899 0 0
192.168.2.55 23.40.140.194 59934 443 88476.43383789062 75353.09 75515.666 162.576 2 0 2 1 540 1 540 0 0 2 0 2 1 605 1 605 0 0
192.168.2.55 23.214.204.249 60055 443 103318.93286132812 0.0 425.737 425.737 15 1 14 9 763 3 763 0 0 18 0 18 1 45376 14 45376 1 0
192.168.2.55 23.40.157.96 59968 443 97970.2197265625 79726.565 79929.705 203.14 2 0 2 1 571 1 571 0 0 1 0 1 0 702 1 702 0 0
192.168.2.55 23.194.176.111 59941 443 59057.711669921875 45535.599 45554.062 18.463 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 23.194.176.111 59937 443 59057.711669921875 45536.325 45556.808 20.483 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 23.194.176.111 59939 443 59057.711669921875 45535.969 45556.452 20.483 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 23.194.176.111 59938 443 59060.536865234375 45538.969 45560.41 21.441 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 23.194.176.111 59936 443 59057.711669921875 45536.646 45557.129 20.483 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 23.194.176.111 59940 443 59060.536865234375 45538.609 45560.05 21.441 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 2.22.32.204 59962 443 97800.5888671875 79699.704 79928.647 228.943 22 0 22 18 288 4 288 0 0 27 0 27 4 48396 23 48396 0 0
192.168.2.55 23.52.38.143 59935 443 97325.21069335938 84105.769 84218.535 112.766 2 0 2 1 1363 1 1363 0 0 3 0 3 1 1729 2 1729 0 0
192.168.2.55 63.140.62.27 60051 443 97897.54174804688 1072.456 1258.23 185.774 2 0 2 1 848 1 848 0 0 2 0 2 1 214 1 214 0 0
192.168.2.55 3.69.181.162 59991 80 90187.70190429688 45504.674 45586.273 81.599 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 63.140.62.222 59992 443 98122.32177734375 52834.894 53236.84 401.946 3 0 3 1 1233 2 1233 0 0 4 0 4 2 100 2 100 0 0
192.168.2.55 199.127.194.93 59994 443 97834.07080078125 52442.393 52691.638 249.245 3 0 3 1 1933 2 1933 0 0 3 0 3 2 310 1 310 0 0
192.168.2.55 176.255.176.100 60009 443 45691.5078125 0.0 321.74 321.74 11 0 10 3 7811 7 7811 0 0 11 0 11 7 4060 3 4060 0 0
192.168.2.55 140.82.121.4 60070 443 106007.51879882812 0.0 923.522 923.522 8 0 7 3 748 3 748 0 0 9 0 9 3 3761 5 3761 0 0
192.168.2.55 140.82.121.4 60071 443 106618.52978515625 0.0 403.155 403.155 19 1 18 13 744 3 744 0 0 22 0 22 4 53361 17 53361 0 0
192.168.2.55 140.82.121.4 60070 443 107021.27270507812 1013.754 1014.22 0.466 1 1 1 0 0 0 0 0 0 2 0 2 1 24 1 24 0 0
192.168.2.55 92.123.101.120 59947 443 62212.785888671875 45394.37 45559.895 165.525 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 63.140.62.222 59992 443 105087.26684570312 59799.839 60483.816 683.977 6 0 6 2 1649 4 1649 0 0 8 0 8 4 487 4 487 0 0
192.168.2.55 101.62.202.224 60073 443 106751.80786132812 0.0 790.24 790.24 74 0 73 69 1145 4 1145 0 0 95 0 95 4 233783 90 235085 1 1302
192.168.2.55 23.51.48.42 59954 443 62798.496826171875 45427.318 45473.658 46.34 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 23.51.48.42 59952 443 62798.759765625 45428.185 45474.262 46.077 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 23.51.48.42 59957 443 62798.7587890625 45425.111 45471.189 46.078 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 23.51.48.42 59955 443 62798.76171875 45427.408 45473.483 46.075 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 23.51.48.42 59956 443 62798.759765625 45425.857 45471.934 46.077 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 101.62.202.224 60075 443 106819.78051757812 0.0 999.204 999.204 129 0 128 123 1398 5 1398 0 0 152 0 152 4 622707 147 622707 0 0
192.168.2.55 23.51.48.42 59953 443 62828.77587890625 45457.879 45493.871 35.992 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 13.226.244.39 59977 443 97897.28466796875 77086.667 77219.033 132.366 2 0 2 1 1384 1 1384 0 0 3 0 3 1 1622 2 1622 0 0
192.168.2.55 52.223.29.147 60032 443 98032.9677734375 28258.907 28455.658 196.751 4 0 4 0 1448 4 2848 1 1400 4 0 4 3 361 1 361 0 0
192.168.2.55 199.127.194.93 60008 443 91060.27880859375 45542.919 45622.981 80.062 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 199.127.194.93 60008 443 108125.24853515625 62607.889 62854.104 246.215 2 0 2 1 0 0 0 0 0 2 0 2 1 0 0 0 0 0
192.168.2.55 52.223.29.147 60032 443 108096.4306640625 38322.37 38736.472 414.102 3 0 3 1 1364 1 1364 0 0 5 0 5 2 77 1 77 1 0
192.168.2.55 23.51.48.42 59966 443 63598.513671875 45496.373 45540.504 44.131 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 23.51.48.42 59963 443 63610.49267578125 45509.136 45541.577 32.441 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 63.140.62.222 59992 443 107590.48046875 62303.053 63289.334 986.281 5 0 5 1 2808 4 2808 0 0 6 0 6 4 124 2 124 0 0
192.168.2.55 23.214.205.236 59960 443 63625.769775390625 45670.777 45702.916 32.139 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 23.51.48.42 59967 443 63685.5068359375 45582.792 45634.246 51.454 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 23.51.48.42 59965 443 63685.505859375 45583.689 45635.144 51.455 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 101.62.202.224 60073 443 107766.11767578125 1014.31 2014.211 999.901 762 0 762 759 755 3 755 0 0 886 0 886 3 3595355 883 3595355 0 0
192.168.2.55 23.51.48.42 59964 443 63715.52587890625 45613.875 45706.13 92.255 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 101.62.202.224 60075 443 107863.40576171875 1043.625 1979.019 935.394 104 0 104 103 253 1 253 0 0 119 0 119 2 379499 117 379499 0 0
192.168.2.55 2.22.32.177 59959 443 63971.33251953125 46022.231 46056.923 34.692 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 172.64.155.249 60077 443 108896.19653320312 0.0 915.344 915.344 70 0 69 66 771 3 771 0 0 81 0 81 3 187571 77 187571 0 0
192.168.2.55 172.64.155.249 60078 443 109916.70678710938 0.0 394.05 394.05 25 0 24 20 977 3 977 0 0 41 0 41 4 54058 35 54058 0 0
192.168.2.55 172.64.155.249 60077 443 110245.56884765625 1349.372 1414.629 65.257 2 0 2 1 0 0 0 0 0 2 0 2 1 0 0 0 0 0
192.168.2.55 142.251.209.46 60079 443 110751.75268554688 0.0 387.768 387.768 56 0 55 51 765 3 765 0 0 67 0 67 4 144218 61 144218 0 0
192.168.2.55 63.140.62.27 60051 443 104853.55883789062 8028.473 8393.496 365.023 5 0 5 1 2536 4 2536 0 0 4 0 4 1 501 3 501 0 0
192.168.2.55 142.251.209.36 60080 443 113367.18383789062 0.0 654.448 654.448 6 0 5 2 764 3 764 0 0 5 0 5 1 4311 3 5711 1 1400
192.168.2.55 142.251.209.36 60080 443 114406.94482421875 1039.761 1338.965 299.204 4 0 4 3 0 0 0 0 0 7 0 7 3 10615 3 10615 0 0
192.168.2.55 157.240.203.35 60081 443 115582.51171875 0.0 449.845 449.845 16 0 15 11 750 3 750 0 0 23 0 23 4 26748 17 26748 0 0
192.168.2.55 101.62.202.224 60073 443 108766.478515625 2014.671 2476.033 461.362 441 0 441 441 0 0 0 0 0 469 0 469 0 2403691 469 2403691 0 0
192.168.2.55 101.62.202.224 60075 443 108911.3017578125 2091.521 2091.561 0.04 1 0 1 1 0 0 0 0 0 1 0 1 0 0 1 1400 1 1400
192.168.2.55 13.226.244.39 59977 443 107960.41381835938 87149.796 87282.981 133.185 2 0 2 1 1342 1 1342 0 0 3 0 3 1 1580 2 1580 0 0
192.168.2.55 52.223.29.147 60076 443 108125.69970703125 0.0 862.254 862.254 9 0 8 2 2435 6 2435 0 0 11 0 11 6 624 4 624 0 0
192.168.2.55 162.219.225.118 60082 443 117862.26879882812 0.0 438.109 438.109 10 1 9 4 748 3 748 0 0 12 0 12 4 7070 7 7070 0 0
192.168.2.55 23.40.140.194 59934 443 103473.56372070312 90350.22 90441.298 91.078 2 0 2 1 540 1 540 0 0 1 0 1 0 605 1 605 0 0
192.168.2.55 63.140.62.222 59992 443 108670.47387695312 63383.046 64269.96 886.914 4 0 4 3 624 1 624 0 0 4 0 4 1 137 3 137 0 0
192.168.2.55 185.15.58.224 60083 443 119300.56372070312 0.0 316.715 316.715 15 1 14 9 767 3 767 0 0 19 0 19 4 28066 14 28066 0 0
192.168.2.55 104.244.42.129 60084 443 121687.3466796875 0.0 613.132 613.132 6 0 5 2 765 3 765 0 0 4 0 4 1 3526 2 3526 0 0
192.168.2.55 104.244.42.129 60044 443 88591.24267578125 0.0 678.581 678.581 8 0 7 3 761 4 1005 1 244 10 0 10 4 9387 5 9387 0 0
192.168.2.55 104.244.42.129 60044 443 123180.94287109375 34589.7 34704.545 114.845 2 1 2 0 0 0 0 0 0 2 0 2 1 24 1 24 0 0
192.168.2.55 63.140.62.27 60051 443 113028.37768554688 16203.292 16560.295 357.003 2 0 2 0 882 2 882 0 0 2 0 2 1 211 1 211 0 0
192.168.2.55 104.244.42.129 60084 443 122698.04370117188 1010.697 1062.454 51.757 1 0 1 1 0 0 0 0 0 3 0 3 2 880 1 880 0 0
192.168.2.55 13.107.42.14 60086 443 123182.3798828125 0.0 842.13 842.13 10 0 9 5 887 3 887 0 0 13 0 13 4 24911 7 24911 0 0
192.168.2.55 104.244.42.1 60087 443 123313.70483398438 0.0 710.898 710.898 9 1 8 3 755 3 755 0 0 11 0 11 4 10315 6 10315 0 0
192.168.2.55 104.244.42.129 60084 443 123929.24584960938 2241.899 2337.284 95.385 2 1 2 0 0 0 0 0 0 2 0 2 1 24 1 24 0 0
192.168.2.55 157.240.203.174 60088 443 125172.591796875 0.0 834.75 834.75 21 0 20 17 751 3 751 0 0 46 0 46 3 69854 42 71254 1 1400
192.168.2.55 101.62.202.224 60073 443 116619.9228515625 9868.115 10453.889 585.774 383 0 383 381 502 2 502 0 0 443 0 443 2 2279920 441 2279920 0 0
192.168.2.55 157.240.203.174 60088 443 126496.34252929688 1323.751 1460.406 136.655 5 0 5 4 0 0 0 0 0 9 0 9 1 32628 7 34028 1 1400
192.168.2.55 101.62.202.224 60075 443 116757.91967773438 9938.139 10313.201 375.062 35 0 35 33 502 2 502 0 0 44 0 44 2 191027 42 191027 0 0
192.168.2.55 104.208.16.89 59949 443 17030.32373046875 0.0 784.152 784.152 12 0 11 7 1809 4 1809 0 0 11 0 11 4 6805 6 6805 0 0
192.168.2.55 101.62.202.224 60073 443 126619.43188476562 19867.624 20867.522 999.898 332 0 332 330 502 2 502 0 0 414 0 414 2 1516094 412 1516094 0 0
192.168.2.55 101.62.202.224 60075 443 126697.19067382812 19877.41 20799.128 921.718 68 0 68 64 502 4 1008 2 506 72 0 72 2 228872 70 228872 0 0
192.168.2.55 151.101.241.140 60089 443 126809.03979492188 0.0 917.665 917.665 3 0 2 1 517 1 517 0 0 1 0 1 0 0 0 0 0 0
192.168.2.55 104.208.16.89 59949 443 126969.49682617188 109939.173 110912.909 973.736 3 0 3 1 0 0 0 1 0 3 0 3 2 0 0 0 0 0
192.168.2.55 13.226.244.39 59977 443 117962.56787109375 97151.95 97289.799 137.849 2 0 2 1 1390 1 1390 0 0 3 0 3 1 1629 2 1629 0 0
192.168.2.55 151.101.241.140 60089 443 127943.10986328125 1134.07 1166.139 32.069 5 1 5 2 231 2 231 0 0 8 0 8 3 5424 5 5424 0 0
192.168.2.55 52.223.29.147 60076 443 118103.23852539062 9977.539 10104.585 127.046 3 0 3 0 1454 3 1454 0 0 4 0 4 3 360 1 360 0 0
192.168.2.55 151.101.241.140 60090 443 127976.65869140625 0.0 933.777 933.777 43 1 42 37 835 3 835 0 0 83 0 83 4 99969 78 99969 0 0
192.168.2.55 63.140.62.222 59992 443 119345.00390625 74057.576 74339.68 282.104 2 0 2 1 624 1 624 0 0 2 0 2 1 61 1 61 0 0
192.168.2.55 2.22.33.86 60091 443 129016.12280273438 0.0 664.896 664.896 25 1 24 19 746 3 746 0 0 31 0 31 4 81269 26 81269 0 0
192.168.2.55 18.200.8.190 60092 443 131907.90771484375 0.0 925.46 925.46 8 0 7 3 1687 4 1687 0 0 8 0 8 3 5371 4 5371 0 0
192.168.2.55 23.40.140.194 59934 443 118473.20849609375 105349.865 105467.243 117.378 2 0 2 1 540 1 540 0 0 1 0 1 0 605 1 605 0 0
192.168.2.55 63.140.62.27 60051 443 123318.95849609375 26493.873 26493.909 0.036 1 0 1 1 0 0 0 0 0 1 0 1 1 0 0 0 0 0
192.168.2.55 18.200.8.190 60092 443 132928.380859375 1020.473 1741.728 721.255 77 0 77 76 0 0 0 0 0 86 0 86 2 309273 83 309273 0 0
192.168.2.55 151.101.242.167 60093 443 133637.33666992188 0.0 871.118 871.118 21 1 20 13 747 4 977 2 230 37 0 37 5 52469 31 53869 1 1400
192.168.2.55 23.51.49.221 60094 443 136017.548828125 0.0 162.866 162.866 12 1 11 6 767 3 767 0 0 12 0 12 3 17899 7 17899 1 0
192.168.2.55 101.62.202.224 60073 443 127620.36376953125 20868.556 21191.582 323.026 252 0 252 252 0 0 0 0 0 265 0 265 0 1054334 265 1054334 0 0
192.168.2.55 101.62.202.224 60075 443 127943.10986328125 21123.329 21123.545 0.216 1 0 1 1 0 0 0 0 0 3 0 3 2 0 1 1400 1 1400
192.168.2.55 23.214.204.249 60095 443 137518.78173828125 0.0 184.248 184.248 23 1 22 17 763 3 763 0 0 25 0 25 1 45376 21 45376 1 0
192.168.2.55 13.226.244.39 59977 443 127965.43383789062 107154.816 107224.938 70.122 2 0 2 1 1394 1 1394 0 0 3 0 3 1 1632 2 1632 0 0
192.168.2.55 52.223.29.147 60076 443 128038.84375 19913.144 20045.62 132.476 4 0 4 1 1458 3 1458 0 0 5 0 5 3 360 2 360 0 0
192.168.2.55 52.223.29.147 60076 443 138080.505859375 29954.806 29996.414 41.608 2 0 2 0 1417 2 1417 0 0 3 1 2 2 0 0 0 0 0
192.168.2.55 2.22.32.177 59959 443 109016.23486328125 91067.133 91263.243 196.11 1 0 1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0
192.168.2.55 2.22.32.177 59959 443 138878.5478515625 120929.446 120962.192 32.746 2 0 2 1 0 0 0 0 0 3 0 3 1 31 1 31 0 0
192.168.2.55 63.140.62.222 59992 443 129346.22583007812 84058.798 84267.333 208.535 2 0 2 1 624 1 624 0 0 2 0 2 1 61 1 61 0 0
192.168.2.55 140.82.121.3 60097 443 139619.32177734375 0.0 473.889 473.889 9 1 8 3 748 3 748 0 0 11 0 11 4 3787 6 3787 0 0
192.168.2.55 140.82.121.3 60098 443 139822.16088867188 0.0 273.099 273.099 23 1 22 17 744 3 744 0 0 26 0 26 4 53361 21 53361 0 0
192.168.2.55 172.64.155.249 60100 443 141059.61181640625 0.0 470.248 470.248 23 0 22 18 977 3 977 0 0 41 0 41 4 54087 35 54087 0 0
192.168.2.55 172.64.155.249 60099 443 140682.19580078125 0.0 847.735 847.735 56 0 55 51 771 3 771 0 0 68 0 68 4 187566 62 187566 0 0
192.168.2.55 23.40.157.96 59971 443 97965.77880859375 79716.732 79924.266 207.534 2 0 2 1 571 1 571 0 0 1 0 1 0 1025 1 1025 0 0
192.168.2.55 23.40.157.96 59969 443 97963.25048828125 79717.634 79927.696 210.062 3 0 3 2 572 1 572 0 0 2 0 2 0 3172 2 3172 0 0
192.168.2.55 23.40.157.96 59970 443 97969.14453125 79721.302 79925.473 204.171 2 0 2 1 571 1 571 0 0 1 0 1 0 699 1 699 0 0
192.168.2.55 23.40.157.96 59950 443 97964.85668945312 80799.798 81008.271 208.473 2 0 2 1 572 1 572 0 0 1 0 1 0 1264 1 1264 0 0
