CL_IP SV_IP CL_PR SV_PR UP_BY DW_BY TS_FP TS_LP CN_CL CN_SV CN_DQ HT_HN PROTO DT_FP CNAME
192.168.97.55 18.65.82.93 55101 443 1807 6215 2478.125 "1970-01-01 00:00:02.919941162" - - content-item.discovery.indazn.com - TLS "1970-01-01 00:00:02.478125000" discovery.indazn.com
192.168.97.55 18.65.82.90 55102 443 1801 6215 2496.814208984375 "1970-01-01 00:00:02.919898926" search.discovery.indazn.com - search.discovery.indazn.com - TLS "1970-01-01 00:00:02.496814209" discovery.indazn.com
192.168.97.55 18.65.82.120 55103 443 1865 6249 2497.082275390625 "1970-01-01 00:00:02.920006348" images.discovery.indazn.com - images.discovery.indazn.com - TLS "1970-01-01 00:00:02.497082275" discovery.indazn.com
192.168.97.55 18.65.82.35 55104 443 1818 6174 2514.287353515625 "1970-01-01 00:00:02.920135254" - - cdn.dazn.com - TLS "1970-01-01 00:00:02.514287354" cdn.dazn.com
192.168.97.55 216.239.34.178 55105 443 1840 7142 2744.25927734375 "1970-01-01 00:00:02.889631348" www.google-analytics.com - www.google-analytics.com - TLS "1970-01-01 00:00:02.744259276" google.analytics.com
192.168.97.55 18.65.82.125 55106 443 9317 24301 2953.40234375 "1970-01-01 00:07:34.837480957" onboarding.indazn.com - onboarding.indazn.com - TLS "1970-01-01 00:00:02.953402344" onboarding.indazn.com
192.168.97.55 151.101.242.49 55107 443 20443 22372 3022.76416015625 "1970-01-01 00:07:34.829570312" - cdn.contentful.com cdn.contentful.com - TLS "1970-01-01 00:00:03.022764160" cdn.contentful.com
192.168.97.55 104.18.32.137 55108 443 15411 9357 3022.941162109375 "1970-01-01 00:07:34.832415283" - - consent-api.onetrust.com - TLS "1970-01-01 00:00:03.022941162" api.onetrust.com
192.168.97.55 3.125.212.229 55109 443 4606 6907 3023.072265625 "1970-01-01 00:01:32.773402344" - partner-integration.ar.indazn.com partner-integration.ar.indazn.com - TLS "1970-01-01 00:00:03.023072266" ar.indazn.com
192.168.97.55 18.196.114.141 55110 443 13063 20861 3023.7431640625 "1970-01-01 00:01:33.033531250" segmentation-service-api.discovery.indazn.com discovery.indazn.com segmentation-service-api.discovery.indazn.com - TLS "1970-01-01 00:00:03.023743164" discovery.indazn.com
192.168.97.55 108.139.229.47 55111 443 22378 256995 3033.984130859375 "1970-01-01 00:07:34.829425293" tiered-pricing-offer-service.ar.indazn.com - tiered-pricing-offer-service.ar.indazn.com - TLS "1970-01-01 00:00:03.033984131" ar.indazn.com
192.168.97.55 108.139.210.20 55112 443 12451 201847 3042.226318359375 "1970-01-01 00:07:34.836661133" - - rail-router.discovery.indazn.com - TLS "1970-01-01 00:00:03.042226318" discovery.indazn.com
192.168.97.55 142.250.185.195 55113 443 1838 6725 3054.662353515625 "1970-01-01 00:01:03.540681152" update.googleapis.com - update.googleapis.com - TLS "1970-01-01 00:00:03.054662354" update.googleapis.com
192.168.97.55 13.226.244.49 55114 443 8871 24689 3080.928955078125 "1970-01-01 00:07:34.829509277" subscriptions-service.ar.indazn.com - subscriptions-service.ar.indazn.com - TLS "1970-01-01 00:00:03.080928955" ar.indazn.com
192.168.97.55 108.139.229.12 55115 443 10854 65986 3123.171142578125 "1970-01-01 00:07:34.836742188" - - ott-authz-bff-prod.ar.indazn.com - TLS "1970-01-01 00:00:03.123171143" ar.indazn.com
192.168.97.55 13.35.198.11 55116 443 29081 15118 3509.143310546875 "1970-01-01 00:07:34.829396240" wa.appsflyer.com - wa.appsflyer.com - TLS "1970-01-01 00:00:03.509143311" wa.appsflyer.com
192.168.97.55 13.226.244.27 55117 443 8548 23310 3545.621337890625 "1970-01-01 00:07:34.829314209" user-profile.ar.indazn.com - youth-protection.dazn-api.com - TLS "1970-01-01 00:00:03.545621338" dazn.api.com
192.168.97.55 18.65.64.84 55118 443 5486 9913 4048.166259765625 "1970-01-01 00:07:34.836582275" pkg.fe.indazn.com - pkg.fe.indazn.com - TLS "1970-01-01 00:00:04.048166260" fe.indazn.com
192.168.97.55 52.222.130.64 55119 443 10859 29416 4070.80615234375 "1970-01-01 00:07:34.836606934" follow-shortcuts.discovery.indazn.com - follow-shortcuts.discovery.indazn.com - TLS "1970-01-01 00:00:04.070806152" discovery.indazn.com
192.168.97.55 108.139.229.5 55120 443 6150 19410 4083.55615234375 "1970-01-01 00:07:34.836686279" rails.discovery.indazn.com - rails.discovery.indazn.com - TLS "1970-01-01 00:00:04.083556152" discovery.indazn.com
192.168.97.55 13.226.244.60 55121 443 17608 62841 4092.665283203125 "1970-01-01 00:07:34.837135254" favouritesv2.discovery.indazn.com - favouritesv2.discovery.indazn.com - TLS "1970-01-01 00:00:04.092665283" discovery.indazn.com
192.168.97.55 52.28.15.171 55122 443 49062 24791 4102.84619140625 "1970-01-01 00:07:34.846483154" user-message.gateway.indazn.com - user-message.gateway.indazn.com - TLS "1970-01-01 00:00:04.102846191" gateway.indazn.com
192.168.97.55 3.125.24.248 55123 443 4720 11602 4103.09716796875 "1970-01-01 00:07:34.846450195" experiments-api.acc.indazn.com - experiments-api.acc.indazn.com - TLS "1970-01-01 00:00:04.103097168" acc.indazn.com
192.168.97.55 18.193.146.239 55124 443 8906 18133 4131.9921875 "1970-01-01 00:07:34.846546143" - - youth-protect.discovery.indazn.com - TLS "1970-01-01 00:00:04.131992188" discovery.indazn.com
192.168.97.55 18.157.196.120 55125 443 2775 6639 4345.691162109375 "1970-01-01 00:00:21.055562988" - - pubby.indazn.com - TLS "1970-01-01 00:00:04.345691162" pubby.indazn.com
192.168.97.55 3.73.166.182 55126 443 9580 46492 4376.588134765625 "1970-01-01 00:07:34.846580322" myaccount-bff.ar.indazn.com - myaccount-bff.ar.indazn.com - TLS "1970-01-01 00:00:04.376588135" ar.indazn.com
192.168.97.55 52.222.130.125 55127 443 2479 25700 6045.940185546875 "1970-01-01 00:04:06.443470215" - - image.discovery.indazn.com - TLS "1970-01-01 00:00:06.045940186" discovery.indazn.com
192.168.97.55 18.157.196.120 55128 443 4509 421 6453.859130859375 "1970-01-01 00:00:21.055393311" - - pubby.indazn.com - TLS "1970-01-01 00:00:06.453859131" pubby.indazn.com
192.168.97.55 18.154.161.73 55129 443 1897 6258 11114.8681640625 "1970-01-01 00:01:11.588496338" static.adsafeprotected.com - static.adsafeprotected.com - TLS "1970-01-01 00:00:11.114868164" static.adsafeprotected.com
192.168.97.55 162.247.243.30 55130 443 36751 2053 11314.71826171875 "1970-01-01 00:00:22.009956299" bam-cell.nr-data.net - bam-cell.nr-data.net - TLS "1970-01-01 00:00:11.314718262" nr.data.net
192.168.97.55 142.250.186.174 55131 443 1850 8914 13258.39697265625 "1970-01-01 00:01:13.523416260" - - fundingchoicesmessages.google.com - TLS "1970-01-01 00:00:13.258396973" fundingchoicesmessages.google.com
192.168.97.55 142.250.186.174 55132 443 1914 8914 14438.873291015625 "1970-01-01 00:01:15.520537354" - - fundingchoicesmessages.google.com - TLS "1970-01-01 00:00:14.438873291" fundingchoicesmessages.google.com
192.168.97.55 13.226.244.46 55133 443 172720 2369867 20484.02734375 "1970-01-01 00:07:34.836636230" www.dazn.com - www.dazn.com - TLS "1970-01-01 00:00:20.484027344" www.dazn.com
192.168.97.55 151.101.241.91 55134 443 3066 5743 20648.228271484375 "1970-01-01 00:07:34.814133301" google-ohttp-relay-safebrowsing.fastly-edge.com - google-ohttp-relay-safebrowsing.fastly-edge.com - TLS "1970-01-01 00:00:20.648228271" fastly.edge.com
192.168.97.55 162.247.243.30 55135 443 25994 1316 20967.50732421875 "1970-01-01 00:00:31.922356934" bam-cell.nr-data.net - bam-cell.nr-data.net - TLS "1970-01-01 00:00:20.967507324" nr.data.net
192.168.97.55 162.247.243.30 55136 443 3313 5339 20969.730224609375 "1970-01-01 00:00:21.910785156" bam-cell.nr-data.net - bam-cell.nr-data.net - TLS "1970-01-01 00:00:20.969730225" nr.data.net
192.168.97.55 162.247.243.30 55137 443 98349 9167 20970.90625 "1970-01-01 00:01:42.596658936" - - bam-cell.nr-data.net - TLS "1970-01-01 00:00:20.970906250" nr.data.net
192.168.97.55 104.19.177.52 55138 443 2063 3774 20974.0849609375 "1970-01-01 00:01:21.518875000" - - cdn.cookielaw.org - TLS "1970-01-01 00:00:20.974084961" cdn.cookielaw.org
192.168.97.55 18.159.99.45 55139 443 9534 271356 20974.54736328125 "1970-01-01 00:05:05.158768311" - - startup.core.indazn.com - TLS "1970-01-01 00:00:20.974547363" core.indazn.com
192.168.97.55 13.226.244.78 55140 443 2086 676 20974.732177734375 "1970-01-01 00:01:21.521522949" resource-strings.acc.indazn.com - resource-strings.acc.indazn.com - TLS "1970-01-01 00:00:20.974732178" acc.indazn.com
192.168.97.55 18.65.65.76 55141 443 3504 676 20975.10498046875 "1970-01-01 00:01:21.521570312" static.dazndn.com - static.dazndn.com - TLS "1970-01-01 00:00:20.975104980" static.dazndn.com
192.168.97.55 162.247.243.30 55142 443 14000 1493 21140.818359375 "1970-01-01 00:00:31.385529297" bam-cell.nr-data.net - bam-cell.nr-data.net - TLS "1970-01-01 00:00:21.140818359" nr.data.net
192.168.97.55 162.247.243.30 55143 443 31890 840 21415.935302734375 "1970-01-01 00:00:31.825393311" bam-cell.nr-data.net - bam-cell.nr-data.net - TLS "1970-01-01 00:00:21.415935303" nr.data.net
192.168.97.55 13.226.244.46 55144 443 1971 442 22084.247314453125 "1970-01-01 00:01:23.531262207" - - www.dazn.com - TLS "1970-01-01 00:00:22.084247314" www.dazn.com
192.168.97.55 108.139.210.45 55145 443 6193 15428 22091.3623046875 "1970-01-01 00:07:34.836557129" - - authentication-prod.ar.indazn.com - TLS "1970-01-01 00:00:22.091362305" ar.indazn.com
192.168.97.55 13.226.244.40 55146 443 2020 442 22092.317138671875 "1970-01-01 00:01:23.531171143" youth-protection.dazn-api.com - youth-protection.dazn-api.com - TLS "1970-01-01 00:00:22.092317139" dazn.api.com
192.168.97.55 18.157.196.120 55147 443 4553 421 22093.811279296875 "1970-01-01 00:00:31.671380127" pubby.indazn.com - pubby.indazn.com - TLS "1970-01-01 00:00:22.093811279" pubby.indazn.com
192.168.97.55 108.139.210.14 55148 443 6180 25591 22094.268310546875 "1970-01-01 00:07:34.837454346" - - event.discovery.indazn.com - TLS "1970-01-01 00:00:22.094268311" discovery.indazn.com
192.168.97.55 18.65.82.93 55149 443 4932 12645 22095.062255859375 "1970-01-01 00:07:34.836526367" content-item.discovery.indazn.com - content-item.discovery.indazn.com - TLS "1970-01-01 00:00:22.095062256" discovery.indazn.com
192.168.97.55 18.65.82.90 55150 443 1986 442 22095.53125 "1970-01-01 00:01:23.531236328" - - search.discovery.indazn.com - TLS "1970-01-01 00:00:22.095531250" discovery.indazn.com
192.168.97.55 18.65.82.120 55151 443 2050 442 22095.8603515625 "1970-01-01 00:01:23.531250244" - - images.discovery.indazn.com - TLS "1970-01-01 00:00:22.095860352" discovery.indazn.com
192.168.97.55 18.65.82.35 55152 443 1971 442 22096.687255859375 "1970-01-01 00:01:23.531272949" - - cdn.dazn.com - TLS "1970-01-01 00:00:22.096687256" cdn.dazn.com
192.168.97.55 18.157.196.120 55153 443 2707 1030 24243.933349609375 "1970-01-01 00:00:31.671294189" - - pubby.indazn.com - TLS "1970-01-01 00:00:24.243933350" pubby.indazn.com
192.168.97.55 18.157.196.120 55154 443 4514 421 24954.162353515625 "1970-01-01 00:00:31.671354248" pubby.indazn.com - pubby.indazn.com - TLS "1970-01-01 00:00:24.954162354" pubby.indazn.com
192.168.97.55 18.65.65.76 55155 443 1856 7575 31099.8349609375 "1970-01-01 00:01:31.483997314" static.dazndn.com - static.dazndn.com - TLS "1970-01-01 00:00:31.099834961" static.dazndn.com
192.168.97.55 162.247.243.30 55156 443 173160 3577 31235.374267578125 "1970-01-01 00:01:32.267531250" - - bam-cell.nr-data.net - TLS "1970-01-01 00:00:31.235374268" nr.data.net
192.168.97.55 162.247.243.30 55157 443 61964 897 31718.324951171875 "1970-01-01 00:01:31.789217285" - - bam-cell.nr-data.net - TLS "1970-01-01 00:00:31.718324951" nr.data.net
192.168.97.55 18.157.196.120 55158 443 4615 421 32205.228271484375 "1970-01-01 00:01:31.597458252" pubby.indazn.com - pubby.indazn.com - TLS "1970-01-01 00:00:32.205228271" pubby.indazn.com
192.168.97.55 204.79.197.203 55159 443 2272 23061 32747.22021484375 "1970-01-01 00:01:33.737292969" api.msn.com *.msn.com api.msn.com - TLS "1970-01-01 00:00:32.747220215" api.msn.com
192.168.97.55 18.154.161.7 55160 443 3901 10452 33176.04296875 "1970-01-01 00:07:34.836470215" - - spolo-public-api-global.acc.indazn.com - TLS "1970-01-01 00:00:33.176042969" acc.indazn.com
192.168.97.55 199.127.193.107 55161 443 19107 10024 33816.1162109375 "1970-01-01 00:07:34.980392334" 4ae1981d8d1a370d08bf3d24f50f5baf47ef1b62.ipv4.cws.conviva.com - 4ae1981d8d1a370d08bf3d24f50f5baf47ef1b62.ipv4.cws.conviva.com - TLS "1970-01-01 00:00:33.816116211" cws.conviva.com
192.168.97.55 18.157.196.120 55162 443 3907 3401 33954.51416015625 "1970-01-01 00:01:31.597522217" pubby.indazn.com - pubby.indazn.com - TLS "1970-01-01 00:00:33.954514159" pubby.indazn.com
192.168.97.55 108.139.229.8 55163 443 7748 25233 34146.3203125 "1970-01-01 00:07:34.836363281" api.playback.indazn.com - api.playback.indazn.com - TLS "1970-01-01 00:00:34.146320312" playback.indazn.com
192.168.97.55 172.217.18.98 55164 443 1846 6598 34247.336181640625 "1970-01-01 00:01:41.006076172" - - pagead2.googlesyndication.com - TLS "1970-01-01 00:00:34.247336182" pagead#.googlesyndication.com
192.168.97.55 18.157.196.120 55165 443 4608 421 35227.11328125 "1970-01-01 00:01:31.597312988" pubby.indazn.com - pubby.indazn.com - TLS "1970-01-01 00:00:35.227113281" pubby.indazn.com
192.168.97.55 199.127.194.108 55166 443 79439 14222 35244.46826171875 "1970-01-01 00:07:34.916029297" - - 4ae1981d8d1a370d08bf3d24f50f5baf47ef1b62.cws.conviva.com - TLS "1970-01-01 00:00:35.244468262" cws.conviva.com
192.168.97.55 91.81.129.239 55167 443 75110 49638692 35246.41015625 "1970-01-01 00:02:42.105478271" - - dce-de-livedazn.daznedge.net - TLS "1970-01-01 00:00:35.246410156" livedazn.daznedge.net
192.168.97.55 18.193.218.75 55168 443 10102 8205 35274.6181640625 "1970-01-01 00:07:34.849487305" ufe-prod.telemetry.indazn.com - ufe-prod.telemetry.indazn.com - TLS "1970-01-01 00:00:35.274618164" telemetry.indazn.com
192.168.97.55 91.81.129.239 55169 443 82486 53842817 35474.129150390625 "1970-01-01 00:04:05.338861328" dce-de-livedazn.daznedge.net - dce-de-livedazn.daznedge.net - TLS "1970-01-01 00:00:35.474129149" livedazn.daznedge.net
192.168.97.55 91.81.129.239 55170 443 80500 57997210 35475.019287109375 "1970-01-01 00:04:38.745944336" dce-de-livedazn.daznedge.net - dce-de-livedazn.daznedge.net - TLS "1970-01-01 00:00:35.475019287" livedazn.daznedge.net
192.168.97.55 91.81.129.239 55171 443 1898 4023 35475.809326171875 "1970-01-01 00:00:41.306690186" dce-de-livedazn.daznedge.net - dce-de-livedazn.daznedge.net - TLS "1970-01-01 00:00:35.475809326" livedazn.daznedge.net
192.168.97.55 23.51.48.218 55172 443 23557 25611 35547.3603515625 "1970-01-01 00:07:34.831494141" - time.akamai.com time.akamai.com - TLS "1970-01-01 00:00:35.547360352" time.akamai.com
192.168.97.55 18.65.82.60 55173 443 102337 126042 38996.707275390625 "1970-01-01 00:07:34.836499268" - - sb.scorecardresearch.com - TLS "1970-01-01 00:00:38.996707275" sb.scorecardresearch.com
192.168.97.55 35.71.191.239 55174 443 7810 7566 39260.853271484375 "1970-01-01 00:00:58.889474365" - italy.scorecardresearch.com italy.scorecardresearch.com - TLS "1970-01-01 00:00:39.260853271" italy.scorecardresearch.com
192.168.97.55 35.71.191.239 55175 443 6151 6137 58517.00732421875 "1970-01-01 00:01:19.029597168" italy.scorecardresearch.com italy.scorecardresearch.com italy.scorecardresearch.com - TLS "1970-01-01 00:00:58.517007324" italy.scorecardresearch.com
192.168.97.55 142.250.181.227 55176 443 5414 3131 60494.874267578125 "1970-01-01 00:05:00.874604980" clientservices.googleapis.com - clientservices.googleapis.com - TLS "1970-01-01 00:01:00.494874268" clientservices.googleapis.com
192.168.97.55 142.250.185.195 55177 443 11083 8916 60586.980224609375 "1970-01-01 00:05:01.538547363" update.googleapis.com - update.googleapis.com - TLS "1970-01-01 00:01:00.586980225" update.googleapis.com
192.168.97.55 52.182.143.215 55178 443 1967 8256 71402.1611328125 "1970-01-01 00:03:01.573905273" self.events.data.microsoft.com *.events.data.microsoft.com self.events.data.microsoft.com - TLS "1970-01-01 00:01:11.402161133" data.microsoft.com
192.168.97.55 35.71.191.239 55179 443 9323 6526 78627.408203125 "1970-01-01 00:01:41.809843262" italy.scorecardresearch.com italy.scorecardresearch.com italy.scorecardresearch.com - TLS "1970-01-01 00:01:18.627408203" italy.scorecardresearch.com
192.168.97.55 142.250.186.138 55180 443 2971 10112 80054.13012695312 "1970-01-01 00:05:20.569244141" safebrowsing.googleapis.com - safebrowsing.googleapis.com - TLS "1970-01-01 00:01:20.054130126" safebrowsing.googleapis.com
192.168.97.55 104.19.177.52 55181 443 2031 1887 91419.30297851562 "1970-01-01 00:02:31.732984131" cdn.cookielaw.org - cdn.cookielaw.org - TLS "1970-01-01 00:01:31.419302979" cdn.cookielaw.org
192.168.97.55 162.247.243.30 55182 443 123665 2516 91473.39331054688 "1970-01-01 00:03:53.459529297" - - bam-cell.nr-data.net - TLS "1970-01-01 00:01:31.473393311" nr.data.net
192.168.97.55 13.226.244.97 55183 443 2549 371194 91560.529296875 "1970-01-01 00:05:32.147079346" resource-strings.acc.indazn.com - resource-strings.acc.indazn.com - TLS "1970-01-01 00:01:31.560529297" acc.indazn.com
192.168.97.55 18.65.65.76 55184 443 2040 442 91594.24731445312 "1970-01-01 00:02:33.766178955" static.dazndn.com - static.dazndn.com - TLS "1970-01-01 00:01:31.594247314" static.dazndn.com
192.168.97.55 162.247.243.30 55185 443 368107 8906 91602.71899414062 "1970-01-01 00:04:03.764950928" bam-cell.nr-data.net - bam-cell.nr-data.net - TLS "1970-01-01 00:01:31.602718994" nr.data.net
192.168.97.55 34.104.33.69 55186 443 1820 4632 92427.04223632812 "1970-01-01 00:02:33.766049316" safe.dazn.com - safe.dazn.com - TLS "1970-01-01 00:01:32.427042236" safe.dazn.com
192.168.97.55 13.226.244.78 55187 443 2035 442 92631.861328125 "1970-01-01 00:02:33.766200195" www.dazn.com - resource-strings.acc.indazn.com - TLS "1970-01-01 00:01:32.631861328" acc.indazn.com
192.168.97.55 13.226.244.83 55188 443 2020 442 92761.16528320312 "1970-01-01 00:02:33.766152344" youth-protection.dazn-api.com - youth-protection.dazn-api.com - TLS "1970-01-01 00:01:32.761165283" dazn.api.com
192.168.97.55 18.194.141.54 55189 443 4559 5850 92838.56494140625 "1970-01-01 00:01:42.047862305" - pubby.indazn.com pubby.indazn.com - TLS "1970-01-01 00:01:32.838564941" pubby.indazn.com
192.168.97.55 18.65.82.103 55190 443 1986 442 92926.8349609375 "1970-01-01 00:02:33.766119141" - - search.discovery.indazn.com - TLS "1970-01-01 00:01:32.926834961" discovery.indazn.com
192.168.97.55 18.65.82.120 55191 443 1986 442 92966.12915039062 "1970-01-01 00:02:33.766166260" - - images.discovery.indazn.com - TLS "1970-01-01 00:01:32.966129149" discovery.indazn.com
192.168.97.55 18.65.82.84 55192 443 2035 442 92974.83935546875 "1970-01-01 00:02:33.766138184" - - cdn.dazn.com - TLS "1970-01-01 00:01:32.974839355" cdn.dazn.com
192.168.97.55 18.196.114.141 55193 443 10074 10322 93299.453125 "1970-01-01 00:02:43.704164307" segmentation-service-api.discovery.indazn.com - segmentation-service-api.discovery.indazn.com - TLS "1970-01-01 00:01:33.299453125" discovery.indazn.com
192.168.97.55 3.125.212.229 55194 443 4506 1036 93299.84814453125 "1970-01-01 00:02:43.704222168" - - partner-integration.ar.indazn.com - TLS "1970-01-01 00:01:33.299848145" ar.indazn.com
192.168.97.55 18.194.141.54 55195 443 2638 1933 94362.55615234375 "1970-01-01 00:01:42.047790283" pubby.indazn.com - pubby.indazn.com - TLS "1970-01-01 00:01:34.362556152" pubby.indazn.com
192.168.97.55 18.194.141.54 55196 443 4541 390 94769.62036132812 "1970-01-01 00:01:42.047881348" - - pubby.indazn.com - TLS "1970-01-01 00:01:34.769620361" pubby.indazn.com
192.168.97.55 18.154.161.73 55197 443 1953 442 100947.04614257812 "1970-01-01 00:02:41.741522949" static.adsafeprotected.com - static.adsafeprotected.com - TLS "1970-01-01 00:01:40.947046143" static.adsafeprotected.com
192.168.97.55 18.65.65.76 55198 443 1976 650 101740.00512695312 "1970-01-01 00:02:42.093171143" - - static.dazndn.com - TLS "1970-01-01 00:01:41.740005127" static.dazndn.com
192.168.97.55 162.247.243.30 55199 443 16167 2118 101862.9892578125 "1970-01-01 00:01:43.431037354" - - bam-cell.nr-data.net - TLS "1970-01-01 00:01:41.862989258" nr.data.net
192.168.97.55 162.247.243.30 55200 443 20475 840 102020.6943359375 "1970-01-01 00:02:43.040265137" bam-cell.nr-data.net - bam-cell.nr-data.net - TLS "1970-01-01 00:01:42.020694336" nr.data.net
192.168.97.55 18.194.141.54 55201 443 4724 483 102879.826171875 "1970-01-01 00:02:42.827198242" - - pubby.indazn.com - TLS "1970-01-01 00:01:42.879826172" pubby.indazn.com
192.168.97.55 142.250.180.132 55202 443 1894 5536 103576.89135742188 "1970-01-01 00:01:53.801150146" - - www.google.com - TLS "1970-01-01 00:01:43.576891357" www.google.com
192.168.97.55 142.250.180.130 55203 443 1844 6780 103944.01293945312 "1970-01-01 00:02:51.800028320" googleads.g.doubleclick.net - googleads.g.doubleclick.net - TLS "1970-01-01 00:01:43.944012939" g.doubleclick.net
192.168.97.55 18.194.141.54 55204 443 4016 1995 104636.11328125 "1970-01-01 00:02:42.826957275" pubby.indazn.com - pubby.indazn.com - TLS "1970-01-01 00:01:44.636113281" pubby.indazn.com
192.168.97.55 18.194.141.54 55205 443 4586 421 105568.87329101562 "1970-01-01 00:02:42.825518310" pubby.indazn.com - pubby.indazn.com - TLS "1970-01-01 00:01:45.568873291" pubby.indazn.com
192.168.97.55 91.81.129.236 55206 443 2105 4024 105686.93017578125 "1970-01-01 00:01:50.985083252" dce-de-livedazn.daznedge.net - dce-de-livedazn.daznedge.net - TLS "1970-01-01 00:01:45.686930176" livedazn.daznedge.net
192.168.97.55 35.71.191.239 55207 443 7906 6137 109757.81225585938 "1970-01-01 00:02:09.130256348" italy.scorecardresearch.com italy.scorecardresearch.com italy.scorecardresearch.com - TLS "1970-01-01 00:01:49.757812256" italy.scorecardresearch.com
192.168.97.55 35.71.191.239 55208 443 12887 2501 128907.20727539062 "1970-01-01 00:02:53.132166260" - - italy.scorecardresearch.com - TLS "1970-01-01 00:02:08.907207275" italy.scorecardresearch.com
192.168.97.55 162.247.243.30 55209 443 199523 2935 162332.658203125 "1970-01-01 00:05:15.346256348" bam-cell.nr-data.net - bam-cell.nr-data.net - TLS "1970-01-01 00:02:42.332658203" nr.data.net
192.168.97.55 104.19.177.52 55210 443 2063 1887 162701.3203125 "1970-01-01 00:03:44.188965332" - - cdn.cookielaw.org - TLS "1970-01-01 00:02:42.701320312" cdn.cookielaw.org
192.168.97.55 18.65.65.76 55211 443 2008 442 162813.52221679688 "1970-01-01 00:03:44.196696289" static.dazndn.com - static.dazndn.com - TLS "1970-01-01 00:02:42.813522217" static.dazndn.com
192.168.97.55 13.226.244.78 55212 443 1971 442 163166.58935546875 "1970-01-01 00:03:44.197749268" - - resource-strings.acc.indazn.com - TLS "1970-01-01 00:02:43.166589355" acc.indazn.com
192.168.97.55 13.226.244.83 55213 443 2020 442 163237.99731445312 "1970-01-01 00:03:44.197775146" youth-protection.dazn-api.com - youth-protection.dazn-api.com - TLS "1970-01-01 00:02:43.237997314" dazn.api.com
192.168.97.55 18.157.196.120 55214 443 6023 5850 163256.79028320312 "1970-01-01 00:02:52.803484131" pubby.indazn.com pubby.indazn.com pubby.indazn.com - TLS "1970-01-01 00:02:43.256790283" pubby.indazn.com
192.168.97.55 18.65.82.103 55215 443 2018 442 163317.58935546875 "1970-01-01 00:03:44.196666260" - - search.discovery.indazn.com - TLS "1970-01-01 00:02:43.317589355" discovery.indazn.com
