CL_IP SV_IP CL_PR SV_PR UP_BY DW_BY TS_FP TS_LP CN_CL CN_SV CN_DQ HT_HN PROTO DT_FP CNAME
192.168.97.55 18.65.82.9 51716 443 10558 24788 4786.16259765625 "1970-01-01 00:07:34.923058594" - - onboarding.indazn.com - TLS "1970-01-01 00:00:04.786162598" onboarding.indazn.com
192.168.97.55 13.226.244.112 51717 443 8765 24921 4851.929443359375 "1970-01-01 00:07:34.924172607" subscriptions-service.ar.indazn.com - subscriptions-service.ar.indazn.com - TLS "1970-01-01 00:00:04.851929443" ar.indazn.com
192.168.97.55 18.156.47.60 51718 443 13061 20832 4853.017578125 "1970-01-01 00:01:33.604200439" segmentation-service-api.discovery.indazn.com discovery.indazn.com segmentation-service-api.discovery.indazn.com - TLS "1970-01-01 00:00:04.853017578" discovery.indazn.com
192.168.97.55 18.196.109.79 51719 443 4636 8336 4857.450439453125 "1970-01-01 00:01:33.603569580" partner-integration.ar.indazn.com partner-integration.ar.indazn.com partner-integration.ar.indazn.com - TLS "1970-01-01 00:00:04.857450439" ar.indazn.com
192.168.97.55 151.101.242.49 51720 443 20200 23402 4863.983642578125 "1970-01-01 00:07:34.913098633" - cdn.contentful.com cdn.contentful.com - TLS "1970-01-01 00:00:04.863983643" cdn.contentful.com
192.168.97.55 108.139.210.110 51721 443 15173 204000 4887.689453125 "1970-01-01 00:07:34.924295654" rail-router.discovery.indazn.com - rail-router.discovery.indazn.com - TLS "1970-01-01 00:00:04.887689453" discovery.indazn.com
192.168.97.55 108.139.229.123 51722 443 22129 226006 4900.79443359375 "1970-01-01 00:07:34.923016602" tiered-pricing-offer-service.ar.indazn.com - tiered-pricing-offer-service.ar.indazn.com - TLS "1970-01-01 00:00:04.900794434" ar.indazn.com
192.168.97.55 172.64.155.119 51723 443 16780 10872 4900.99462890625 "1970-01-01 00:07:34.914020264" - - consent-api.onetrust.com - TLS "1970-01-01 00:00:04.900994629" api.onetrust.com
192.168.97.55 108.139.229.124 51724 443 12240 63611 4911.99658203125 "1970-01-01 00:07:34.923037598" - - ott-authz-bff-prod.ar.indazn.com - TLS "1970-01-01 00:00:04.911996582" ar.indazn.com
192.168.97.55 13.226.244.27 51725 443 8240 24495 5471.41845703125 "1970-01-01 00:07:34.923102295" - - youth-protection.dazn-api.com - TLS "1970-01-01 00:00:05.471418457" dazn.api.com
192.168.97.55 13.35.198.109 51726 443 29066 14515 5677.8056640625 "1970-01-01 00:07:34.924275635" - - wa.appsflyer.com - TLS "1970-01-01 00:00:05.677805664" wa.appsflyer.com
192.168.97.55 18.65.64.65 51727 443 5305 8389 6275.62548828125 "1970-01-01 00:07:34.924318604" pkg.fe.indazn.com - pkg.fe.indazn.com - TLS "1970-01-01 00:00:06.275625488" fe.indazn.com
192.168.97.55 13.226.244.94 51728 443 17594 63772 6290.01025390625 "1970-01-01 00:07:34.924231445" - - favouritesv2.discovery.indazn.com - TLS "1970-01-01 00:00:06.290010254" discovery.indazn.com
192.168.97.55 52.222.130.61 51729 443 10947 30835 6312.572265625 "1970-01-01 00:07:34.924192627" follow-shortcuts.discovery.indazn.com - follow-shortcuts.discovery.indazn.com - TLS "1970-01-01 00:00:06.312572266" discovery.indazn.com
192.168.97.55 108.139.229.113 51730 443 6083 19388 6412.556640625 "1970-01-01 00:07:34.919785645" - - rails.discovery.indazn.com - TLS "1970-01-01 00:00:06.412556641" discovery.indazn.com
192.168.97.55 52.28.15.171 51731 443 50410 22297 6429.5634765625 "1970-01-01 00:07:34.931304443" user-message.gateway.indazn.com - user-message.gateway.indazn.com - TLS "1970-01-01 00:00:06.429563477" gateway.indazn.com
192.168.97.55 18.192.229.109 51732 443 9001 18171 6429.7685546875 "1970-01-01 00:07:34.932400635" - - youth-protect.discovery.indazn.com - TLS "1970-01-01 00:00:06.429768555" discovery.indazn.com
192.168.97.55 3.123.141.166 51733 443 4727 11980 6429.8896484375 "1970-01-01 00:07:34.931350586" experiments-api.acc.indazn.com - experiments-api.acc.indazn.com - TLS "1970-01-01 00:00:06.429889648" acc.indazn.com
192.168.97.55 18.195.138.183 51734 443 9578 46593 6698.1396484375 "1970-01-01 00:07:34.931369629" - - myaccount-bff.ar.indazn.com - TLS "1970-01-01 00:00:06.698139648" ar.indazn.com
192.168.97.55 52.29.93.60 51735 443 2711 4632 6734.006591796875 "1970-01-01 00:00:21.221747559" pubby.indazn.com - pubby.indazn.com - TLS "1970-01-01 00:00:06.734006592" pubby.indazn.com
192.168.97.55 52.29.93.60 51736 443 4509 421 9522.16162109375 "1970-01-01 00:00:21.221630615" pubby.indazn.com - pubby.indazn.com - TLS "1970-01-01 00:00:09.522161621" pubby.indazn.com
192.168.97.55 23.39.105.81 51737 443 2534 660963 9638.529541015625 "1970-01-01 00:02:10.679115479" - san1.daznservices.com images.daznservices.com - TLS "1970-01-01 00:00:09.638529541" images.daznservices.com
192.168.97.55 216.58.209.42 51738 443 1852 6954 11103.28857421875 "1970-01-01 00:01:12.912657471" optimizationguide-pa.googleapis.com - optimizationguide-pa.googleapis.com - TLS "1970-01-01 00:00:11.103288574" pa.googleapis.com
192.168.97.55 162.247.243.30 51739 443 421346 10603 12416.181640625 "1970-01-01 00:02:42.763633545" - - bam-cell.nr-data.net - TLS "1970-01-01 00:00:12.416181641" nr.data.net
192.168.97.55 18.154.161.6 51740 443 1929 6466 13476.3095703125 "1970-01-01 00:01:13.857324463" - - static.adsafeprotected.com - TLS "1970-01-01 00:00:13.476309570" static.adsafeprotected.com
192.168.97.55 142.250.186.174 51741 443 1924 9911 17186.367431640625 "1970-01-01 00:01:19.109870605" - - fundingchoicesmessages.google.com - TLS "1970-01-01 00:00:17.186367432" fundingchoicesmessages.google.com
192.168.97.55 13.226.244.78 51742 443 176282 2363186 20532.402587890625 "1970-01-01 00:07:34.924625488" www.dazn.com - resource-strings.acc.indazn.com - TLS "1970-01-01 00:00:20.532402588" acc.indazn.com
192.168.97.55 151.101.241.91 51743 443 3034 5982 20807.12646484375 "1970-01-01 00:07:34.913042236" - - google-ohttp-relay-safebrowsing.fastly-edge.com - TLS "1970-01-01 00:00:20.807126465" fastly.edge.com
192.168.97.55 162.247.243.30 51744 443 20227 3574 21118.818603515625 "1970-01-01 00:00:32.501612549" - - bam-cell.nr-data.net - TLS "1970-01-01 00:00:21.118818604" nr.data.net
192.168.97.55 104.19.178.52 51745 443 2095 2399 21121.35546875 "1970-01-01 00:01:23.075965576" cdn.cookielaw.org - cdn.cookielaw.org - TLS "1970-01-01 00:00:21.121355469" cdn.cookielaw.org
192.168.97.55 18.159.99.45 51746 443 4294 69069 21122.0615234375 "1970-01-01 00:01:32.673221436" startup.core.indazn.com - startup.core.indazn.com - TLS "1970-01-01 00:00:21.122061523" core.indazn.com
192.168.97.55 162.247.243.30 51747 443 32448 4638 21122.824462890625 "1970-01-01 00:00:22.242389648" - - bam-cell.nr-data.net - TLS "1970-01-01 00:00:21.122824463" nr.data.net
192.168.97.55 13.226.244.41 51748 443 2118 884 21124.62060546875 "1970-01-01 00:01:23.090447510" - - resource-strings.acc.indazn.com - TLS "1970-01-01 00:00:21.124620605" acc.indazn.com
192.168.97.55 162.247.243.30 51749 443 56594 2059 21126.3515625 "1970-01-01 00:00:32.602198242" - - bam-cell.nr-data.net - TLS "1970-01-01 00:00:21.126351562" nr.data.net
192.168.97.55 18.65.65.76 51750 443 2040 884 21131.947509765625 "1970-01-01 00:01:23.090286621" - - static.dazndn.com - TLS "1970-01-01 00:00:21.131947510" static.dazndn.com
192.168.97.55 162.247.243.30 51751 443 15473 1493 21220.471435546875 "1970-01-01 00:00:31.597659424" bam-cell.nr-data.net - bam-cell.nr-data.net - TLS "1970-01-01 00:00:21.220471436" nr.data.net
192.168.97.55 162.247.243.30 51752 443 32003 1221 21458.6396484375 "1970-01-01 00:00:32.602262451" bam-cell.nr-data.net - bam-cell.nr-data.net - TLS "1970-01-01 00:00:21.458639648" nr.data.net
192.168.97.55 34.104.33.69 51753 443 1884 4632 22347.87646484375 "1970-01-01 00:01:23.074200439" - - safe.dazn.com - TLS "1970-01-01 00:00:22.347876465" safe.dazn.com
192.168.97.55 13.226.244.78 51754 443 1939 442 22727.140625 "1970-01-01 00:01:23.090486572" - - resource-strings.acc.indazn.com - TLS "1970-01-01 00:00:22.727140625" acc.indazn.com
192.168.97.55 108.139.210.50 51755 443 6081 15326 22742.0234375 "1970-01-01 00:07:34.922952637" authentication-prod.ar.indazn.com - authentication-prod.ar.indazn.com - TLS "1970-01-01 00:00:22.742023438" ar.indazn.com
192.168.97.55 13.226.244.20 51756 443 1868 6179 22746.650634765625 "1970-01-01 00:01:23.090402588" - - favouritesv2.discovery.indazn.com - TLS "1970-01-01 00:00:22.746650635" discovery.indazn.com
192.168.97.55 52.29.93.60 51757 443 4484 421 22749.4794921875 "1970-01-01 00:00:31.735618652" - - pubby.indazn.com - TLS "1970-01-01 00:00:22.749479492" pubby.indazn.com
192.168.97.55 108.139.210.14 51758 443 6080 25582 22750.62744140625 "1970-01-01 00:07:34.923121582" - - event.discovery.indazn.com - TLS "1970-01-01 00:00:22.750627441" discovery.indazn.com
192.168.97.55 18.65.82.21 51759 443 4765 11944 22752.659423828125 "1970-01-01 00:07:34.924604248" - - content-item.discovery.indazn.com - TLS "1970-01-01 00:00:22.752659424" discovery.indazn.com
192.168.97.55 18.65.82.123 51760 443 1954 442 22753.362548828125 "1970-01-01 00:01:23.190018555" search.discovery.indazn.com - search.discovery.indazn.com - TLS "1970-01-01 00:00:22.753362549" discovery.indazn.com
192.168.97.55 18.65.82.42 51761 443 2018 442 22753.689453125 "1970-01-01 00:01:23.189995605" - - images.discovery.indazn.com - TLS "1970-01-01 00:00:22.753689453" discovery.indazn.com
192.168.97.55 18.65.82.71 51762 443 1851 6174 22754.22265625 "1970-01-01 00:01:23.189913574" cdn.dazn.com - cdn.dazn.com - TLS "1970-01-01 00:00:22.754222656" cdn.dazn.com
192.168.97.55 52.29.93.60 51763 443 2638 421 25127.904296875 "1970-01-01 00:00:31.738105469" pubby.indazn.com - pubby.indazn.com - TLS "1970-01-01 00:00:25.127904297" pubby.indazn.com
192.168.97.55 52.29.93.60 51764 443 4509 421 25723.924560546875 "1970-01-01 00:00:31.735436279" pubby.indazn.com - pubby.indazn.com - TLS "1970-01-01 00:00:25.723924561" pubby.indazn.com
192.168.97.55 18.65.65.76 51765 443 1856 6175 31254.8564453125 "1970-01-01 00:01:32.074118652" - - static.dazndn.com - TLS "1970-01-01 00:00:31.254856445" static.dazndn.com
192.168.97.55 162.247.243.30 51766 443 293848 7512 31508.986572265625 "1970-01-01 00:04:04.135786621" - - bam-cell.nr-data.net - TLS "1970-01-01 00:00:31.508986572" nr.data.net
192.168.97.55 162.247.243.30 51767 443 21777 1299 31672.172607421875 "1970-01-01 00:01:32.311092285" bam-cell.nr-data.net - bam-cell.nr-data.net - TLS "1970-01-01 00:00:31.672172607" nr.data.net
192.168.97.55 52.29.93.60 51768 443 4620 452 32669.2646484375 "1970-01-01 00:01:31.979076660" - - pubby.indazn.com - TLS "1970-01-01 00:00:32.669264648" pubby.indazn.com
192.168.97.55 18.154.161.42 51769 443 3932 10461 34244.929443359375 "1970-01-01 00:07:34.924128662" - - spolo-public-api-global.acc.indazn.com - TLS "1970-01-01 00:00:34.244929443" acc.indazn.com
192.168.97.55 199.127.194.109 51770 443 19135 10017 35079.714599609375 "1970-01-01 00:07:35.002462646" 4ae1981d8d1a370d08bf3d24f50f5baf47ef1b62.ipv4.cws.conviva.com - 4ae1981d8d1a370d08bf3d24f50f5baf47ef1b62.ipv4.cws.conviva.com - TLS "1970-01-01 00:00:35.079714600" cws.conviva.com
192.168.97.55 52.29.93.60 51771 443 3944 647 35109.950439453125 "1970-01-01 00:01:31.979204590" - - pubby.indazn.com - TLS "1970-01-01 00:00:35.109950439" pubby.indazn.com
192.168.97.55 108.139.229.104 51772 443 7748 25239 35451.000244140625 "1970-01-01 00:07:34.922994629" api.playback.indazn.com - api.playback.indazn.com - TLS "1970-01-01 00:00:35.451000244" playback.indazn.com
192.168.97.55 52.29.93.60 51773 443 4645 452 36760.173583984375 "1970-01-01 00:01:31.979288574" - - pubby.indazn.com - TLS "1970-01-01 00:00:36.760173584" pubby.indazn.com
192.168.97.55 199.127.194.108 51774 443 53415 12118 36803.425537109375 "1970-01-01 00:07:35.002419434" 4ae1981d8d1a370d08bf3d24f50f5baf47ef1b62.cws.conviva.com - 4ae1981d8d1a370d08bf3d24f50f5baf47ef1b62.cws.conviva.com - TLS "1970-01-01 00:00:36.803425537" cws.conviva.com
192.168.97.55 91.81.129.239 51775 443 20627 9167425 36816.24462890625 "1970-01-01 00:02:17.557764648" dcf-de-livedazn.daznedge.net - dcf-de-livedazn.daznedge.net - TLS "1970-01-01 00:00:36.816244629" livedazn.daznedge.net
192.168.97.55 52.29.190.244 51776 443 10135 8200 36851.8095703125 "1970-01-01 00:07:34.932422607" - - ufe-prod.telemetry.indazn.com - TLS "1970-01-01 00:00:36.851809570" telemetry.indazn.com
192.168.97.55 91.81.129.239 51777 443 2169 595 37037.874267578125 "1970-01-01 00:00:42.676292236" dcf-de-livedazn.daznedge.net - dcf-de-livedazn.daznedge.net - TLS "1970-01-01 00:00:37.037874268" livedazn.daznedge.net
192.168.97.55 91.81.129.239 51778 443 32511 19791114 37039.013427734375 "1970-01-01 00:02:08.547245605" - - dcf-de-livedazn.daznedge.net - TLS "1970-01-01 00:00:37.039013428" livedazn.daznedge.net
192.168.97.55 91.81.129.239 51779 443 42940 29480051 37040.13623046875 "1970-01-01 00:01:31.485524658" - - dcf-de-livedazn.daznedge.net - TLS "1970-01-01 00:00:37.040136230" livedazn.daznedge.net
192.168.97.55 23.51.48.218 51780 443 24791 25323 37074.837646484375 "1970-01-01 00:07:34.941845459" - time.akamai.com time.akamai.com - TLS "1970-01-01 00:00:37.074837646" time.akamai.com
192.168.97.55 18.65.82.85 51781 443 116425 128216 40252.896240234375 "1970-01-01 00:07:34.924504638" sb.scorecardresearch.com - sb.scorecardresearch.com - TLS "1970-01-01 00:00:40.252896240" sb.scorecardresearch.com
192.168.97.55 52.223.29.147 51782 443 7712 6166 40801.4755859375 "1970-01-01 00:01:00.417024658" italy.scorecardresearch.com italy.scorecardresearch.com italy.scorecardresearch.com - TLS "1970-01-01 00:00:40.801475586" italy.scorecardresearch.com
192.168.97.55 52.223.29.147 51783 443 7867 6137 60410.79150390625 "1970-01-01 00:01:20.673853516" - italy.scorecardresearch.com italy.scorecardresearch.com - TLS "1970-01-01 00:01:00.410791504" italy.scorecardresearch.com
192.168.97.55 216.58.204.227 51784 443 2349 2466 60751.41259765625 "1970-01-01 00:03:37.432123535" - - clientservices.googleapis.com - TLS "1970-01-01 00:01:00.751412598" clientservices.googleapis.com
192.168.97.55 142.250.185.195 51785 443 11083 9068 60874.08544921875 "1970-01-01 00:05:01.247482666" - - update.googleapis.com - TLS "1970-01-01 00:01:00.874085449" update.googleapis.com
192.168.97.55 35.185.21.228 51786 443 2499 5317 70838.80444335938 "1970-01-01 00:01:16.712470459" - - e2c24.gcp.gvt2.com - TLS "1970-01-01 00:01:10.838804443" gcp.gvt#.com
192.168.97.55 35.185.21.228 51787 443 1793 6207 71093.54028320312 "1970-01-01 00:02:12.285789551" - - e2c24.gcp.gvt2.com - TLS "1970-01-01 00:01:11.093540283" gcp.gvt#.com
192.168.97.55 216.58.212.163 51788 443 1801 6354 72860.9326171875 "1970-01-01 00:02:14.563332275" - - beacons.gvt2.com - TLS "1970-01-01 00:01:12.860932617" beacons.gvt#.com
192.168.97.55 34.17.18.17 51789 443 2499 4984 73167.94555664062 "1970-01-01 00:01:18.572294434" e2c61.gcp.gvt2.com - e2c61.gcp.gvt2.com - TLS "1970-01-01 00:01:13.167945557" gcp.gvt#.com
192.168.97.55 216.239.34.117 51790 443 2597 7619 73802.45751953125 "1970-01-01 00:05:14.077859619" beacons2.gvt2.com - beacons2.gvt2.com - TLS "1970-01-01 00:01:13.802457520" beacons#.gvt#.com
192.168.97.55 52.223.29.147 51791 443 7953 6526 80339.85546875 "1970-01-01 00:01:42.102332275" italy.scorecardresearch.com italy.scorecardresearch.com italy.scorecardresearch.com - TLS "1970-01-01 00:01:20.339855469" italy.scorecardresearch.com
192.168.97.55 104.19.178.52 51792 443 2095 1887 91510.24560546875 "1970-01-01 00:02:33.640208252" - - cdn.cookielaw.org - TLS "1970-01-01 00:01:31.510245605" cdn.cookielaw.org
192.168.97.55 18.65.65.76 51793 443 1944 442 91980.28955078125 "1970-01-01 00:02:33.640274658" - - static.dazndn.com - TLS "1970-01-01 00:01:31.980289551" static.dazndn.com
192.168.97.55 13.226.244.97 51794 443 2054 442 91982.99145507812 "1970-01-01 00:02:33.640262451" - - resource-strings.acc.indazn.com - TLS "1970-01-01 00:01:31.982991455" acc.indazn.com
192.168.97.55 3.72.218.66 51795 443 3405 73152 91985.67260742188 "1970-01-01 00:02:42.675941650" - core.indazn.com startup.core.indazn.com - TLS "1970-01-01 00:01:31.985672607" core.indazn.com
192.168.97.55 13.226.244.78 51796 443 2035 442 93156.19360351562 "1970-01-01 00:02:33.640298584" - - resource-strings.acc.indazn.com - TLS "1970-01-01 00:01:33.156193604" acc.indazn.com
192.168.97.55 54.93.189.155 51797 443 4623 5850 93276.19555664062 "1970-01-01 00:01:42.067889648" pubby.indazn.com pubby.indazn.com pubby.indazn.com - TLS "1970-01-01 00:01:33.276195557" pubby.indazn.com
192.168.97.55 13.226.244.40 51798 443 1988 442 93294.28955078125 "1970-01-01 00:02:33.640286621" youth-protection.dazn-api.com - youth-protection.dazn-api.com - TLS "1970-01-01 00:01:33.294289551" dazn.api.com
192.168.97.55 18.65.82.56 51799 443 1954 442 93482.45556640625 "1970-01-01 00:02:33.760340576" search.discovery.indazn.com - search.discovery.indazn.com - TLS "1970-01-01 00:01:33.482455566" discovery.indazn.com
192.168.97.55 18.65.82.125 51800 443 1986 442 93483.32543945312 "1970-01-01 00:02:33.760238281" - - images.discovery.indazn.com - TLS "1970-01-01 00:01:33.483325439" discovery.indazn.com
192.168.97.55 18.65.82.35 51801 443 1971 442 93486.26953125 "1970-01-01 00:02:33.760315430" - - cdn.dazn.com - TLS "1970-01-01 00:01:33.486269531" cdn.dazn.com
192.168.97.55 18.196.114.141 51802 443 10178 15810 94030.0322265625 "1970-01-01 00:02:43.214600586" segmentation-service-api.discovery.indazn.com discovery.indazn.com segmentation-service-api.discovery.indazn.com - TLS "1970-01-01 00:01:34.030032227" discovery.indazn.com
192.168.97.55 18.193.90.171 51803 443 4546 6528 94039.62353515625 "1970-01-01 00:02:43.006222656" - partner-integration.ar.indazn.com partner-integration.ar.indazn.com - TLS "1970-01-01 00:01:34.039623535" ar.indazn.com
192.168.97.55 52.184.213.187 51804 443 1304 3102 94331.23266601562 "1970-01-01 00:02:48.749549561" array512.prod.do.dsp.mp.microsoft.com *.prod.do.dsp.mp.microsoft.com array512.prod.do.dsp.mp.microsoft.com - TLS "1970-01-01 00:01:34.331232666" mp.microsoft.com
192.168.97.55 52.184.213.187 51805 443 1305 3099 94331.23364257812 "1970-01-01 00:03:00.059804443" array512.prod.do.dsp.mp.microsoft.com *.prod.do.dsp.mp.microsoft.com array512.prod.do.dsp.mp.microsoft.com - TLS "1970-01-01 00:01:34.331233643" mp.microsoft.com
192.168.97.55 20.189.173.14 51806 443 34992 5382 94425.24462890625 "1970-01-01 00:01:37.593421631" v10.events.data.microsoft.com *.events.data.microsoft.com v10.events.data.microsoft.com - TLS "1970-01-01 00:01:34.425244629" data.microsoft.com
192.168.97.55 4.231.128.59 51807 443 22585 559618 94472.78955078125 "1970-01-01 00:01:36.993677490" settings-win.data.microsoft.com settings-win.data.microsoft.com settings-win.data.microsoft.com - TLS "1970-01-01 00:01:34.472789551" data.microsoft.com
192.168.97.55 20.190.177.147 51808 443 5553 14780 94489.603515625 "1970-01-01 00:01:35.071608643" login.live.com login.live.com login.live.com - TLS "1970-01-01 00:01:34.489603516" login.live.com
192.168.97.55 4.231.128.59 51809 443 1272 4347 95583.892578125 "1970-01-01 00:01:36.155349609" settings-win.data.microsoft.com settings-win.data.microsoft.com settings-win.data.microsoft.com - TLS "1970-01-01 00:01:35.583892578" data.microsoft.com
192.168.97.55 54.93.189.155 51810 443 2638 421 95658.87255859375 "1970-01-01 00:01:42.067868652" pubby.indazn.com - pubby.indazn.com - TLS "1970-01-01 00:01:35.658872559" pubby.indazn.com
192.168.97.55 54.93.189.155 51811 443 4541 390 96329.44555664062 "1970-01-01 00:01:42.067798584" pubby.indazn.com - pubby.indazn.com - TLS "1970-01-01 00:01:36.329445557" pubby.indazn.com
192.168.97.55 18.65.65.76 51812 443 1944 442 101800.4306640625 "1970-01-01 00:02:42.762116455" - - static.dazndn.com - TLS "1970-01-01 00:01:41.800430664" static.dazndn.com
192.168.97.55 162.247.241.2 51813 443 32778 5442 101911.9775390625 "1970-01-01 00:02:42.763682617" - - bam-cell.nr-data.net - TLS "1970-01-01 00:01:41.911977539" nr.data.net
192.168.97.55 162.247.241.2 51814 443 396571 14557 101912.30029296875 "1970-01-01 00:05:45.036945557" - - bam-cell.nr-data.net - TLS "1970-01-01 00:01:41.912300293" nr.data.net
192.168.97.55 162.247.241.2 51815 443 1890 5138 101994.99560546875 "1970-01-01 00:01:58.204716553" bam-cell.nr-data.net - bam-cell.nr-data.net - TLS "1970-01-01 00:01:41.994995605" nr.data.net
192.168.97.55 54.93.189.155 51816 443 4618 483 102449.07446289062 "1970-01-01 00:02:42.770359619" - - pubby.indazn.com - TLS "1970-01-01 00:01:42.449074463" pubby.indazn.com
192.168.97.55 54.93.189.155 51817 443 4059 452 103934.09057617188 "1970-01-01 00:02:42.770387451" pubby.indazn.com - pubby.indazn.com - TLS "1970-01-01 00:01:43.934090576" pubby.indazn.com
192.168.97.55 54.93.189.155 51818 443 4576 452 105004.3056640625 "1970-01-01 00:02:42.770401611" - - pubby.indazn.com - TLS "1970-01-01 00:01:45.004305664" pubby.indazn.com
192.168.97.55 91.81.129.236 51819 443 17867 5336318 105157.65844726562 "1970-01-01 00:02:51.826773438" dce-de-livedazn.daznedge.net - dce-de-livedazn.daznedge.net - TLS "1970-01-01 00:01:45.157658447" livedazn.daznedge.net
192.168.97.55 91.81.129.236 51820 443 41168 29792901 105550.18823242188 "1970-01-01 00:03:28.376952637" dce-de-livedazn.daznedge.net - dce-de-livedazn.daznedge.net - TLS "1970-01-01 00:01:45.550188232" livedazn.daznedge.net
192.168.97.55 91.81.129.236 51821 443 45879 25529150 105550.79663085938 "1970-01-01 00:02:42.545794434" dce-de-livedazn.daznedge.net - dce-de-livedazn.daznedge.net - TLS "1970-01-01 00:01:45.550796631" livedazn.daznedge.net
192.168.97.55 91.81.129.236 51822 443 10119 1274072 105551.37548828125 "1970-01-01 00:02:35.554656250" dce-de-livedazn.daznedge.net - dce-de-livedazn.daznedge.net - TLS "1970-01-01 00:01:45.551375488" livedazn.daznedge.net
192.168.97.55 52.223.29.147 51823 443 9647 6526 109376.29956054688 "1970-01-01 00:02:20.838765625" - italy.scorecardresearch.com italy.scorecardresearch.com - TLS "1970-01-01 00:01:49.376299561" italy.scorecardresearch.com
192.168.97.55 52.223.29.147 51824 443 2064 5330 109628.37744140625 "1970-01-01 00:01:50.210779541" italy.scorecardresearch.com italy.scorecardresearch.com italy.scorecardresearch.com - TLS "1970-01-01 00:01:49.628377441" italy.scorecardresearch.com
