CL_IP SV_IP CL_PR SV_PR UP_BY DW_BY TS_FP TS_LP CN_CL CN_SV CN_DQ HT_HN PROTO DT_FP CNAME
192.168.97.55 3.125.212.229 54845 443 4261 6060 2498.558837890625 "1970-01-01 00:00:08.871812012" - partner-integration.ar.indazn.com partner-integration.ar.indazn.com - TLS "1970-01-01 00:00:02.498558838" ar.indazn.com
192.168.97.55 108.139.210.20 54846 443 9680 154589 2523.9072265625 "1970-01-01 00:00:08.871728027" rail-router.discovery.indazn.com - rail-router.discovery.indazn.com - TLS "1970-01-01 00:00:02.523907227" discovery.indazn.com
192.168.97.55 18.196.114.141 54847 443 7068 10699 2526.06005859375 "1970-01-01 00:00:08.871876221" segmentation-service-api.discovery.indazn.com discovery.indazn.com segmentation-service-api.discovery.indazn.com - TLS "1970-01-01 00:00:02.526060059" discovery.indazn.com
192.168.97.55 108.139.229.69 54848 443 4239 9198 2528.14599609375 "1970-01-01 00:00:08.871353027" - - ott-authz-bff-prod.ar.indazn.com - TLS "1970-01-01 00:00:02.528145996" ar.indazn.com
192.168.97.55 151.101.242.49 54849 443 4410 8220 2529.632080078125 "1970-01-01 00:00:08.871261230" cdn.contentful.com cdn.contentful.com cdn.contentful.com - TLS "1970-01-01 00:00:02.529632080" cdn.contentful.com
192.168.97.55 13.226.244.49 54850 443 4391 8558 2547.308837890625 "1970-01-01 00:00:08.871765137" - - subscriptions-service.ar.indazn.com - TLS "1970-01-01 00:00:02.547308838" ar.indazn.com
192.168.97.55 13.35.198.25 54851 443 4148 6798 2878.278076171875 "1970-01-01 00:00:08.871741211" - - wa.appsflyer.com - TLS "1970-01-01 00:00:02.878278076" wa.appsflyer.com
192.168.97.55 52.222.130.61 54852 443 4285 7861 3397.64404296875 "1970-01-01 00:00:08.871368164" follow-shortcuts.discovery.indazn.com - follow-shortcuts.discovery.indazn.com - TLS "1970-01-01 00:00:03.397644043" discovery.indazn.com
192.168.97.55 13.226.244.94 54853 443 4514 9311 3397.788818359375 "1970-01-01 00:00:08.871598145" favouritesv2.discovery.indazn.com - favouritesv2.discovery.indazn.com - TLS "1970-01-01 00:00:03.397788818" discovery.indazn.com
192.168.97.55 108.139.229.46 54854 443 2700 7906 3470.1220703125 "1970-01-01 00:00:08.871660156" - - rails.discovery.indazn.com - TLS "1970-01-01 00:00:03.470122070" discovery.indazn.com
192.168.97.55 52.28.15.171 54855 443 4563 5211 3473.0419921875 "1970-01-01 00:00:08.871864014" user-message.gateway.indazn.com - user-message.gateway.indazn.com - TLS "1970-01-01 00:00:03.473041992" gateway.indazn.com
192.168.97.55 3.70.37.52 54856 443 4185 6629 3473.2919921875 "1970-01-01 00:00:08.871778076" youth-protect.discovery.indazn.com - youth-protect.discovery.indazn.com - TLS "1970-01-01 00:00:03.473291992" discovery.indazn.com
192.168.97.55 3.123.141.166 54857 443 2407 6100 3473.84716796875 "1970-01-01 00:00:08.871825195" experiments-api.acc.indazn.com - experiments-api.acc.indazn.com - TLS "1970-01-01 00:00:03.473847168" acc.indazn.com
192.168.97.55 35.159.7.172 54858 443 2711 6670 3656.253173828125 "1970-01-01 00:00:21.127932861" pubby.indazn.com - pubby.indazn.com - TLS "1970-01-01 00:00:03.656253174" pubby.indazn.com
192.168.97.55 18.195.13.62 54859 443 4226 8544 3701.7080078125 "1970-01-01 00:00:08.871788086" myaccount-bff.ar.indazn.com - myaccount-bff.ar.indazn.com - TLS "1970-01-01 00:00:03.701708008" ar.indazn.com
192.168.97.55 35.159.7.172 54860 443 4541 421 4573.80712890625 "1970-01-01 00:00:21.127953125" - - pubby.indazn.com - TLS "1970-01-01 00:00:04.573807129" pubby.indazn.com
192.168.97.55 18.65.82.125 54861 443 2640 33234 5584.506103515625 "1970-01-01 00:00:08.871325195" image.discovery.indazn.com - image.discovery.indazn.com - TLS "1970-01-01 00:00:05.584506104" discovery.indazn.com
192.168.97.55 142.250.185.195 54862 443 1933 6902 9003.048828125 "1970-01-01 00:04:09.456924805" update.googleapis.com - update.googleapis.com - TLS "1970-01-01 00:00:09.003048828" update.googleapis.com
192.168.97.55 18.154.161.73 54863 443 1801 6258 10406.38720703125 "1970-01-01 00:01:11.427699219" static.adsafeprotected.com - static.adsafeprotected.com - TLS "1970-01-01 00:00:10.406387207" static.adsafeprotected.com
192.168.97.55 142.250.185.106 54864 443 3408 8352 10709.714111328125 "1970-01-01 00:04:11.045180176" optimizationguide-pa.googleapis.com - optimizationguide-pa.googleapis.com - TLS "1970-01-01 00:00:10.709714111" pa.googleapis.com
192.168.97.55 162.247.241.2 54865 443 365252 22350 11217.35205078125 "1970-01-01 00:06:14.741276123" - - bam-cell.nr-data.net - TLS "1970-01-01 00:00:11.217352051" nr.data.net
192.168.97.55 142.250.186.174 54866 443 1914 8915 12584.278076171875 "1970-01-01 00:01:13.421449219" fundingchoicesmessages.google.com - fundingchoicesmessages.google.com - TLS "1970-01-01 00:00:12.584278076" fundingchoicesmessages.google.com
192.168.97.55 142.250.186.174 54867 443 1850 8914 13630.95703125 "1970-01-01 00:01:15.427416992" - - fundingchoicesmessages.google.com - TLS "1970-01-01 00:00:13.630957031" fundingchoicesmessages.google.com
192.168.97.55 13.226.244.3 54868 443 176125 2369698 20483.115234375 "1970-01-01 00:07:34.750280029" www.dazn.com - www.dazn.com - TLS "1970-01-01 00:00:20.483115234" www.dazn.com
192.168.97.55 151.101.241.91 54869 443 2970 5742 20818.231201171875 "1970-01-01 00:07:34.749553223" - - google-ohttp-relay-safebrowsing.fastly-edge.com - TLS "1970-01-01 00:00:20.818231201" fastly.edge.com
192.168.97.55 162.247.241.2 54870 443 401295 21778 21019.502197265625 "1970-01-01 00:07:34.750220215" - - bam-cell.nr-data.net - TLS "1970-01-01 00:00:21.019502197" nr.data.net
192.168.97.55 162.247.241.2 54871 443 15471 6328 21021.55615234375 "1970-01-01 00:00:31.370499023" - - bam-cell.nr-data.net - TLS "1970-01-01 00:00:21.021556152" nr.data.net
192.168.97.55 162.247.241.2 54872 443 706954 32481 21023.288818359375 "1970-01-01 00:06:14.867723145" bam-cell.nr-data.net - bam-cell.nr-data.net - TLS "1970-01-01 00:00:21.023288818" nr.data.net
192.168.97.55 104.19.178.52 54873 443 2095 2399 21028.286865234375 "1970-01-01 00:01:21.417813232" cdn.cookielaw.org - cdn.cookielaw.org - TLS "1970-01-01 00:00:21.028286865" cdn.cookielaw.org
192.168.97.55 3.72.218.66 54874 443 6506 135230 21028.7021484375 "1970-01-01 00:02:43.163697998" startup.core.indazn.com - startup.core.indazn.com - TLS "1970-01-01 00:00:21.028702148" core.indazn.com
192.168.97.55 13.226.244.78 54875 443 2022 676 21028.8662109375 "1970-01-01 00:01:21.435688232" resource-strings.acc.indazn.com - resource-strings.acc.indazn.com - TLS "1970-01-01 00:00:21.028866211" acc.indazn.com
192.168.97.55 18.65.65.76 54876 443 2104 676 21029.39013671875 "1970-01-01 00:01:21.435773193" static.dazndn.com - static.dazndn.com - TLS "1970-01-01 00:00:21.029390137" static.dazndn.com
192.168.97.55 162.247.241.2 54877 443 144264 10569 21124.96484375 "1970-01-01 00:03:53.732593994" - - bam-cell.nr-data.net - TLS "1970-01-01 00:00:21.124964844" nr.data.net
192.168.97.55 13.226.244.27 54878 443 7997 21365 21753.22216796875 "1970-01-01 00:07:34.750951172" - - youth-protection.dazn-api.com - TLS "1970-01-01 00:00:21.753222168" dazn.api.com
192.168.97.55 34.104.33.69 54879 443 1852 4632 22209.6162109375 "1970-01-01 00:01:23.420744141" - - safe.dazn.com - TLS "1970-01-01 00:00:22.209616211" safe.dazn.com
192.168.97.55 13.226.244.3 54880 443 1971 442 22353.59912109375 "1970-01-01 00:01:23.425139160" - - www.dazn.com - TLS "1970-01-01 00:00:22.353599121" www.dazn.com
192.168.97.55 18.65.64.100 54881 443 4873 8542 22361.06103515625 "1970-01-01 00:07:34.750701172" - - pkg.fe.indazn.com - TLS "1970-01-01 00:00:22.361061035" fe.indazn.com
192.168.97.55 108.139.210.114 54882 443 6097 15392 22361.563232421875 "1970-01-01 00:07:34.750603027" - - authentication-prod.ar.indazn.com - TLS "1970-01-01 00:00:22.361563232" ar.indazn.com
192.168.97.55 13.226.244.83 54883 443 1988 442 22362.2490234375 "1970-01-01 00:01:23.422326172" - - youth-protection.dazn-api.com - TLS "1970-01-01 00:00:22.362249023" dazn.api.com
192.168.97.55 108.139.210.14 54884 443 6082 28332 22363.7431640625 "1970-01-01 00:07:34.749932861" event.discovery.indazn.com - event.discovery.indazn.com - TLS "1970-01-01 00:00:22.363743164" discovery.indazn.com
192.168.97.55 35.159.7.172 54885 443 4484 421 22364.068115234375 "1970-01-01 00:00:31.499106201" pubby.indazn.com - pubby.indazn.com - TLS "1970-01-01 00:00:22.364068115" pubby.indazn.com
192.168.97.55 18.65.82.21 54886 443 4557 12082 22364.293212890625 "1970-01-01 00:07:34.750649170" - - content-item.discovery.indazn.com - TLS "1970-01-01 00:00:22.364293213" discovery.indazn.com
192.168.97.55 18.65.82.123 54887 443 1986 442 22365.72216796875 "1970-01-01 00:01:23.422278076" - - search.discovery.indazn.com - TLS "1970-01-01 00:00:22.365722168" discovery.indazn.com
192.168.97.55 18.65.82.120 54888 443 1954 442 22366.0400390625 "1970-01-01 00:01:23.422302002" images.discovery.indazn.com - image.discovery.indazn.com - TLS "1970-01-01 00:00:22.366040039" discovery.indazn.com
192.168.97.55 18.65.82.35 54889 443 2035 442 22366.518798828125 "1970-01-01 00:01:23.422315186" - - cdn.dazn.com - TLS "1970-01-01 00:00:22.366518799" cdn.dazn.com
192.168.97.55 18.65.82.9 54890 443 9178 16649 22844.947998046875 "1970-01-01 00:07:34.750732178" - - onboarding.indazn.com - TLS "1970-01-01 00:00:22.844947998" onboarding.indazn.com
192.168.97.55 13.226.244.49 54891 443 6614 14855 22886.08203125 "1970-01-01 00:07:34.750744141" - - subscriptions-service.ar.indazn.com - TLS "1970-01-01 00:00:22.886082031" ar.indazn.com
192.168.97.55 108.139.229.47 54892 443 19822 231544 22886.990234375 "1970-01-01 00:07:34.750684082" tiered-pricing-offer-service.ar.indazn.com - tiered-pricing-offer-service.ar.indazn.com - TLS "1970-01-01 00:00:22.886990234" ar.indazn.com
192.168.97.55 18.196.114.141 54893 443 10011 10351 22887.9111328125 "1970-01-01 00:01:32.530556152" segmentation-service-api.discovery.indazn.com - segmentation-service-api.discovery.indazn.com - TLS "1970-01-01 00:00:22.887911133" discovery.indazn.com
192.168.97.55 3.125.212.229 54894 443 4475 1065 22893.5908203125 "1970-01-01 00:01:32.413648193" partner-integration.ar.indazn.com - partner-integration.ar.indazn.com - TLS "1970-01-01 00:00:22.893590820" ar.indazn.com
192.168.97.55 151.101.242.49 54895 443 18525 14422 22895.97314453125 "1970-01-01 00:07:34.749637207" cdn.contentful.com - cdn.contentful.com - TLS "1970-01-01 00:00:22.895973145" cdn.contentful.com
192.168.97.55 108.139.229.69 54896 443 10725 54857 22896.870849609375 "1970-01-01 00:07:34.749947998" ott-authz-bff-prod.ar.indazn.com - ott-authz-bff-prod.ar.indazn.com - TLS "1970-01-01 00:00:22.896870850" ar.indazn.com
192.168.97.55 104.18.32.137 54897 443 14756 5012 22920.134033203125 "1970-01-01 00:07:34.749908203" consent-api.onetrust.com - consent-api.onetrust.com - TLS "1970-01-01 00:00:22.920134033" api.onetrust.com
192.168.97.55 13.35.198.25 54898 443 27493 8782 23295.84716796875 "1970-01-01 00:07:34.750044189" - - wa.appsflyer.com - TLS "1970-01-01 00:00:23.295847168" wa.appsflyer.com
192.168.97.55 52.222.130.61 54899 443 8720 22619 24095.884033203125 "1970-01-01 00:07:34.750723145" follow-shortcuts.discovery.indazn.com - follow-shortcuts.discovery.indazn.com - TLS "1970-01-01 00:00:24.095884033" discovery.indazn.com
192.168.97.55 13.226.244.94 54900 443 17045 54551 24097.330078125 "1970-01-01 00:07:34.750880859" - - favouritesv2.discovery.indazn.com - TLS "1970-01-01 00:00:24.097330078" discovery.indazn.com
192.168.97.55 108.139.229.46 54901 443 6168 13462 24119.682861328125 "1970-01-01 00:07:34.750713135" rails.discovery.indazn.com - rails.discovery.indazn.com - TLS "1970-01-01 00:00:24.119682861" discovery.indazn.com
192.168.97.55 52.28.15.171 54902 443 52146 24275 24132.10009765625 "1970-01-01 00:07:34.751068115" - - user-message.gateway.indazn.com - TLS "1970-01-01 00:00:24.132100098" gateway.indazn.com
192.168.97.55 3.70.37.52 54903 443 8932 12645 24133.293212890625 "1970-01-01 00:07:34.750998047" youth-protect.discovery.indazn.com - youth-protect.discovery.indazn.com - TLS "1970-01-01 00:00:24.133293213" discovery.indazn.com
192.168.97.55 3.123.141.166 54904 443 4680 6713 24134.08203125 "1970-01-01 00:07:34.751080078" experiments-api.acc.indazn.com - experiments-api.acc.indazn.com - TLS "1970-01-01 00:00:24.134082031" acc.indazn.com
192.168.97.55 18.195.13.62 54905 443 9214 37067 24335.80615234375 "1970-01-01 00:07:34.751026855" myaccount-bff.ar.indazn.com - myaccount-bff.ar.indazn.com - TLS "1970-01-01 00:00:24.335806152" ar.indazn.com
192.168.97.55 35.159.7.172 54906 443 2670 1639 24392.28515625 "1970-01-01 00:00:31.499152832" - - pubby.indazn.com - TLS "1970-01-01 00:00:24.392285156" pubby.indazn.com
192.168.97.55 35.159.7.172 54907 443 4477 421 25087.203125 "1970-01-01 00:00:31.499125000" pubby.indazn.com - pubby.indazn.com - TLS "1970-01-01 00:00:25.087203125" pubby.indazn.com
192.168.97.55 108.139.210.20 54908 443 6301 38729 25319.120849609375 "1970-01-01 00:07:34.749958008" - - rail-router.discovery.indazn.com - TLS "1970-01-01 00:00:25.319120850" discovery.indazn.com
192.168.97.55 18.65.65.76 54909 443 1888 7575 31099.662841796875 "1970-01-01 00:01:31.585971191" static.dazndn.com - static.dazndn.com - TLS "1970-01-01 00:00:31.099662842" static.dazndn.com
192.168.97.55 162.247.241.2 54910 443 2065 1780 31360.76123046875 "1970-01-01 00:00:47.406968018" bam-cell.nr-data.net - bam-cell.nr-data.net - TLS "1970-01-01 00:00:31.360761230" nr.data.net
192.168.97.55 35.159.7.172 54911 443 4650 452 31897.940185546875 "1970-01-01 00:01:31.643204834" - - pubby.indazn.com - TLS "1970-01-01 00:00:31.897940186" pubby.indazn.com
192.168.97.55 18.154.161.25 54912 443 3902 10787 33112.954833984375 "1970-01-01 00:07:34.750588135" - - spolo-public-api-global.acc.indazn.com - TLS "1970-01-01 00:00:33.112954834" acc.indazn.com
192.168.97.55 35.159.7.172 54913 443 4239 1030 33413.05322265625 "1970-01-01 00:01:31.643248047" - - pubby.indazn.com - TLS "1970-01-01 00:00:33.413053223" pubby.indazn.com
192.168.97.55 199.127.193.107 54914 443 19070 10018 33735.066162109375 "1970-01-01 00:07:34.874197998" - - 4ae1981d8d1a370d08bf3d24f50f5baf47ef1b62.ipv4.cws.conviva.com - TLS "1970-01-01 00:00:33.735066162" cws.conviva.com
192.168.97.55 35.159.7.172 54915 443 4512 647 33905.934814453125 "1970-01-01 00:01:31.643060059" - - pubby.indazn.com - TLS "1970-01-01 00:00:33.905934814" pubby.indazn.com
192.168.97.55 108.139.229.23 54916 443 7683 25185 33958.56103515625 "1970-01-01 00:07:34.750617188" api.playback.indazn.com - api.playback.indazn.com - TLS "1970-01-01 00:00:33.958561035" playback.indazn.com
192.168.97.55 142.250.185.162 54917 443 1814 6598 34030.14208984375 "1970-01-01 00:01:40.382442139" pagead2.googlesyndication.com - pagead2.googlesyndication.com - TLS "1970-01-01 00:00:34.030142090" pagead#.googlesyndication.com
192.168.97.55 199.127.193.108 54918 443 79703 14752 35152.4990234375 "1970-01-01 00:07:34.874285156" 4ae1981d8d1a370d08bf3d24f50f5baf47ef1b62.cws.conviva.com - 4ae1981d8d1a370d08bf3d24f50f5baf47ef1b62.cws.conviva.com - TLS "1970-01-01 00:00:35.152499023" cws.conviva.com
192.168.97.55 18.184.237.35 54919 443 10099 7929 35153.39404296875 "1970-01-01 00:07:34.751103027" ufe-prod.telemetry.indazn.com - ufe-prod.telemetry.indazn.com - TLS "1970-01-01 00:00:35.153394043" telemetry.indazn.com
192.168.97.55 91.81.129.239 54920 443 73155 37180339 35153.61279296875 "1970-01-01 00:02:42.085444824" dcf-de-livedazn.daznedge.net - dcf-de-livedazn.daznedge.net - TLS "1970-01-01 00:00:35.153612793" livedazn.daznedge.net
192.168.97.55 91.81.129.239 54921 443 60220 40947177 35366.56201171875 "1970-01-01 00:03:26.930684814" dcf-de-livedazn.daznedge.net - dcf-de-livedazn.daznedge.net - TLS "1970-01-01 00:00:35.366562012" livedazn.daznedge.net
192.168.97.55 91.81.129.239 54922 443 41441 27189948 35367.39111328125 "1970-01-01 00:01:31.545286133" - - dcf-de-livedazn.daznedge.net - TLS "1970-01-01 00:00:35.367391113" livedazn.daznedge.net
192.168.97.55 91.81.129.239 54923 443 1898 4024 35368.0361328125 "1970-01-01 00:00:41.025964844" dcf-de-livedazn.daznedge.net - dcf-de-livedazn.daznedge.net - TLS "1970-01-01 00:00:35.368036133" livedazn.daznedge.net
192.168.97.55 23.51.48.218 54924 443 24695 27547 35388.59521484375 "1970-01-01 00:07:34.750672119" time.akamai.com time.akamai.com time.akamai.com - TLS "1970-01-01 00:00:35.388595215" time.akamai.com
192.168.97.55 18.65.82.108 54925 443 101170 118489 38892.55810546875 "1970-01-01 00:07:34.750916016" - - sb.scorecardresearch.com - TLS "1970-01-01 00:00:38.892558105" sb.scorecardresearch.com
192.168.97.55 35.71.191.239 54926 443 7779 6166 39138.502197265625 "1970-01-01 00:00:58.561878174" italy.scorecardresearch.com italy.scorecardresearch.com italy.scorecardresearch.com - TLS "1970-01-01 00:00:39.138502197" italy.scorecardresearch.com
192.168.97.55 35.71.191.239 54927 443 7967 6166 58555.64404296875 "1970-01-01 00:01:18.731166992" italy.scorecardresearch.com italy.scorecardresearch.com italy.scorecardresearch.com - TLS "1970-01-01 00:00:58.555644043" italy.scorecardresearch.com
192.168.97.55 142.250.181.227 54928 443 5471 3213 60535.501220703125 "1970-01-01 00:05:01.018983154" clientservices.googleapis.com - clientservices.googleapis.com - TLS "1970-01-01 00:01:00.535501221" clientservices.googleapis.com
192.168.97.55 142.250.185.195 54929 443 11053 8973 60612.780029296875 "1970-01-01 00:05:01.593848145" - - update.googleapis.com - TLS "1970-01-01 00:01:00.612780029" update.googleapis.com
192.168.97.55 173.222.107.6 54930 80 281 267 60699.003173828125 "1970-01-01 00:01:00.971996826" - - ctldl.windowsupdate.com ctldl.windowsupdate.com HTTP "1970-01-01 00:01:00.699003174" ctldl.windowsupdate.com
192.168.97.55 35.190.68.134 54931 443 7433 7419 72602.4111328125 "1970-01-01 00:07:34.750379150" beacons.gcp.gvt2.com - beacons.gcp.gvt2.com - TLS "1970-01-01 00:01:12.602411133" gcp.gvt#.com
192.168.97.55 35.71.191.239 54932 443 7914 1392 78552.89916992188 "1970-01-01 00:01:41.792108154" - - italy.scorecardresearch.com - TLS "1970-01-01 00:01:18.552899170" italy.scorecardresearch.com
192.168.97.55 35.190.68.134 54933 443 7253 7792 80764.68481445312 "1970-01-01 00:07:34.750628174" beacons.gcp.gvt2.com - beacons.gcp.gvt2.com - TLS "1970-01-01 00:01:20.764684814" gcp.gvt#.com
192.168.97.55 104.19.178.52 54934 443 2063 1887 91416.63818359375 "1970-01-01 00:02:33.478755127" cdn.cookielaw.org - cdn.cookielaw.org - TLS "1970-01-01 00:01:31.416638184" cdn.cookielaw.org
192.168.97.55 13.226.244.78 54935 443 1958 442 91625.328125 "1970-01-01 00:02:33.483294189" - - resource-strings.acc.indazn.com - TLS "1970-01-01 00:01:31.625328125" acc.indazn.com
192.168.97.55 18.65.65.76 54936 443 2040 442 91636.85620117188 "1970-01-01 00:02:33.484622070" static.dazndn.com - static.dazndn.com - TLS "1970-01-01 00:01:31.636856201" static.dazndn.com
192.168.97.55 13.226.244.78 54937 443 1971 442 92043.826171875 "1970-01-01 00:02:33.484694092" www.dazn.com - resource-strings.acc.indazn.com - TLS "1970-01-01 00:01:32.043826172" acc.indazn.com
192.168.97.55 35.159.7.172 54938 443 4617 390 92127.3720703125 "1970-01-01 00:01:42.197061035" - - pubby.indazn.com - TLS "1970-01-01 00:01:32.127372070" pubby.indazn.com
192.168.97.55 13.226.244.20 54939 443 1988 442 92161.0400390625 "1970-01-01 00:02:33.484671143" youth-protection.dazn-api.com - youth-protection.dazn-api.com - TLS "1970-01-01 00:01:32.161040039" dazn.api.com
192.168.97.55 18.65.82.14 54940 443 2050 442 92209.625 "1970-01-01 00:02:33.483350098" images.discovery.indazn.com - content-item.discovery.indazn.com - TLS "1970-01-01 00:01:32.209625000" discovery.indazn.com
192.168.97.55 18.65.82.90 54941 443 1954 442 92216.119140625 "1970-01-01 00:02:33.484565186" search.discovery.indazn.com - search.discovery.indazn.com - TLS "1970-01-01 00:01:32.216119141" discovery.indazn.com
192.168.97.55 18.65.82.35 54942 443 1939 442 92302.298828125 "1970-01-01 00:02:33.484650146" cdn.dazn.com - cdn.dazn.com - TLS "1970-01-01 00:01:32.302298828" cdn.dazn.com
192.168.97.55 52.28.174.201 54943 443 10195 15856 92706.47802734375 "1970-01-01 00:02:43.294639160" segmentation-service-api.discovery.indazn.com discovery.indazn.com segmentation-service-api.discovery.indazn.com - TLS "1970-01-01 00:01:32.706478027" discovery.indazn.com
192.168.97.55 18.196.109.79 54944 443 4595 6545 92742.06103515625 "1970-01-01 00:02:43.325254150" partner-integration.ar.indazn.com partner-integration.ar.indazn.com partner-integration.ar.indazn.com - TLS "1970-01-01 00:01:32.742061035" ar.indazn.com
192.168.97.55 35.159.7.172 54945 443 2739 999 93732.17700195312 "1970-01-01 00:01:42.197120117" pubby.indazn.com - pubby.indazn.com - TLS "1970-01-01 00:01:33.732177002" pubby.indazn.com
192.168.97.55 35.159.7.172 54946 443 4546 390 94307.85302734375 "1970-01-01 00:01:42.197147217" pubby.indazn.com - pubby.indazn.com - TLS "1970-01-01 00:01:34.307853027" pubby.indazn.com
192.168.97.55 18.154.161.2 54947 443 1953 442 100316.048828125 "1970-01-01 00:02:41.476580078" static.adsafeprotected.com - static.adsafeprotected.com - TLS "1970-01-01 00:01:40.316048828" static.adsafeprotected.com
192.168.97.55 18.65.65.76 54948 443 1976 676 101749.71411132812 "1970-01-01 00:02:42.173350830" static.dazndn.com - static.dazndn.com - TLS "1970-01-01 00:01:41.749714111" static.dazndn.com
192.168.97.55 162.247.241.2 54949 443 2097 1780 102039.73486328125 "1970-01-01 00:01:57.450161133" bam-cell.nr-data.net - bam-cell.nr-data.net - TLS "1970-01-01 00:01:42.039734863" nr.data.net
192.168.97.55 35.159.7.172 54950 443 4593 483 102763.04418945312 "1970-01-01 00:02:42.961360840" - - pubby.indazn.com - TLS "1970-01-01 00:01:42.763044189" pubby.indazn.com
