CL_IP SV_IP CL_PR SV_PR UP_BY DW_BY TS_FP TS_LP CN_CL CN_SV CN_DQ HT_HN PROTO DT_FP CNAME
192.168.97.55 18.65.82.103 54307 443 1954 442 22346.816162109375 "1970-01-01 00:01:22.954356201" - - search.discovery.indazn.com - TLS "1970-01-01 00:00:22.346816162" discovery.indazn.com
192.168.97.55 18.65.82.14 54308 443 1954 442 22347.052490234375 "1970-01-01 00:01:22.954336182" - - image.discovery.indazn.com - TLS "1970-01-01 00:00:22.347052490" discovery.indazn.com
192.168.97.55 18.65.82.84 54309 443 1971 442 22347.434326171875 "1970-01-01 00:01:22.954865479" cdn.dazn.com - cdn.dazn.com - TLS "1970-01-01 00:00:22.347434326" cdn.dazn.com
192.168.97.55 18.65.82.39 54310 443 9142 17901 22839.555419921875 "1970-01-01 00:07:34.758034180" - - onboarding.indazn.com - TLS "1970-01-01 00:00:22.839555420" onboarding.indazn.com
192.168.97.55 13.226.244.112 54311 443 6709 15948 22879.1865234375 "1970-01-01 00:07:34.758063477" subscriptions-service.ar.indazn.com - subscriptions-service.ar.indazn.com - TLS "1970-01-01 00:00:22.879186523" ar.indazn.com
192.168.97.55 108.139.229.67 54312 443 19790 207568 22880.21142578125 "1970-01-01 00:07:34.760278564" tiered-pricing-offer-service.ar.indazn.com - tiered-pricing-offer-service.ar.indazn.com - TLS "1970-01-01 00:00:22.880211426" ar.indazn.com
192.168.97.55 52.28.174.201 54313 443 11442 11799 22881.357421875 "1970-01-01 00:01:33.691712158" - - segmentation-service-api.discovery.indazn.com - TLS "1970-01-01 00:00:22.881357422" discovery.indazn.com
192.168.97.55 18.193.90.171 54314 443 4474 1280 22887.18212890625 "1970-01-01 00:01:33.590927490" - - partner-integration.ar.indazn.com - TLS "1970-01-01 00:00:22.887182129" ar.indazn.com
192.168.97.55 151.101.242.49 54315 443 18525 14370 22889.966552734375 "1970-01-01 00:07:34.771698486" - - cdn.contentful.com - TLS "1970-01-01 00:00:22.889966553" cdn.contentful.com
192.168.97.55 108.139.229.69 54316 443 10756 55316 22890.72216796875 "1970-01-01 00:07:34.758161377" - - ott-authz-bff-prod.ar.indazn.com - TLS "1970-01-01 00:00:22.890722168" ar.indazn.com
192.168.97.55 172.64.155.119 54317 443 14794 5326 22935.892333984375 "1970-01-01 00:07:34.751722168" consent-api.onetrust.com - consent-api.onetrust.com - TLS "1970-01-01 00:00:22.935892334" api.onetrust.com
192.168.97.55 13.35.198.25 54318 443 27361 8705 23345.883544921875 "1970-01-01 00:07:34.780865479" - - wa.appsflyer.com - TLS "1970-01-01 00:00:23.345883545" wa.appsflyer.com
192.168.97.55 52.222.130.77 54319 443 8687 21975 23589.3974609375 "1970-01-01 00:07:34.758127441" - - follow-shortcuts.discovery.indazn.com - TLS "1970-01-01 00:00:23.589397461" discovery.indazn.com
192.168.97.55 13.226.244.94 54320 443 17140 54679 23591.181396484375 "1970-01-01 00:07:34.758145508" favouritesv2.discovery.indazn.com - favouritesv2.discovery.indazn.com - TLS "1970-01-01 00:00:23.591181396" discovery.indazn.com
192.168.97.55 108.139.229.5 54321 443 6267 12833 23615.296142578125 "1970-01-01 00:07:34.758079346" - - rails.discovery.indazn.com - TLS "1970-01-01 00:00:23.615296143" discovery.indazn.com
192.168.97.55 52.28.226.137 54322 443 51388 22994 23628.1455078125 "1970-01-01 00:07:34.768885498" - - user-message.gateway.indazn.com - TLS "1970-01-01 00:00:23.628145508" gateway.indazn.com
192.168.97.55 18.193.146.239 54323 443 8835 11973 23629.153564453125 "1970-01-01 00:07:34.769057373" - - youth-protect.discovery.indazn.com - TLS "1970-01-01 00:00:23.629153564" discovery.indazn.com
192.168.97.55 3.65.144.36 54324 443 4680 5976 23630.2265625 "1970-01-01 00:07:34.768969482" - - experiments-api.acc.indazn.com - TLS "1970-01-01 00:00:23.630226562" acc.indazn.com
192.168.97.55 18.185.163.139 54325 443 9246 37058 23889.8544921875 "1970-01-01 00:07:34.769107422" - - myaccount-bff.ar.indazn.com - TLS "1970-01-01 00:00:23.889854492" ar.indazn.com
192.168.97.55 54.93.189.155 54326 443 2739 1030 23940.940185546875 "1970-01-01 00:00:31.651805420" - - pubby.indazn.com - TLS "1970-01-01 00:00:23.940940186" pubby.indazn.com
192.168.97.55 108.139.210.20 54327 443 7609 38750 24022.525390625 "1970-01-01 00:07:34.757955566" rail-router.discovery.indazn.com - rail-router.discovery.indazn.com - TLS "1970-01-01 00:00:24.022525391" discovery.indazn.com
192.168.97.55 54.93.189.155 54328 443 4610 421 24888.939453125 "1970-01-01 00:00:31.651707520" pubby.indazn.com - pubby.indazn.com - TLS "1970-01-01 00:00:24.888939453" pubby.indazn.com
192.168.97.55 18.65.65.76 54329 443 1888 6175 31076.788330078125 "1970-01-01 00:01:32.423737549" static.dazndn.com - static.dazndn.com - TLS "1970-01-01 00:00:31.076788330" static.dazndn.com
192.168.97.55 162.247.243.30 54330 443 2082 483 31248.578369140625 "1970-01-01 00:01:32.423712158" bam-cell.nr-data.net - bam-cell.nr-data.net - TLS "1970-01-01 00:00:31.248578369" nr.data.net
192.168.97.55 216.58.204.131 54331 443 1797 5545 31739.738525390625 "1970-01-01 00:00:42.543612549" - - www.google.it - TLS "1970-01-01 00:00:31.739738525" www.google.it
192.168.97.55 54.93.189.155 54332 443 4625 647 32447.674560546875 "1970-01-01 00:01:33.210281494" - - pubby.indazn.com - TLS "1970-01-01 00:00:32.447674561" pubby.indazn.com
192.168.97.55 18.154.161.25 54333 443 3932 11159 33940.891357421875 "1970-01-01 00:07:34.758110352" spolo-public-api-global.acc.indazn.com - spolo-public-api-global.acc.indazn.com - TLS "1970-01-01 00:00:33.940891357" acc.indazn.com
192.168.97.55 54.93.189.155 54334 443 3981 1061 34014.51416015625 "1970-01-01 00:01:33.210238525" - - pubby.indazn.com - TLS "1970-01-01 00:00:34.014514159" pubby.indazn.com
192.168.97.55 199.127.194.106 54335 443 19262 11435 34340.615478515625 "1970-01-01 00:07:34.868339355" - cws.conviva.com 4ae1981d8d1a370d08bf3d24f50f5baf47ef1b62.ipv4.cws.conviva.com - TLS "1970-01-01 00:00:34.340615479" cws.conviva.com
192.168.97.55 108.139.229.89 54336 443 9148 26577 34656.574462890625 "1970-01-01 00:07:34.760352539" - - api.playback.indazn.com - TLS "1970-01-01 00:00:34.656574463" playback.indazn.com
192.168.97.55 172.217.23.98 54337 443 1814 6598 34830.299560546875 "1970-01-01 00:01:41.868319336" - - pagead2.googlesyndication.com - TLS "1970-01-01 00:00:34.830299561" pagead#.googlesyndication.com
192.168.97.55 54.93.189.155 54338 443 6117 483 35645.513427734375 "1970-01-01 00:01:33.210306152" pubby.indazn.com - pubby.indazn.com - TLS "1970-01-01 00:00:35.645513428" pubby.indazn.com
192.168.97.55 3.123.59.136 54339 443 41743 8275 35671.41943359375 "1970-01-01 00:07:34.769044189" ufe-prod.telemetry.indazn.com - ufe-prod.telemetry.indazn.com - TLS "1970-01-01 00:00:35.671419434" telemetry.indazn.com
192.168.97.55 199.127.193.108 54340 443 53986 12646 35671.62939453125 "1970-01-01 00:07:34.938874512" 4ae1981d8d1a370d08bf3d24f50f5baf47ef1b62.cws.conviva.com - 4ae1981d8d1a370d08bf3d24f50f5baf47ef1b62.cws.conviva.com - TLS "1970-01-01 00:00:35.671629395" cws.conviva.com
192.168.97.55 91.81.129.236 54341 443 11660 2648954 35702.692138671875 "1970-01-01 00:01:29.918262451" - - dcf-de-livedazn.daznedge.net - TLS "1970-01-01 00:00:35.702692139" livedazn.daznedge.net
192.168.97.55 91.81.129.236 54342 443 45905 28585147 36045.574462890625 "1970-01-01 00:01:32.316446533" - - dcf-de-livedazn.daznedge.net - TLS "1970-01-01 00:00:36.045574463" livedazn.daznedge.net
192.168.97.55 91.81.129.236 54343 443 1834 4047 36046.240478515625 "1970-01-01 00:00:42.369071533" - - dcf-de-livedazn.daznedge.net - TLS "1970-01-01 00:00:36.046240479" livedazn.daznedge.net
192.168.97.55 91.81.129.236 54344 443 44973 25943421 36046.6494140625 "1970-01-01 00:01:32.423839355" dcf-de-livedazn.daznedge.net - dcf-de-livedazn.daznedge.net - TLS "1970-01-01 00:00:36.046649414" livedazn.daznedge.net
192.168.97.55 172.217.23.98 54345 443 1814 6599 36060.54736328125 "1970-01-01 00:01:41.868378174" - - pagead2.googlesyndication.com - TLS "1970-01-01 00:00:36.060547363" pagead#.googlesyndication.com
192.168.97.55 23.51.48.218 54346 443 24190 30045 36169.92236328125 "1970-01-01 00:07:34.777705566" - time.akamai.com time.akamai.com - TLS "1970-01-01 00:00:36.169922363" time.akamai.com
192.168.97.55 18.65.82.108 54347 443 114751 126468 39469.12646484375 "1970-01-01 00:07:34.760366455" - - sb.scorecardresearch.com - TLS "1970-01-01 00:00:39.469126465" sb.scorecardresearch.com
192.168.97.55 35.71.191.239 54348 443 9116 6139 40016.577392578125 "1970-01-01 00:01:01.020836182" - italy.scorecardresearch.com italy.scorecardresearch.com - TLS "1970-01-01 00:00:40.016577393" italy.scorecardresearch.com
192.168.97.55 35.71.191.239 54349 443 4423 5884 59877.802490234375 "1970-01-01 00:01:10.666849365" - italy.scorecardresearch.com italy.scorecardresearch.com - TLS "1970-01-01 00:00:59.877802490" italy.scorecardresearch.com
192.168.97.55 142.250.181.227 54350 443 2410 2570 60499.3134765625 "1970-01-01 00:05:01.298067383" - - clientservices.googleapis.com - TLS "1970-01-01 00:01:00.499313477" clientservices.googleapis.com
192.168.97.55 142.251.209.35 54351 443 11116 8896 60898.384521484375 "1970-01-01 00:05:01.548548340" update.googleapis.com - update.googleapis.com - TLS "1970-01-01 00:01:00.898384521" update.googleapis.com
192.168.97.55 23.214.205.2 54352 80 227 204 61025.648193359375 "1970-01-01 00:01:01.526732178" - - x1.c.lencr.org x1.c.lencr.org HTTP "1970-01-01 00:01:01.025648193" c.lencr.org
192.168.97.55 142.251.209.35 54353 443 1901 6913 61159.100341796875 "1970-01-01 00:01:01.515827393" - - update.googleapis.com - TLS "1970-01-01 00:01:01.159100342" update.googleapis.com
192.168.97.55 172.217.18.99 54354 80 200 190 61441.91015625 "1970-01-01 00:01:02.741942139" - - c.pki.goog c.pki.goog HTTP "1970-01-01 00:01:01.441910156" c.pki.goog
192.168.97.55 35.71.191.239 54355 443 7905 6166 70387.525390625 "1970-01-01 00:01:30.217804199" italy.scorecardresearch.com italy.scorecardresearch.com italy.scorecardresearch.com - TLS "1970-01-01 00:01:10.387525391" italy.scorecardresearch.com
192.168.97.55 35.241.26.164 54356 443 1891 5096 80795.54614257812 "1970-01-01 00:02:22.617225342" beacons.gcp.gvt2.com - beacons.gcp.gvt2.com - TLS "1970-01-01 00:01:20.795546143" gcp.gvt#.com
192.168.97.55 35.241.26.164 54357 443 1859 5096 81047.14453125 "1970-01-01 00:02:22.617168457" beacons.gcp.gvt2.com - beacons.gcp.gvt2.com - TLS "1970-01-01 00:01:21.047144531" gcp.gvt#.com
192.168.97.55 35.71.191.239 54358 443 7595 6498 89918.63647460938 "1970-01-01 00:01:43.502323486" - italy.scorecardresearch.com italy.scorecardresearch.com - TLS "1970-01-01 00:01:29.918636475" italy.scorecardresearch.com
192.168.97.55 162.247.243.30 54359 443 109395 3097 92165.11547851562 "1970-01-01 00:02:43.994020508" bam-cell.nr-data.net - bam-cell.nr-data.net - TLS "1970-01-01 00:01:32.165115479" nr.data.net
192.168.97.55 104.19.177.52 54360 443 2127 1887 93043.53344726562 "1970-01-01 00:02:34.550944336" - - cdn.cookielaw.org - TLS "1970-01-01 00:01:33.043533447" cdn.cookielaw.org
192.168.97.55 3.124.24.226 54361 443 4776 140461 93210.77856445312 "1970-01-01 00:03:54.161255371" - core.indazn.com startup.core.indazn.com - TLS "1970-01-01 00:01:33.210778564" core.indazn.com
192.168.97.55 162.247.243.30 54362 443 3437 1000 93263.27954101562 "1970-01-01 00:01:34.090083496" bam-cell.nr-data.net - bam-cell.nr-data.net - TLS "1970-01-01 00:01:33.263279541" nr.data.net
192.168.97.55 18.65.65.76 54363 443 2040 442 93303.95556640625 "1970-01-01 00:02:34.605203369" - - static.dazndn.com - TLS "1970-01-01 00:01:33.303955566" static.dazndn.com
192.168.97.55 13.226.244.78 54364 443 1958 442 93304.87255859375 "1970-01-01 00:02:34.605229492" - - resource-strings.acc.indazn.com - TLS "1970-01-01 00:01:33.304872559" acc.indazn.com
192.168.97.55 13.226.244.104 54365 443 2003 442 94197.42651367188 "1970-01-01 00:02:34.605127441" www.da - www.dazn.com - TLS "1970-01-01 00:01:34.197426514" www.dazn.com
192.168.97.55 13.226.244.40 54366 443 2052 442 94326.17138671875 "1970-01-01 00:02:34.704093506" - - youth-protection.dazn-api.com - TLS "1970-01-01 00:01:34.326171387" dazn.api.com
192.168.97.55 35.159.7.172 54367 443 4623 5850 94326.39013671875 "1970-01-01 00:01:42.071371338" - pubby.indazn.com pubby.indazn.com - TLS "1970-01-01 00:01:34.326390137" pubby.indazn.com
192.168.97.55 18.65.82.103 54368 443 2018 442 94495.3935546875 "1970-01-01 00:02:36.559651367" search.discovery.indazn.com - search.discovery.indazn.com - TLS "1970-01-01 00:01:34.495393555" discovery.indazn.com
192.168.97.55 18.65.82.42 54369 443 1986 442 94495.57250976562 "1970-01-01 00:02:36.559629395" images.discovery.indazn.com - images.discovery.indazn.com - TLS "1970-01-01 00:01:34.495572510" discovery.indazn.com
192.168.97.55 18.65.82.71 54370 443 2035 650 94612.7333984375 "1970-01-01 00:02:36.559561523" cdn.dazn.com - cdn.dazn.com - TLS "1970-01-01 00:01:34.612733398" cdn.dazn.com
192.168.97.55 92.123.101.131 54371 443 2609 4517 94898.34741210938 "1970-01-01 00:06:36.659496338" websdk.appsflyer.com - websdk.appsflyer.com - TLS "1970-01-01 00:01:34.898347412" websdk.appsflyer.com
192.168.97.55 18.156.47.60 54372 443 10181 15783 95015.83447265625 "1970-01-01 00:02:43.993966553" - discovery.indazn.com segmentation-service-api.discovery.indazn.com - TLS "1970-01-01 00:01:35.015834473" discovery.indazn.com
192.168.97.55 18.196.109.79 54373 443 4517 6530 95033.45556640625 "1970-01-01 00:02:43.994045410" - partner-integration.ar.indazn.com partner-integration.ar.indazn.com - TLS "1970-01-01 00:01:35.033455566" ar.indazn.com
