CL_IP SV_IP CL_PR SV_PR UP_BY DW_BY TS_FP TS_LP CN_CL CN_SV CN_DQ HT_HN PROTO DT_FP CNAME
192.168.97.55 13.226.244.78 51377 443 1882 6223 3950.447021484375 "1970-01-01 00:00:04.772685059" - - resource-strings.acc.indazn.com - TLS "1970-01-01 00:00:03.950447021" acc.indazn.com
192.168.97.55 108.139.210.118 51378 443 1864 6215 4072.670654296875 "1970-01-01 00:00:04.772555908" event.discovery.indazn.com - event.discovery.indazn.com - TLS "1970-01-01 00:00:04.072670654" discovery.indazn.com
192.168.97.55 13.226.244.27 51379 443 1803 6179 4076.44287109375 "1970-01-01 00:00:04.658945068" - - youth-protection.dazn-api.com - TLS "1970-01-01 00:00:04.076442871" dazn.api.com
192.168.97.55 108.139.210.114 51380 443 2326 6686 4190.531982421875 "1970-01-01 00:00:04.887057861" authentication-prod.ar.indazn.com - authentication-prod.ar.indazn.com - TLS "1970-01-01 00:00:04.190531982" ar.indazn.com
192.168.97.55 52.29.93.60 51381 443 4486 5850 4203.112060546875 "1970-01-01 00:00:21.601351074" - pubby.indazn.com pubby.indazn.com - TLS "1970-01-01 00:00:04.203112061" pubby.indazn.com
192.168.97.55 18.65.64.84 51382 443 1791 6185 4222.35986328125 "1970-01-01 00:00:04.772226074" - - pkg.fe.indazn.com - TLS "1970-01-01 00:00:04.222359863" fe.indazn.com
192.168.97.55 18.65.82.14 51383 443 1871 6215 4291.802001953125 "1970-01-01 00:00:04.772384033" content-item.discovery.indazn.com - content-item.discovery.indazn.com - TLS "1970-01-01 00:00:04.291802002" discovery.indazn.com
192.168.97.55 18.65.82.103 51384 443 1833 1400 4293.511962890625 "1970-01-01 00:00:04.665828857" - - search.discovery.indazn.com - TLS "1970-01-01 00:00:04.293511962" discovery.indazn.com
192.168.97.55 18.65.82.42 51385 443 0 0 4442.931884765625 "1970-01-01 00:00:20.079417969" - - images.discovery.indazn.com - Unknown "1970-01-01 00:00:04.442931885" discovery.indazn.com
192.168.97.55 172.217.18.14 51386 443 0 0 4516.418701171875 "1970-01-01 00:00:19.359613037" - - www.google-analytics.com - Unknown "1970-01-01 00:00:04.516418701" google.analytics.com
192.168.97.55 18.65.82.41 51387 443 0 0 4550.739013671875 "1970-01-01 00:00:20.079417969" - - cdn.dazn.com - Unknown "1970-01-01 00:00:04.550739014" cdn.dazn.com
192.168.97.55 216.239.34.36 51388 443 0 0 4617.218994140625 "1970-01-01 00:00:19.359613037" - - region1.analytics.google.com - Unknown "1970-01-01 00:00:04.617218994" analytics.google.com
192.168.97.55 172.217.18.14 51389 443 1873 6955 4620.31005859375 "1970-01-01 00:01:05.042675049" - - www.google-analytics.com - TLS "1970-01-01 00:00:04.620310059" google.analytics.com
192.168.97.55 216.239.34.36 51390 443 1909 7154 4620.544677734375 "1970-01-01 00:01:05.016989990" - - region1.analytics.google.com - TLS "1970-01-01 00:00:04.620544678" analytics.google.com
192.168.97.55 108.139.210.114 51391 443 4429 3879 4667.5419921875 "1970-01-01 00:01:05.646352051" - - authentication-prod.ar.indazn.com - TLS "1970-01-01 00:00:04.667541992" ar.indazn.com
192.168.97.55 142.251.209.35 51392 443 1902 6911 4841.307861328125 "1970-01-01 00:01:05.645461914" - - update.googleapis.com - TLS "1970-01-01 00:00:04.841307861" update.googleapis.com
192.168.97.55 18.65.82.39 51393 443 4565 9904 5028.898681640625 "1970-01-01 00:01:05.646276855" - - onboarding.indazn.com - TLS "1970-01-01 00:00:05.028898682" onboarding.indazn.com
192.168.97.55 13.226.244.49 51394 443 4671 10780 5038.19287109375 "1970-01-01 00:01:05.646480713" subscriptions-service.ar.indazn.com - subscriptions-service.ar.indazn.com - TLS "1970-01-01 00:00:05.038192871" ar.indazn.com
192.168.97.55 108.139.229.123 51395 443 7158 63528 5075.656982421875 "1970-01-01 00:01:05.653943848" tiered-pricing-offer-service.ar.indazn.com - tiered-pricing-offer-service.ar.indazn.com - TLS "1970-01-01 00:00:05.075656982" ar.indazn.com
192.168.97.55 108.139.210.2 51396 443 10481 163060 5141.296875 "1970-01-01 00:01:05.653822998" rail-router.discovery.indazn.com - rail-router.discovery.indazn.com - TLS "1970-01-01 00:00:05.141296875" discovery.indazn.com
192.168.97.55 52.28.174.201 51397 443 13093 20784 5141.75390625 "1970-01-01 00:01:05.655049072" segmentation-service-api.discovery.indazn.com discovery.indazn.com segmentation-service-api.discovery.indazn.com - TLS "1970-01-01 00:00:05.141753906" discovery.indazn.com
192.168.97.55 151.101.242.49 51398 443 7349 11393 5142.35205078125 "1970-01-01 00:01:05.645615967" cdn.contentful.com cdn.contentful.com cdn.contentful.com - TLS "1970-01-01 00:00:05.142352051" cdn.contentful.com
192.168.97.55 18.193.90.171 51399 443 4604 6997 5146.7646484375 "1970-01-01 00:01:05.654809082" - partner-integration.ar.indazn.com partner-integration.ar.indazn.com - TLS "1970-01-01 00:00:05.146764648" ar.indazn.com
192.168.97.55 108.139.229.69 51400 443 4952 18156 5149.529052734375 "1970-01-01 00:01:05.646465088" ott-authz-bff-prod.ar.indazn.com - ott-authz-bff-prod.ar.indazn.com - TLS "1970-01-01 00:00:05.149529053" ar.indazn.com
192.168.97.55 172.64.155.119 51401 443 4939 6604 5250.4599609375 "1970-01-01 00:01:05.645490723" consent-api.onetrust.com - consent-api.onetrust.com - TLS "1970-01-01 00:00:05.250459961" api.onetrust.com
192.168.97.55 13.226.244.27 51402 443 4924 4397 5752.60498046875 "1970-01-01 00:01:05.653852051" - - youth-protection.dazn-api.com - TLS "1970-01-01 00:00:05.752604980" dazn.api.com
192.168.97.55 13.35.198.11 51403 443 7937 7998 6010.938720703125 "1970-01-01 00:01:05.653880859" - - wa.appsflyer.com - TLS "1970-01-01 00:00:06.010938721" wa.appsflyer.com
192.168.97.55 18.65.64.84 51404 443 2567 7035 6518.88671875 "1970-01-01 00:01:05.646368652" - - pkg.fe.indazn.com - TLS "1970-01-01 00:00:06.518886719" fe.indazn.com
192.168.97.55 13.226.244.60 51405 443 6301 17507 6585.803955078125 "1970-01-01 00:01:05.653677979" favouritesv2.discovery.indazn.com - favouritesv2.discovery.indazn.com - TLS "1970-01-01 00:00:06.585803955" discovery.indazn.com
192.168.97.55 52.222.130.123 51406 443 4997 11197 6601.656005859375 "1970-01-01 00:01:05.653915039" follow-shortcuts.discovery.indazn.com - follow-shortcuts.discovery.indazn.com - TLS "1970-01-01 00:00:06.601656006" discovery.indazn.com
192.168.97.55 108.139.229.5 51407 443 3410 10132 6611.774658203125 "1970-01-01 00:01:05.653789062" rails.discovery.indazn.com - rails.discovery.indazn.com - TLS "1970-01-01 00:00:06.611774658" discovery.indazn.com
192.168.97.55 3.65.144.36 51408 443 2766 6834 6699.73486328125 "1970-01-01 00:01:05.654160889" - - experiments-api.acc.indazn.com - TLS "1970-01-01 00:00:06.699734863" acc.indazn.com
192.168.97.55 3.120.28.173 51409 443 12472 9374 6707.8310546875 "1970-01-01 00:01:05.654068848" - - user-message.gateway.indazn.com - TLS "1970-01-01 00:00:06.707831055" gateway.indazn.com
192.168.97.55 3.70.37.52 51410 443 4507 8387 6712.56201171875 "1970-01-01 00:01:05.653972656" - - youth-protect.discovery.indazn.com - TLS "1970-01-01 00:00:06.712562012" discovery.indazn.com
192.168.97.55 18.195.138.183 51411 443 5160 14180 7184.705078125 "1970-01-01 00:01:05.654099854" - - myaccount-bff.ar.indazn.com - TLS "1970-01-01 00:00:07.184705078" ar.indazn.com
192.168.97.55 52.29.93.60 51412 443 2775 4607 7706.341064453125 "1970-01-01 00:00:21.601270996" pubby.indazn.com - pubby.indazn.com - TLS "1970-01-01 00:00:07.706341064" pubby.indazn.com
192.168.97.55 18.65.82.42 51413 443 2475 9935 9335.139892578125 "1970-01-01 00:01:05.654232666" - - image.discovery.indazn.com - TLS "1970-01-01 00:00:09.335139893" discovery.indazn.com
192.168.97.55 52.29.93.60 51414 443 4509 421 10012.968994140625 "1970-01-01 00:00:21.601320068" - - pubby.indazn.com - TLS "1970-01-01 00:00:10.012968994" pubby.indazn.com
192.168.97.55 23.39.105.81 51415 443 2565 660965 10172.524658203125 "1970-01-01 00:01:05.646219971" - san1.daznservices.com images.daznservices.com - TLS "1970-01-01 00:00:10.172524658" images.daznservices.com
192.168.97.55 142.250.180.170 51416 443 1884 7953 10973.615966796875 "1970-01-01 00:01:05.645400879" - - optimizationguide-pa.googleapis.com - TLS "1970-01-01 00:00:10.973615967" pa.googleapis.com
192.168.97.55 162.247.243.30 51417 443 30009 4237 12671.18994140625 "1970-01-01 00:01:05.637909912" bam-cell.nr-data.net - bam-cell.nr-data.net - TLS "1970-01-01 00:00:12.671189941" nr.data.net
192.168.97.55 18.154.161.73 51418 443 1833 6258 13653.69287109375 "1970-01-01 00:01:05.646143066" - - static.adsafeprotected.com - TLS "1970-01-01 00:00:13.653692871" static.adsafeprotected.com
192.168.97.55 142.250.186.174 51419 443 1850 8915 15785.6650390625 "1970-01-01 00:01:05.645686035" - - fundingchoicesmessages.google.com - TLS "1970-01-01 00:00:15.785665039" fundingchoicesmessages.google.com
192.168.97.55 142.250.186.174 51420 443 1818 8913 17089.648681640625 "1970-01-01 00:01:05.646041016" fundingchoicesmessages.google.com - fundingchoicesmessages.google.com - TLS "1970-01-01 00:00:17.089648682" fundingchoicesmessages.google.com
192.168.97.55 13.226.244.78 51421 443 30480 364041 20552.556884765625 "1970-01-01 00:01:05.654003906" - - resource-strings.acc.indazn.com - TLS "1970-01-01 00:00:20.552556885" acc.indazn.com
192.168.97.55 151.101.241.91 51422 443 2954 5703 20999.43994140625 "1970-01-01 00:01:05.637605957" google-ohttp-relay-safebrowsing.fastly-edge.com - google-ohttp-relay-safebrowsing.fastly-edge.com - TLS "1970-01-01 00:00:20.999439941" fastly.edge.com
192.168.97.55 162.247.243.30 51423 443 188863 6959 21371.592041015625 "1970-01-01 00:01:05.637853027" - - bam-cell.nr-data.net - TLS "1970-01-01 00:00:21.371592041" nr.data.net
192.168.97.55 104.19.177.52 51424 443 2158 1887 21375.81103515625 "1970-01-01 00:01:05.645379883" cdn.cookielaw.org - cdn.cookielaw.org - TLS "1970-01-01 00:00:21.375811035" cdn.cookielaw.org
192.168.97.55 3.72.218.66 51425 443 4201 67673 21377.286865234375 "1970-01-01 00:01:05.654884033" startup.core.indazn.com - startup.core.indazn.com - TLS "1970-01-01 00:00:21.377286865" core.indazn.com
192.168.97.55 13.226.244.41 51426 443 2053 442 21377.9619140625 "1970-01-01 00:01:05.646098877" resource-strings.acc.indazn.com - resource-strings.acc.indazn.com - TLS "1970-01-01 00:00:21.377961914" acc.indazn.com
192.168.97.55 162.247.243.30 51427 443 25524 897 21379.991943359375 "1970-01-01 00:00:23.349062012" - - bam-cell.nr-data.net - TLS "1970-01-01 00:00:21.379991943" nr.data.net
192.168.97.55 162.247.243.30 51428 443 32399 4638 21380.89697265625 "1970-01-01 00:00:23.643567871" - - bam-cell.nr-data.net - TLS "1970-01-01 00:00:21.380896973" nr.data.net
192.168.97.55 18.65.65.76 51429 443 2039 442 21381.40087890625 "1970-01-01 00:01:05.646160889" - - static.dazndn.com - TLS "1970-01-01 00:00:21.381400879" static.dazndn.com
192.168.97.55 162.247.243.30 51430 443 31772 4638 21548.68798828125 "1970-01-01 00:00:33.102588867" bam-cell.nr-data.net - bam-cell.nr-data.net - TLS "1970-01-01 00:00:21.548687988" nr.data.net
192.168.97.55 34.104.33.69 51431 443 3187 4632 23257.515869140625 "1970-01-01 00:01:05.645419922" - - safe.dazn.com - TLS "1970-01-01 00:00:23.257515869" safe.dazn.com
192.168.97.55 13.226.244.78 51432 443 2002 442 23559.93603515625 "1970-01-01 00:01:05.646241943" - - resource-strings.acc.indazn.com - TLS "1970-01-01 00:00:23.559936035" acc.indazn.com
192.168.97.55 13.226.244.27 51433 443 1899 6179 23576.0830078125 "1970-01-01 00:01:05.646297852" - - youth-protection.dazn-api.com - TLS "1970-01-01 00:00:23.576083008" dazn.api.com
192.168.97.55 108.139.210.118 51434 443 3137 5788 23579.201904296875 "1970-01-01 00:01:05.654032715" - - event.discovery.indazn.com - TLS "1970-01-01 00:00:23.579201904" discovery.indazn.com
192.168.97.55 18.65.82.14 51435 443 2587 7592 23581.159912109375 "1970-01-01 00:01:05.646448975" content-item.discovery.indazn.com - image.discovery.indazn.com - TLS "1970-01-01 00:00:23.581159912" discovery.indazn.com
192.168.97.55 18.65.82.103 51436 443 1865 6215 23582.654052734375 "1970-01-01 00:01:05.646122070" search.discovery.indazn.com - search.discovery.indazn.com - TLS "1970-01-01 00:00:23.582654053" discovery.indazn.com
192.168.97.55 18.65.82.42 51437 443 1801 6249 23583.56298828125 "1970-01-01 00:01:05.646078857" images.discovery.indazn.com - image.discovery.indazn.com - TLS "1970-01-01 00:00:23.583562988" discovery.indazn.com
192.168.97.55 52.29.93.60 51438 443 4484 390 23584.387939453125 "1970-01-01 00:00:31.749899902" pubby.indazn.com - pubby.indazn.com - TLS "1970-01-01 00:00:23.584387939" pubby.indazn.com
192.168.97.55 18.65.82.41 51439 443 1786 6174 23585.6787109375 "1970-01-01 00:01:05.645663086" cdn.dazn.com - cdn.dazn.com - TLS "1970-01-01 00:00:23.585678711" cdn.dazn.com
192.168.97.55 52.29.93.60 51440 443 4285 778 28499.7119140625 "1970-01-01 00:00:31.750140869" pubby.indazn.com - pubby.indazn.com - TLS "1970-01-01 00:00:28.499711914" pubby.indazn.com
192.168.97.55 52.29.93.60 51441 443 4573 390 30148.7060546875 "1970-01-01 00:00:31.750166016" pubby.indazn.com - pubby.indazn.com - TLS "1970-01-01 00:00:30.148706055" pubby.indazn.com
192.168.97.55 18.65.65.76 51442 443 1887 6175 31305.416015625 "1970-01-01 00:01:05.646182861" static.dazndn.com - static.dazndn.com - TLS "1970-01-01 00:00:31.305416016" static.dazndn.com
192.168.97.55 162.247.243.30 51443 443 2081 483 31469.65087890625 "1970-01-01 00:01:05.637676025" - - bam-cell.nr-data.net - TLS "1970-01-01 00:00:31.469650879" nr.data.net
192.168.97.55 52.29.93.60 51444 443 4615 452 32602.5458984375 "1970-01-01 00:01:31.944907959" - - pubby.indazn.com - TLS "1970-01-01 00:00:32.602545898" pubby.indazn.com
192.168.97.55 18.154.161.25 51445 443 2636 6881 34187.887939453125 "1970-01-01 00:01:05.646332031" spolo-public-api-global.acc.indazn.com - spolo-public-api-global.acc.indazn.com - TLS "1970-01-01 00:00:34.187887939" acc.indazn.com
192.168.97.55 52.29.93.60 51446 443 3907 647 34453.53271484375 "1970-01-01 00:01:31.944925049" pubby.indazn.com - pubby.indazn.com - TLS "1970-01-01 00:00:34.453532715" pubby.indazn.com
192.168.97.55 199.127.193.108 51447 443 5228 7394 34776.945068359375 "1970-01-01 00:01:05.655205078" - - 4ae1981d8d1a370d08bf3d24f50f5baf47ef1b62.ipv4.cws.conviva.com - TLS "1970-01-01 00:00:34.776945068" cws.conviva.com
192.168.97.55 108.139.229.8 51448 443 5982 9342 35235.376708984375 "1970-01-01 00:01:05.654130859" - - api.playback.indazn.com - TLS "1970-01-01 00:00:35.235376709" playback.indazn.com
192.168.97.55 52.29.93.60 51449 443 4608 452 36744.197998046875 "1970-01-01 00:01:31.944873047" pubby.indazn.com - pubby.indazn.com - TLS "1970-01-01 00:00:36.744197998" pubby.indazn.com
192.168.97.55 199.127.193.108 51450 443 10463 7396 36819.0810546875 "1970-01-01 00:01:05.655240723" - - 4ae1981d8d1a370d08bf3d24f50f5baf47ef1b62.cws.conviva.com - TLS "1970-01-01 00:00:36.819081055" cws.conviva.com
192.168.97.55 3.123.59.136 51451 443 3545 6340 36819.91796875 "1970-01-01 00:01:05.655105957" ufe-prod.telemetry.indazn.com - ufe-prod.telemetry.indazn.com - TLS "1970-01-01 00:00:36.819917969" telemetry.indazn.com
192.168.97.55 91.81.129.239 51452 443 23260 10704068 36820.2939453125 "1970-01-01 00:01:05.637943848" - - dce-de-livedazn.daznedge.net - TLS "1970-01-01 00:00:36.820293945" livedazn.daznedge.net
192.168.97.55 142.250.186.98 51453 443 1845 7587 37256.348876953125 "1970-01-01 00:01:05.645700684" pagead2.googlesyndication.com - pagead2.googlesyndication.com - TLS "1970-01-01 00:00:37.256348877" pagead#.googlesyndication.com
192.168.97.55 91.81.129.239 51454 443 17247 4979276 37363.18701171875 "1970-01-01 00:01:05.637281982" dce-de-livedazn.daznedge.net - dce-de-livedazn.daznedge.net - TLS "1970-01-01 00:00:37.363187012" livedazn.daznedge.net
192.168.97.55 91.81.129.239 51455 443 20668 12529238 37364.612060546875 "1970-01-01 00:01:05.712989014" - - dce-de-livedazn.daznedge.net - TLS "1970-01-01 00:00:37.364612061" livedazn.daznedge.net
192.168.97.55 91.81.129.239 51456 443 3005 186419 37365.751953125 "1970-01-01 00:00:38.423930664" dce-de-livedazn.daznedge.net - dce-de-livedazn.daznedge.net - TLS "1970-01-01 00:00:37.365751953" livedazn.daznedge.net
192.168.97.55 23.51.48.218 51457 443 5553 8087 37475.9638671875 "1970-01-01 00:01:05.645438721" - time.akamai.com time.akamai.com - TLS "1970-01-01 00:00:37.475963867" time.akamai.com
192.168.97.55 142.250.185.202 51458 443 3997 8915 37814.75390625 "1970-01-01 00:01:05.653754883" chromewebstore.googleapis.com - chromewebstore.googleapis.com - TLS "1970-01-01 00:00:37.814753906" chromewebstore.googleapis.com
192.168.97.55 18.65.82.85 51459 443 9743 13430 39970.384033203125 "1970-01-01 00:01:05.646260010" sb.scorecardresearch.com - sb.scorecardresearch.com - TLS "1970-01-01 00:00:39.970384033" sb.scorecardresearch.com
192.168.97.55 35.71.191.239 51460 443 7777 6166 41254.161865234375 "1970-01-01 00:01:01.179375977" - italy.scorecardresearch.com italy.scorecardresearch.com - TLS "1970-01-01 00:00:41.254161865" italy.scorecardresearch.com
192.168.97.55 142.250.181.227 51461 443 5333 3111 60712.40185546875 "1970-01-01 00:01:05.645639893" - - clientservices.googleapis.com - TLS "1970-01-01 00:01:00.712401855" clientservices.googleapis.com
192.168.97.55 142.251.209.35 51462 443 10222 10489 60804.491943359375 "1970-01-01 00:01:05.645340088" update.googleapis.com - update.googleapis.com - TLS "1970-01-01 00:01:00.804491943" update.googleapis.com
192.168.97.55 35.71.191.239 51463 443 4326 5729 61180.10498046875 "1970-01-01 00:01:05.654195068" italy.scorecardresearch.com italy.scorecardresearch.com italy.scorecardresearch.com - TLS "1970-01-01 00:01:01.180104980" italy.scorecardresearch.com
192.168.97.55 91.81.129.239 51464 443 22726 19311304 65352.9970703125 "1970-01-01 00:02:17.264012695" - - dce-de-livedazn.daznedge.net - TLS "1970-01-01 00:01:05.352997070" livedazn.daznedge.net
192.168.97.55 142.251.209.35 51465 443 2268 2442 65456.283935546875 "1970-01-01 00:02:50.058716064" - - update.googleapis.com - TLS "1970-01-01 00:01:05.456283936" update.googleapis.com
192.168.97.55 34.104.35.123 51466 80 613 574 65779.69897460938 "1970-01-01 00:01:05.964167969" - - - edgedl.me.gvt1.com HTTP "1970-01-01 00:01:05.779698975" NONE
192.168.97.55 34.104.35.123 51467 80 4811 2083522 65950.212890625 "1970-01-01 00:02:16.923060059" - - - edgedl.me.gvt1.com HTTP "1970-01-01 00:01:05.950212891" NONE
192.168.97.55 91.81.129.239 51468 443 25191 5955833 66972.39868164062 "1970-01-01 00:02:15.768976074" - - dce-de-livedazn.daznedge.net - TLS "1970-01-01 00:01:06.972398682" livedazn.daznedge.net
192.168.97.55 18.65.82.85 51469 443 110656 106712 70965.92993164062 "1970-01-01 00:07:34.979490723" sb.scorecardresearch.com - sb.scorecardresearch.com - TLS "1970-01-01 00:01:10.965929932" sb.scorecardresearch.com
192.168.97.55 35.71.191.239 51470 443 7592 5960 71186.255859375 "1970-01-01 00:01:22.270623047" italy.scorecardresearch.com italy.scorecardresearch.com italy.scorecardresearch.com - TLS "1970-01-01 00:01:11.186255859" italy.scorecardresearch.com
192.168.97.55 34.154.74.59 51471 443 2803 5001 71228.68994140625 "1970-01-01 00:01:16.637104980" e2c59.gcp.gvt2.com - e2c59.gcp.gvt2.com - TLS "1970-01-01 00:01:11.228689941" gcp.gvt#.com
192.168.97.55 216.58.212.163 51472 443 3885 7676 71489.56469726562 "1970-01-01 00:06:43.378999023" beacons.gvt2.com - beacons.gvt2.com - TLS "1970-01-01 00:01:11.489564697" beacons.gvt#.com
192.168.97.55 199.127.193.108 51473 443 1863 6434 78528.1787109375 "1970-01-01 00:02:21.505134033" 4ae1981d8d1a370d08bf3d24f50f5baf47ef1b62.cws.conviva.com - 4ae1981d8d1a370d08bf3d24f50f5baf47ef1b62.cws.conviva.com - TLS "1970-01-01 00:01:18.528178711" cws.conviva.com
192.168.97.55 199.127.193.108 51474 443 52610 10637 78783.90698242188 "1970-01-01 00:07:35.175251952" - - 4ae1981d8d1a370d08bf3d24f50f5baf47ef1b62.cws.conviva.com - TLS "1970-01-01 00:01:18.783906982" cws.conviva.com
192.168.97.55 35.186.225.202 51475 443 1827 5682 81572.00903320312 "1970-01-01 00:02:23.323222656" beacons.gcp.gvt2.com - beacons.gcp.gvt2.com - TLS "1970-01-01 00:01:21.572009033" gcp.gvt#.com
192.168.97.55 35.186.225.202 51476 443 1891 5096 81836.94287109375 "1970-01-01 00:02:23.325628662" - - beacons.gcp.gvt2.com - TLS "1970-01-01 00:01:21.836942871" gcp.gvt#.com
192.168.97.55 35.71.191.239 51477 443 9213 2141 82049.46997070312 "1970-01-01 00:01:42.461036865" italy.scorecardresearch.com - italy.scorecardresearch.com - TLS "1970-01-01 00:01:22.049469971" italy.scorecardresearch.com
192.168.97.55 91.81.129.239 51478 443 2201 571 87874.5419921875 "1970-01-01 00:01:34.003161865" - - dce-de-livedazn.daznedge.net - TLS "1970-01-01 00:01:27.874541992" livedazn.daznedge.net
192.168.97.55 13.226.244.46 51479 443 151876 2003554 91318.30004882812 "1970-01-01 00:07:34.979546875" - - www.dazn.com - TLS "1970-01-01 00:01:31.318300049" www.dazn.com
192.168.97.55 162.247.243.30 51480 443 19315 2877 91701.40185546875 "1970-01-01 00:01:42.325770996" - - bam-cell.nr-data.net - TLS "1970-01-01 00:01:31.701401855" nr.data.net
192.168.97.55 162.247.243.30 51481 443 95704 1678 91705.833984375 "1970-01-01 00:01:43.569732666" - - bam-cell.nr-data.net - TLS "1970-01-01 00:01:31.705833984" nr.data.net
192.168.97.55 162.247.243.30 51482 443 21650 4638 91709.21997070312 "1970-01-01 00:01:33.274471924" - - bam-cell.nr-data.net - TLS "1970-01-01 00:01:31.709219971" nr.data.net
192.168.97.55 104.19.177.52 51483 443 2095 1887 91717.55688476562 "1970-01-01 00:02:32.881481934" - - cdn.cookielaw.org - TLS "1970-01-01 00:01:31.717556885" cdn.cookielaw.org
192.168.97.55 3.72.218.66 51484 443 6880 202303 91943.15307617188 "1970-01-01 00:05:04.229628662" startup.core.indazn.com - startup.core.indazn.com - TLS "1970-01-01 00:01:31.943153076" core.indazn.com
192.168.97.55 18.65.65.76 51485 443 1976 442 91951.46704101562 "1970-01-01 00:02:32.881576660" - - static.dazndn.com - TLS "1970-01-01 00:01:31.951467041" static.dazndn.com
192.168.97.55 13.226.244.41 51486 443 1958 442 91953.0380859375 "1970-01-01 00:02:32.881618652" resource-strings.acc.indazn.com - resource-strings.acc.indazn.com - TLS "1970-01-01 00:01:31.953038086" acc.indazn.com
192.168.97.55 162.247.243.30 51487 443 122366 2097 92135.3046875 "1970-01-01 00:03:54.604826660" bam-cell.nr-data.net - bam-cell.nr-data.net - TLS "1970-01-01 00:01:32.135304688" nr.data.net
192.168.97.55 13.226.244.14 51488 443 7556 20598 93335.16870117188 "1970-01-01 00:07:34.979532715" user-profile.ar.indazn.com - user-profile.ar.indazn.com - TLS "1970-01-01 00:01:33.335168701" ar.indazn.com
192.168.97.55 13.226.244.46 51489 443 2003 442 93965.74584960938 "1970-01-01 00:02:34.838729004" www.dazn.com - www.dazn.com - TLS "1970-01-01 00:01:33.965745850" www.dazn.com
192.168.97.55 18.65.64.100 51490 443 5186 8911 94058.96801757812 "1970-01-01 00:07:34.980384033" - - pkg.fe.indazn.com - TLS "1970-01-01 00:01:34.058968018" fe.indazn.com
192.168.97.55 52.29.115.83 51491 443 4559 5819 94059.88305664062 "1970-01-01 00:01:42.328471924" pubby.indazn.com pubby.indazn.com pubby.indazn.com - TLS "1970-01-01 00:01:34.059883057" pubby.indazn.com
192.168.97.55 108.139.210.39 51492 443 5772 14231 94077.10668945312 "1970-01-01 00:07:34.980437012" - - authentication-prod.ar.indazn.com - TLS "1970-01-01 00:01:34.077106689" ar.indazn.com
192.168.97.55 13.226.244.27 51493 443 1988 6179 94078.02587890625 "1970-01-01 00:02:34.838774658" youth-protection.dazn-api.com - youth-protection.dazn-api.com - TLS "1970-01-01 00:01:34.078025879" dazn.api.com
192.168.97.55 108.139.210.14 51494 443 5400 21531 94139.7119140625 "1970-01-01 00:07:34.979849854" - - event.discovery.indazn.com - TLS "1970-01-01 00:01:34.139711914" discovery.indazn.com
192.168.97.55 18.65.82.21 51495 443 4412 10735 94144.04467773438 "1970-01-01 00:07:34.979618652" - - content-item.discovery.indazn.com - TLS "1970-01-01 00:01:34.144044678" discovery.indazn.com
