CL_IP SV_IP CL_PR SV_PR UP_BY DW_BY TS_FP TS_LP CN_CL CN_SV CN_DQ HT_HN PROTO DT_FP CNAME
192.168.97.55 108.139.229.113 53998 443 5999 19432 4882.662841796875 "1970-01-01 00:07:35.234921143" rails.discovery.indazn.com - rails.discovery.indazn.com - TLS "1970-01-01 00:00:04.882662842" discovery.indazn.com
192.168.97.55 52.28.15.171 53999 443 11626 7938 4882.78515625 "1970-01-01 00:01:36.039134033" user-message.gateway.indazn.com - user-message.gateway.indazn.com - TLS "1970-01-01 00:00:04.882785156" gateway.indazn.com
192.168.97.55 18.193.146.239 54000 443 8714 17260 4882.914794921875 "1970-01-01 00:07:35.244394043" - - youth-protect.discovery.indazn.com - TLS "1970-01-01 00:00:04.882914795" discovery.indazn.com
192.168.97.55 52.222.130.123 54001 443 8850 21359 4912.920166015625 "1970-01-01 00:07:35.234768799" - - follow-shortcuts.discovery.indazn.com - TLS "1970-01-01 00:00:04.912920166" discovery.indazn.com
192.168.97.55 18.194.141.54 54002 443 2775 7425 4988.170166015625 "1970-01-01 00:00:20.911547119" pubby.indazn.com - pubby.indazn.com - TLS "1970-01-01 00:00:04.988170166" pubby.indazn.com
192.168.97.55 142.250.185.195 54003 443 1806 6724 5002.628173828125 "1970-01-01 00:01:05.656168213" - - update.googleapis.com - TLS "1970-01-01 00:00:05.002628174" update.googleapis.com
192.168.97.55 3.73.166.182 54004 443 9204 43825 5025.25 "1970-01-01 00:07:35.244314209" myaccount-bff.ar.indazn.com - myaccount-bff.ar.indazn.com - TLS "1970-01-01 00:00:05.025250000" ar.indazn.com
192.168.97.55 108.139.210.110 54005 443 12652 195556 5191.842041015625 "1970-01-01 00:07:35.234951172" - - rail-router.discovery.indazn.com - TLS "1970-01-01 00:00:05.191842041" discovery.indazn.com
192.168.97.55 151.101.242.49 54006 443 18706 15453 5589.320068359375 "1970-01-01 00:07:35.233876221" cdn.contentful.com - cdn.contentful.com - TLS "1970-01-01 00:00:05.589320068" cdn.contentful.com
192.168.97.55 18.65.82.14 54007 443 3249 79221 5673.454833984375 "1970-01-01 00:04:06.967518799" - - image.discovery.indazn.com - TLS "1970-01-01 00:00:05.673454834" discovery.indazn.com
192.168.97.55 18.194.141.54 54008 443 4573 421 5878.7822265625 "1970-01-01 00:00:20.911464844" pubby.indazn.com - pubby.indazn.com - TLS "1970-01-01 00:00:05.878782227" pubby.indazn.com
192.168.97.55 18.65.64.65 54009 443 4918 8089 6639.43115234375 "1970-01-01 00:07:35.234828857" pkg.fe.indazn.com - pkg.fe.indazn.com - TLS "1970-01-01 00:00:06.639431152" fe.indazn.com
192.168.97.55 142.250.181.234 54010 443 1820 6766 10791.5419921875 "1970-01-01 00:01:11.137088135" - - optimizationguide-pa.googleapis.com - TLS "1970-01-01 00:00:10.791541992" pa.googleapis.com
192.168.97.55 162.247.241.2 54011 443 438442 33543 11237.028076171875 "1970-01-01 00:07:34.875664795" - - bam-cell.nr-data.net - TLS "1970-01-01 00:00:11.237028076" nr.data.net
192.168.97.55 18.154.161.53 54012 443 1865 6258 11675.322998046875 "1970-01-01 00:01:13.142343994" - - static.adsafeprotected.com - TLS "1970-01-01 00:00:11.675322998" static.adsafeprotected.com
192.168.97.55 104.18.24.111 54013 443 1858 5594 12057.8662109375 "1970-01-01 00:01:13.142272217" - - expansioneggnog.com - TLS "1970-01-01 00:00:12.057866211" expansioneggnog.com
192.168.97.55 142.250.186.174 54014 443 1850 8915 13817.9921875 "1970-01-01 00:01:14.384538086" fundingchoicesmessages.google.com - fundingchoicesmessages.google.com - TLS "1970-01-01 00:00:13.817992188" fundingchoicesmessages.google.com
192.168.97.55 142.250.186.174 54015 443 1818 8915 14963.566162109375 "1970-01-01 00:01:15.268604004" - - fundingchoicesmessages.google.com - TLS "1970-01-01 00:00:14.963566162" fundingchoicesmessages.google.com
192.168.97.55 13.226.244.46 54016 443 177948 2362003 20488.47607421875 "1970-01-01 00:07:35.234859131" - - www.dazn.com - TLS "1970-01-01 00:00:20.488476074" www.dazn.com
192.168.97.55 151.101.241.91 54017 443 3034 5742 20601.085205078125 "1970-01-01 00:07:35.233968994" - - google-ohttp-relay-safebrowsing.fastly-edge.com - TLS "1970-01-01 00:00:20.601085205" fastly.edge.com
192.168.97.55 162.247.241.2 54018 443 562882 27715 20823.129150390625 "1970-01-01 00:07:35.332092041" bam-cell.nr-data.net - bam-cell.nr-data.net - TLS "1970-01-01 00:00:20.823129149" nr.data.net
192.168.97.55 162.247.241.2 54019 443 514483 21549 20825.398193359375 "1970-01-01 00:07:35.244234131" bam-cell.nr-data.net - bam-cell.nr-data.net - TLS "1970-01-01 00:00:20.825398193" nr.data.net
192.168.97.55 162.247.241.2 54020 443 375458 18781 20826.4111328125 "1970-01-01 00:07:35.332577148" bam-cell.nr-data.net - bam-cell.nr-data.net - TLS "1970-01-01 00:00:20.826411133" nr.data.net
192.168.97.55 104.19.177.52 54021 443 2095 1887 20830.46484375 "1970-01-01 00:01:21.261427002" cdn.cookielaw.org - cdn.cookielaw.org - TLS "1970-01-01 00:00:20.830464844" cdn.cookielaw.org
192.168.97.55 3.72.218.66 54022 443 6642 271180 20830.89013671875 "1970-01-01 00:05:04.669239990" startup.core.indazn.com - startup.core.indazn.com - TLS "1970-01-01 00:00:20.830890137" core.indazn.com
192.168.97.55 13.226.244.91 54023 443 2054 442 20831.093994140625 "1970-01-01 00:01:21.261544189" resource-strings.acc.indazn.com - resource-strings.acc.indazn.com - TLS "1970-01-01 00:00:20.831093994" acc.indazn.com
192.168.97.55 18.65.65.76 54024 443 2008 650 20831.739990234375 "1970-01-01 00:01:21.261515136" static.dazndn.com - static.dazndn.com - TLS "1970-01-01 00:00:20.831739990" static.dazndn.com
192.168.97.55 162.247.241.2 54025 443 183308 13492 20944.994140625 "1970-01-01 00:02:42.928214844" - - bam-cell.nr-data.net - TLS "1970-01-01 00:00:20.944994141" nr.data.net
192.168.97.55 13.226.244.27 54026 443 7997 22114 21215.33203125 "1970-01-01 00:07:35.234937012" user-profile.ar.indazn.com - youth-protection.dazn-api.com - TLS "1970-01-01 00:00:21.215332031" dazn.api.com
192.168.97.55 13.226.244.46 54027 443 1971 442 21850.420166015625 "1970-01-01 00:01:23.104310791" - - www.dazn.com - TLS "1970-01-01 00:00:21.850420166" www.dazn.com
192.168.97.55 108.139.210.39 54028 443 6154 16499 21857.089111328125 "1970-01-01 00:07:35.244276855" - - authentication-prod.ar.indazn.com - TLS "1970-01-01 00:00:21.857089111" ar.indazn.com
192.168.97.55 13.226.244.20 54029 443 1956 442 21858.951171875 "1970-01-01 00:01:23.104340088" - - favouritesv2.discovery.indazn.com - TLS "1970-01-01 00:00:21.858951172" discovery.indazn.com
192.168.97.55 18.194.141.54 54030 443 4516 421 21860.34912109375 "1970-01-01 00:00:31.508318115" pubby.indazn.com - pubby.indazn.com - TLS "1970-01-01 00:00:21.860349121" pubby.indazn.com
192.168.97.55 108.139.210.38 54031 443 6193 27009 21861.498046875 "1970-01-01 00:07:53.639241211" - - event.discovery.indazn.com - TLS "1970-01-01 00:00:21.861498047" discovery.indazn.com
192.168.97.55 18.65.82.93 54032 443 4660 11458 21861.766845703125 "1970-01-01 00:07:35.234963135" content-item.discovery.indazn.com - content-item.discovery.indazn.com - TLS "1970-01-01 00:00:21.861766846" discovery.indazn.com
192.168.97.55 18.65.82.56 54033 443 1954 442 21862.82421875 "1970-01-01 00:01:23.104368164" - - search.discovery.indazn.com - TLS "1970-01-01 00:00:21.862824219" discovery.indazn.com
192.168.97.55 18.65.82.42 54034 443 2050 442 21863.002197265625 "1970-01-01 00:01:23.104218994" images.discovery.indazn.com - image.discovery.indazn.com - TLS "1970-01-01 00:00:21.863002197" discovery.indazn.com
192.168.97.55 18.65.82.41 54035 443 1971 442 21863.298828125 "1970-01-01 00:01:23.097166992" cdn.dazn.com - cdn.dazn.com - TLS "1970-01-01 00:00:21.863298828" cdn.dazn.com
192.168.97.55 18.65.82.121 54036 443 9245 19168 22353.276123046875 "1970-01-01 00:07:35.234885986" - - onboarding.indazn.com - TLS "1970-01-01 00:00:22.353276123" onboarding.indazn.com
192.168.97.55 13.226.244.112 54037 443 6580 17154 22391.355224609375 "1970-01-01 00:07:35.234976074" subscriptions-service.ar.indazn.com - subscriptions-service.ar.indazn.com - TLS "1970-01-01 00:00:22.391355225" ar.indazn.com
192.168.97.55 108.139.229.111 54038 443 8464 28915 22392.283203125 "1970-01-01 00:01:52.049466064" - - tiered-pricing-offer-service.ar.indazn.com - TLS "1970-01-01 00:00:22.392283203" ar.indazn.com
192.168.97.55 18.156.47.60 54039 443 10010 10322 22393.382080078125 "1970-01-01 00:01:32.569424072" segmentation-service-api.discovery.indazn.com - segmentation-service-api.discovery.indazn.com - TLS "1970-01-01 00:00:22.393382080" discovery.indazn.com
192.168.97.55 3.125.212.229 54040 443 4474 1036 22398.980224609375 "1970-01-01 00:01:32.569468994" - - partner-integration.ar.indazn.com - TLS "1970-01-01 00:00:22.398980225" ar.indazn.com
192.168.97.55 108.139.229.69 54041 443 11012 56424 22402.662109375 "1970-01-01 00:07:35.234989990" ott-authz-bff-prod.ar.indazn.com - ott-authz-bff-prod.ar.indazn.com - TLS "1970-01-01 00:00:22.402662109" ar.indazn.com
192.168.97.55 104.18.32.137 54042 443 14933 5392 22425.80615234375 "1970-01-01 00:07:35.234001221" - - consent-api.onetrust.com - TLS "1970-01-01 00:00:22.425806152" api.onetrust.com
192.168.97.55 13.35.198.11 54043 443 27440 9424 22967.714111328125 "1970-01-01 00:07:35.235008789" wa.appsflyer.com - wa.appsflyer.com - TLS "1970-01-01 00:00:22.967714111" wa.appsflyer.com
192.168.97.55 18.194.141.54 54044 443 2734 1030 23718.826171875 "1970-01-01 00:00:31.508270996" - - pubby.indazn.com - TLS "1970-01-01 00:00:23.718826172" pubby.indazn.com
192.168.97.55 18.194.141.54 54045 443 4541 390 24298.9580078125 "1970-01-01 00:00:31.515578125" - - pubby.indazn.com - TLS "1970-01-01 00:00:24.298958008" pubby.indazn.com
192.168.97.55 18.65.65.76 54046 443 1792 7575 31096.533203125 "1970-01-01 00:01:31.320179199" - - static.dazndn.com - TLS "1970-01-01 00:00:31.096533203" static.dazndn.com
192.168.97.55 18.194.141.54 54047 443 4519 452 31895.885009765625 "1970-01-01 00:01:31.762884033" - - pubby.indazn.com - TLS "1970-01-01 00:00:31.895885010" pubby.indazn.com
192.168.97.55 18.154.161.38 54048 443 3932 10450 32864.84912109375 "1970-01-01 00:07:35.244296143" spolo-public-api-global.acc.indazn.com - spolo-public-api-global.acc.indazn.com - TLS "1970-01-01 00:00:32.864849121" acc.indazn.com
192.168.97.55 199.127.194.109 54049 443 20539 10024 33448.748046875 "1970-01-01 00:07:35.332596191" - - 4ae1981d8d1a370d08bf3d24f50f5baf47ef1b62.ipv4.cws.conviva.com - TLS "1970-01-01 00:00:33.448748047" cws.conviva.com
192.168.97.55 18.194.141.54 54050 443 3875 1030 33552.731201171875 "1970-01-01 00:01:31.762927002" - - pubby.indazn.com - TLS "1970-01-01 00:00:33.552731201" pubby.indazn.com
192.168.97.55 108.139.229.8 54051 443 7780 25709 33669.2919921875 "1970-01-01 00:07:35.234553223" - - api.playback.indazn.com - TLS "1970-01-01 00:00:33.669291992" playback.indazn.com
192.168.97.55 216.58.206.66 54052 443 1910 6598 33758.43310546875 "1970-01-01 00:01:41.478187012" - - pagead2.googlesyndication.com - TLS "1970-01-01 00:00:33.758433105" pagead#.googlesyndication.com
192.168.97.55 18.194.141.54 54053 443 4576 452 34796.97119140625 "1970-01-01 00:01:31.762916016" - - pubby.indazn.com - TLS "1970-01-01 00:00:34.796971191" pubby.indazn.com
192.168.97.55 199.127.194.108 54054 443 72083 14751 34843.399169921875 "1970-01-01 00:07:35.332512206" - - 4ae1981d8d1a370d08bf3d24f50f5baf47ef1b62.cws.conviva.com - TLS "1970-01-01 00:00:34.843399170" cws.conviva.com
192.168.97.55 91.81.129.239 54055 443 43819 26396087 34847.9501953125 "1970-01-01 00:02:14.333464844" dcf-de-livedazn.daznedge.net - dcf-de-livedazn.daznedge.net - TLS "1970-01-01 00:00:34.847950195" livedazn.daznedge.net
192.168.97.55 18.185.119.244 54056 443 99756 8875 34872.7822265625 "1970-01-01 00:07:35.244350830" - - ufe-prod.telemetry.indazn.com - TLS "1970-01-01 00:00:34.872782227" telemetry.indazn.com
192.168.97.55 91.81.129.239 54057 443 47653 30226807 35062.486083984375 "1970-01-01 00:01:31.440674072" dcf-de-livedazn.daznedge.net - dcf-de-livedazn.daznedge.net - TLS "1970-01-01 00:00:35.062486084" livedazn.daznedge.net
192.168.97.55 91.81.129.239 54058 443 1898 4022 35062.93310546875 "1970-01-01 00:00:40.699166016" dcf-de-livedazn.daznedge.net - dcf-de-livedazn.daznedge.net - TLS "1970-01-01 00:00:35.062933105" livedazn.daznedge.net
192.168.97.55 91.81.129.239 54059 443 7457 2253619 35063.662109375 "1970-01-01 00:01:27.064340088" - - dcf-de-livedazn.daznedge.net - TLS "1970-01-01 00:00:35.063662109" livedazn.daznedge.net
192.168.97.55 23.51.48.218 54060 443 25328 31995 35098.73681640625 "1970-01-01 00:07:35.261322998" time.akamai.com time.akamai.com time.akamai.com - TLS "1970-01-01 00:00:35.098736816" time.akamai.com
192.168.97.55 216.58.206.66 54061 443 1846 6599 35130.59814453125 "1970-01-01 00:01:41.478941162" - - pagead2.googlesyndication.com - TLS "1970-01-01 00:00:35.130598145" pagead#.googlesyndication.com
192.168.97.55 18.65.82.20 54062 443 114365 130567 38575.8681640625 "1970-01-01 00:07:35.235022217" sb.scorecardresearch.com - sb.scorecardresearch.com - TLS "1970-01-01 00:00:38.575868164" sb.scorecardresearch.com
192.168.97.55 52.223.29.147 54063 443 9536 6495 38899.77880859375 "1970-01-01 00:01:07.910004150" - italy.scorecardresearch.com italy.scorecardresearch.com - TLS "1970-01-01 00:00:38.899778809" italy.scorecardresearch.com
192.168.97.55 104.18.24.111 54064 443 1890 5593 41438.82080078125 "1970-01-01 00:01:41.878151123" expansioneggnog.com - expansioneggnog.com - TLS "1970-01-01 00:00:41.438820801" expansioneggnog.com
192.168.97.55 216.58.206.66 54065 443 1846 6598 42862.47021484375 "1970-01-01 00:01:43.372788086" pagead2.googlesyndication.com - pagead2.googlesyndication.com - TLS "1970-01-01 00:00:42.862470215" pagead#.googlesyndication.com
192.168.97.55 142.250.181.227 54066 443 2317 2466 60565.80322265625 "1970-01-01 00:03:28.207726807" clientservices.googleapis.com - clientservices.googleapis.com - TLS "1970-01-01 00:01:00.565803223" clientservices.googleapis.com
192.168.97.55 142.250.185.195 54067 443 11083 8978 60629.496826171875 "1970-01-01 00:05:00.980640137" - - update.googleapis.com - TLS "1970-01-01 00:01:00.629496826" update.googleapis.com
192.168.97.55 91.80.48.27 54068 80 286 365 60664.47314453125 "1970-01-01 00:01:00.862874023" - - ctldl.windowsupdate.com ctldl.windowsupdate.com HTTP "1970-01-01 00:01:00.664473145" ctldl.windowsupdate.com
192.168.97.55 35.190.80.1 54069 443 1891 4294 61425.080078125 "1970-01-01 00:02:02.283773193" - - a.nel.cloudflare.com - TLS "1970-01-01 00:01:01.425080078" nel.cloudflare.com
192.168.97.55 142.250.185.163 54070 443 1898 7321 61444.2041015625 "1970-01-01 00:02:02.338142090" beacons3.gvt2.com - beacons3.gvt2.com - TLS "1970-01-01 00:01:01.444204102" beacons#.gvt#.com
192.168.97.55 52.223.29.147 54071 443 4317 701 67911.00415039062 "1970-01-01 00:01:19.887568115" - - italy.scorecardresearch.com - TLS "1970-01-01 00:01:07.911004150" italy.scorecardresearch.com
192.168.97.55 35.227.237.223 54072 443 1891 5096 74292.82202148438 "1970-01-01 00:02:14.553622070" beacons.gcp.gvt2.com - beacons.gcp.gvt2.com - TLS "1970-01-01 00:01:14.292822021" gcp.gvt#.com
192.168.97.55 52.223.29.147 54073 443 7915 1575 78755.73803710938 "1970-01-01 00:01:42.876493164" - - italy.scorecardresearch.com - TLS "1970-01-01 00:01:18.755738037" italy.scorecardresearch.com
192.168.97.55 104.19.178.52 54074 443 2095 1887 91662.05712890625 "1970-01-01 00:02:32.300583984" cdn.cookielaw.org - cdn.cookielaw.org - TLS "1970-01-01 00:01:31.662057129" cdn.cookielaw.org
192.168.97.55 13.226.244.78 54075 443 2022 442 91762.23510742188 "1970-01-01 00:02:32.300711182" resource-strings.acc.indazn.com - resource-strings.acc.indazn.com - TLS "1970-01-01 00:01:31.762235107" acc.indazn.com
192.168.97.55 18.65.65.76 54076 443 2008 442 91764.2451171875 "1970-01-01 00:02:32.300689209" static.dazndn.com - static.dazndn.com - TLS "1970-01-01 00:01:31.764245117" static.dazndn.com
192.168.97.55 34.104.33.69 54077 443 1788 4632 92116.98413085938 "1970-01-01 00:02:32.447024170" - - safe.dazn.com - TLS "1970-01-01 00:01:32.116984131" safe.dazn.com
192.168.97.55 13.226.244.78 54078 443 1971 442 92228.14501953125 "1970-01-01 00:02:32.456097168" www.dazn.com - resource-strings.acc.indazn.com - TLS "1970-01-01 00:01:32.228145020" acc.indazn.com
192.168.97.55 13.226.244.20 54079 443 1956 442 92306.283203125 "1970-01-01 00:02:34.298187988" youth-protection.dazn-api.com - youth-protection.dazn-api.com - TLS "1970-01-01 00:01:32.306283203" dazn.api.com
192.168.97.55 52.57.33.64 54080 443 4697 5850 92310.6220703125 "1970-01-01 00:01:42.778680176" - pubby.indazn.com pubby.indazn.com - TLS "1970-01-01 00:01:32.310622070" pubby.indazn.com
192.168.97.55 18.65.82.103 54081 443 2050 442 92380.08203125 "1970-01-01 00:02:34.298124023" search.discovery.indazn.com - search.discovery.indazn.com - TLS "1970-01-01 00:01:32.380082031" discovery.indazn.com
192.168.97.55 18.65.82.125 54082 443 1954 442 92431.8330078125 "1970-01-01 00:02:34.298210205" - - images.discovery.indazn.com - TLS "1970-01-01 00:01:32.431833008" discovery.indazn.com
192.168.97.55 18.65.82.35 54083 443 2035 442 92432.16284179688 "1970-01-01 00:02:34.299283203" - - cdn.dazn.com - TLS "1970-01-01 00:01:32.432162842" cdn.dazn.com
192.168.97.55 18.196.109.79 54084 443 6929 8430 92853.81811523438 "1970-01-01 00:05:04.808704102" - partner-integration.ar.indazn.com partner-integration.ar.indazn.com - TLS "1970-01-01 00:01:32.853818115" ar.indazn.com
