CL_IP SV_IP CL_PR SV_PR UP_BY DW_BY TS_FP TS_LP CN_CL CN_SV CN_DQ HT_HN PROTO DT_FP CNAME
192.168.97.55 13.35.198.76 53127 443 29046 15206 4205.02685546875 "1970-01-01 00:07:34.760404785" wa.appsflyer.com - wa.appsflyer.com - TLS "1970-01-01 00:00:04.205026855" wa.appsflyer.com
192.168.97.55 13.226.244.14 53128 443 8247 23817 4216.3349609375 "1970-01-01 00:07:34.760320801" - - user-profile.ar.indazn.com - TLS "1970-01-01 00:00:04.216334961" ar.indazn.com
192.168.97.55 18.65.64.84 53129 443 6218 11358 4710.451904296875 "1970-01-01 00:07:34.766331787" - - pkg.fe.indazn.com - TLS "1970-01-01 00:00:04.710451904" fe.indazn.com
192.168.97.55 52.222.130.123 53130 443 10959 31287 4780.208984375 "1970-01-01 00:07:34.760585938" - - follow-shortcuts.discovery.indazn.com - TLS "1970-01-01 00:00:04.780208984" discovery.indazn.com
192.168.97.55 3.122.78.35 53131 443 9013 18212 4780.496826171875 "1970-01-01 00:07:34.775473633" - - youth-protect.discovery.indazn.com - TLS "1970-01-01 00:00:04.780496826" discovery.indazn.com
192.168.97.55 52.28.67.162 53132 443 4904 11713 4780.73291015625 "1970-01-01 00:07:34.775452881" experiments-api.acc.indazn.com - experiments-api.acc.indazn.com - TLS "1970-01-01 00:00:04.780732910" acc.indazn.com
192.168.97.55 13.226.244.94 53133 443 17606 63783 4867.492919921875 "1970-01-01 00:07:34.766204834" - - favouritesv2.discovery.indazn.com - TLS "1970-01-01 00:00:04.867492920" discovery.indazn.com
192.168.97.55 108.139.229.113 53134 443 7797 20310 4869.10498046875 "1970-01-01 00:07:34.760563965" rails.discovery.indazn.com - rails.discovery.indazn.com - TLS "1970-01-01 00:00:04.869104980" discovery.indazn.com
192.168.97.55 52.28.226.137 53135 443 50460 26403 4869.390869140625 "1970-01-01 00:07:34.775408936" user-message.gateway.indazn.com - user-message.gateway.indazn.com - TLS "1970-01-01 00:00:04.869390869" gateway.indazn.com
192.168.97.55 18.194.141.54 53136 443 2807 4670 5031.2080078125 "1970-01-01 00:00:20.923786865" pubby.indazn.com - pubby.indazn.com - TLS "1970-01-01 00:00:05.031208008" pubby.indazn.com
192.168.97.55 35.157.230.186 53137 443 9617 45941 5228.345947265625 "1970-01-01 00:07:34.767740967" myaccount-bff.ar.indazn.com - myaccount-bff.ar.indazn.com - TLS "1970-01-01 00:00:05.228345947" ar.indazn.com
192.168.97.55 18.194.141.54 53138 443 4573 421 6313.22900390625 "1970-01-01 00:00:20.923752930" pubby.indazn.com - pubby.indazn.com - TLS "1970-01-01 00:00:06.313229004" pubby.indazn.com
192.168.97.55 142.250.186.42 53139 443 1979 6871 10863.712890625 "1970-01-01 00:04:11.196120850" optimizationguide-pa.googleapis.com - optimizationguide-pa.googleapis.com - TLS "1970-01-01 00:00:10.863712891" pa.googleapis.com
192.168.97.55 162.247.243.30 53140 443 38523 2053 11471.77392578125 "1970-01-01 00:00:22.150903809" - - bam-cell.nr-data.net - TLS "1970-01-01 00:00:11.471773926" nr.data.net
192.168.97.55 18.154.161.2 53141 443 1897 6258 11767.401611328125 "1970-01-01 00:01:12.709709961" - - static.adsafeprotected.com - TLS "1970-01-01 00:00:11.767401611" static.adsafeprotected.com
192.168.97.55 13.226.244.3 53142 443 173486 2372673 20452.251953125 "1970-01-01 00:07:34.766629639" - - www.dazn.com - TLS "1970-01-01 00:00:20.452251952" www.dazn.com
192.168.97.55 151.101.241.91 53143 443 3066 5982 20571.181640625 "1970-01-01 00:07:34.749379639" google-ohttp-relay-safebrowsing.fastly-edge.com - google-ohttp-relay-safebrowsing.fastly-edge.com - TLS "1970-01-01 00:00:20.571181641" fastly.edge.com
192.168.97.55 162.247.243.30 53144 443 63150 2478 20791.7587890625 "1970-01-01 00:01:32.628447998" bam-cell.nr-data.net - bam-cell.nr-data.net - TLS "1970-01-01 00:00:20.791758789" nr.data.net
192.168.97.55 162.247.243.30 53145 443 46561 6876 20793.40380859375 "1970-01-01 00:00:31.908711914" bam-cell.nr-data.net - bam-cell.nr-data.net - TLS "1970-01-01 00:00:20.793403809" nr.data.net
192.168.97.55 162.247.243.30 53146 443 257725 13426 20795.158935546875 "1970-01-01 00:02:53.294271973" bam-cell.nr-data.net - bam-cell.nr-data.net - TLS "1970-01-01 00:00:20.795158936" nr.data.net
192.168.97.55 104.19.178.52 53147 443 2095 3774 20797.92578125 "1970-01-01 00:01:21.802378906" - - cdn.cookielaw.org - TLS "1970-01-01 00:00:20.797925781" cdn.cookielaw.org
192.168.97.55 18.159.99.45 53148 443 5485 67856 20798.552978515625 "1970-01-01 00:01:32.849789795" - - startup.core.indazn.com - TLS "1970-01-01 00:00:20.798552979" core.indazn.com
192.168.97.55 18.65.65.76 53149 443 2040 676 20798.8779296875 "1970-01-01 00:01:21.810466797" static.dazndn.com - static.dazndn.com - TLS "1970-01-01 00:00:20.798877930" static.dazndn.com
192.168.97.55 13.226.244.78 53150 443 2022 676 20799.087646484375 "1970-01-01 00:01:21.809705811" - - resource-strings.acc.indazn.com - TLS "1970-01-01 00:00:20.799087646" acc.indazn.com
192.168.97.55 162.247.243.30 53151 443 488711 7034 20977.532958984375 "1970-01-01 00:03:53.003701904" - - bam-cell.nr-data.net - TLS "1970-01-01 00:00:20.977532959" nr.data.net
192.168.97.55 13.226.244.3 53152 443 3403 442 22392.47900390625 "1970-01-01 00:01:23.839010010" - - www.dazn.com - TLS "1970-01-01 00:00:22.392479004" www.dazn.com
192.168.97.55 13.226.244.20 53153 443 1956 442 22400.297607421875 "1970-01-01 00:01:23.839034912" youth-protection.dazn-api.com - favouritesv2.discovery.indazn.com - TLS "1970-01-01 00:00:22.400297607" discovery.indazn.com
192.168.97.55 18.194.141.54 53154 443 4585 421 22401.64697265625 "1970-01-01 00:00:31.896737793" pubby.indazn.com - pubby.indazn.com - TLS "1970-01-01 00:00:22.401646973" pubby.indazn.com
192.168.97.55 108.139.210.38 53155 443 5928 31337 22402.797607421875 "1970-01-01 00:07:34.766544922" event.discovery.indazn.com - event.discovery.indazn.com - TLS "1970-01-01 00:00:22.402797607" discovery.indazn.com
192.168.97.55 18.65.82.93 53156 443 4764 17825 22403.3388671875 "1970-01-01 00:07:34.760232910" content-item.discovery.indazn.com - content-item.discovery.indazn.com - TLS "1970-01-01 00:00:22.403338867" discovery.indazn.com
192.168.97.55 18.65.82.56 53157 443 1834 6215 22404.1259765625 "1970-01-01 00:01:23.838962891" - - search.discovery.indazn.com - TLS "1970-01-01 00:00:22.404125977" discovery.indazn.com
192.168.97.55 18.65.82.120 53158 443 1866 6249 22404.962890625 "1970-01-01 00:01:23.838989014" - - images.discovery.indazn.com - TLS "1970-01-01 00:00:22.404962891" discovery.indazn.com
192.168.97.55 18.65.82.84 53159 443 1787 6174 22405.317626953125 "1970-01-01 00:01:23.838885010" cdn.dazn.com - cdn.dazn.com - TLS "1970-01-01 00:00:22.405317627" cdn.dazn.com
192.168.97.55 18.194.141.54 53160 443 2739 421 24424.98193359375 "1970-01-01 00:00:31.896782959" pubby.indazn.com - pubby.indazn.com - TLS "1970-01-01 00:00:24.424981934" pubby.indazn.com
192.168.97.55 18.194.141.54 53161 443 4546 421 24867.68359375 "1970-01-01 00:00:31.896812988" pubby.indazn.com - pubby.indazn.com - TLS "1970-01-01 00:00:24.867683594" pubby.indazn.com
192.168.97.55 18.65.65.76 53162 443 1824 7783 31060.27685546875 "1970-01-01 00:01:31.527781982" static.dazndn.com - static.dazndn.com - TLS "1970-01-01 00:00:31.060276855" static.dazndn.com
192.168.97.55 162.247.243.30 53163 443 46942 3621 31346.5869140625 "1970-01-01 00:01:42.567579590" bam-cell.nr-data.net - bam-cell.nr-data.net - TLS "1970-01-01 00:00:31.346586914" nr.data.net
192.168.97.55 18.194.141.54 53164 443 4653 514 32258.48291015625 "1970-01-01 00:01:32.269335938" - - pubby.indazn.com - TLS "1970-01-01 00:00:32.258482910" pubby.indazn.com
192.168.97.55 142.250.180.132 53165 443 1894 5536 32982.837646484375 "1970-01-01 00:00:43.628654785" - - www.google.com - TLS "1970-01-01 00:00:32.982837646" www.google.com
192.168.97.55 18.154.161.38 53166 443 3964 10454 33310.93896484375 "1970-01-01 00:07:34.760607910" - - spolo-public-api-global.acc.indazn.com - TLS "1970-01-01 00:00:33.310938965" acc.indazn.com
192.168.97.55 18.194.141.54 53167 443 3912 647 33678.5068359375 "1970-01-01 00:01:32.269308838" - - pubby.indazn.com - TLS "1970-01-01 00:00:33.678506835" pubby.indazn.com
192.168.97.55 199.127.193.108 53168 443 19039 11068 33917.115966796875 "1970-01-01 00:07:34.906711914" 4ae1981d8d1a370d08bf3d24f50f5baf47ef1b62.ipv4.cws.conviva.com - 4ae1981d8d1a370d08bf3d24f50f5baf47ef1b62.ipv4.cws.conviva.com - TLS "1970-01-01 00:00:33.917115967" cws.conviva.com
192.168.97.55 216.58.204.130 53169 443 1846 6786 34155.833984375 "1970-01-01 00:01:41.516656982" pagead2.googlesyndication.com - pagead2.googlesyndication.com - TLS "1970-01-01 00:00:34.155833984" pagead#.googlesyndication.com
192.168.97.55 108.139.229.89 53170 443 7745 25292 34156.921630859375 "1970-01-01 00:07:34.757257812" - - api.playback.indazn.com - TLS "1970-01-01 00:00:34.156921631" playback.indazn.com
192.168.97.55 18.194.141.54 53171 443 4618 452 35196.171630859375 "1970-01-01 00:01:32.269348877" pubby.indazn.com - pubby.indazn.com - TLS "1970-01-01 00:00:35.196171631" pubby.indazn.com
192.168.97.55 199.127.194.108 53172 443 81621 15792 35349.27685546875 "1970-01-01 00:07:34.843156006" 4ae1981d8d1a370d08bf3d24f50f5baf47ef1b62.cws.conviva.com - 4ae1981d8d1a370d08bf3d24f50f5baf47ef1b62.cws.conviva.com - TLS "1970-01-01 00:00:35.349276855" cws.conviva.com
192.168.97.55 91.81.129.239 53173 443 34853 17364739 35349.77685546875 "1970-01-01 00:02:14.990750000" - - dcf-de-livedazn.daznedge.net - TLS "1970-01-01 00:00:35.349776855" livedazn.daznedge.net
192.168.97.55 52.29.190.244 53174 443 10098 8242 35351.42578125 "1970-01-01 00:07:34.775432861" ufe-prod.telemetry.indazn.com - ufe-prod.telemetry.indazn.com - TLS "1970-01-01 00:00:35.351425781" telemetry.indazn.com
192.168.97.55 216.58.204.130 53175 443 1910 6786 35602.02978515625 "1970-01-01 00:01:41.502261963" - - pagead2.googlesyndication.com - TLS "1970-01-01 00:00:35.602029785" pagead#.googlesyndication.com
192.168.97.55 91.81.129.239 53176 443 29813 12911033 35744.36181640625 "1970-01-01 00:01:49.781313965" - - dcf-de-livedazn.daznedge.net - TLS "1970-01-01 00:00:35.744361816" livedazn.daznedge.net
192.168.97.55 91.81.129.239 53177 443 2169 571 35745.244873046875 "1970-01-01 00:00:41.385910889" dcf-de-livedazn.daznedge.net - dcf-de-livedazn.daznedge.net - TLS "1970-01-01 00:00:35.745244873" livedazn.daznedge.net
192.168.97.55 91.81.129.239 53178 443 43810 29854332 35745.547607421875 "1970-01-01 00:02:14.990843994" dcf-de-livedazn.daznedge.net - dcf-de-livedazn.daznedge.net - TLS "1970-01-01 00:00:35.745547607" livedazn.daznedge.net
192.168.97.55 23.51.48.218 53179 443 24695 25323 35805.985595703125 "1970-01-01 00:07:34.760649902" - time.akamai.com time.akamai.com - TLS "1970-01-01 00:00:35.805985596" time.akamai.com
192.168.97.55 18.65.82.85 53180 443 93999 106472 38955.4609375 "1970-01-01 00:07:34.760536865" - - sb.scorecardresearch.com - TLS "1970-01-01 00:00:38.955460938" sb.scorecardresearch.com
192.168.97.55 18.65.82.85 53181 443 1734 1400 39209.98193359375 "1970-01-01 00:00:40.010000000" - - sb.scorecardresearch.com - TLS "1970-01-01 00:00:39.209981934" sb.scorecardresearch.com
192.168.97.55 18.65.82.85 53182 443 1799 5985 39263.8349609375 "1970-01-01 00:01:41.533453613" sb.scorecardresearch.com - sb.scorecardresearch.com - TLS "1970-01-01 00:00:39.263834961" sb.scorecardresearch.com
192.168.97.55 35.71.191.239 53183 443 11979 6243 40273.23193359375 "1970-01-01 00:00:59.480859619" - italy.scorecardresearch.com italy.scorecardresearch.com - TLS "1970-01-01 00:00:40.273231934" italy.scorecardresearch.com
192.168.97.55 91.81.129.239 53184 443 2201 571 43752.885986328125 "1970-01-01 00:00:49.868806885" - - dcf-de-livedazn.daznedge.net - TLS "1970-01-01 00:00:43.752885986" livedazn.daznedge.net
192.168.97.55 35.71.191.239 53185 443 6216 6137 58887.412841796875 "1970-01-01 00:01:21.175365967" italy.scorecardresearch.com italy.scorecardresearch.com italy.scorecardresearch.com - TLS "1970-01-01 00:00:58.887412842" italy.scorecardresearch.com
192.168.97.55 142.250.181.227 53186 443 2319 2595 60521.372802734375 "1970-01-01 00:05:35.992224854" clientservices.googleapis.com - clientservices.googleapis.com - TLS "1970-01-01 00:01:00.521372803" clientservices.googleapis.com
192.168.97.55 142.250.185.195 53187 443 11051 8861 60595.02197265625 "1970-01-01 00:05:01.100105957" update.googleapis.com - update.googleapis.com - TLS "1970-01-01 00:01:00.595021973" update.googleapis.com
192.168.97.55 35.186.234.31 53188 443 1891 5096 64958.956787109375 "1970-01-01 00:02:06.451243896" - - beacons.gcp.gvt2.com - TLS "1970-01-01 00:01:04.958956787" gcp.gvt#.com
192.168.97.55 35.71.191.239 53189 443 9388 7897 79656.62158203125 "1970-01-01 00:01:43.409916992" - italy.scorecardresearch.com italy.scorecardresearch.com - TLS "1970-01-01 00:01:19.656621582" italy.scorecardresearch.com
192.168.97.55 35.186.234.31 53190 443 7667 8486 80978.18090820312 "1970-01-01 00:07:34.753635010" - - beacons.gcp.gvt2.com - TLS "1970-01-01 00:01:20.978180908" gcp.gvt#.com
192.168.97.55 104.19.178.52 53191 443 2095 1887 91397.01684570312 "1970-01-01 00:02:33.844656006" - - cdn.cookielaw.org - TLS "1970-01-01 00:01:31.397016846" cdn.cookielaw.org
192.168.97.55 13.226.244.97 53192 443 2022 442 92192.69799804688 "1970-01-01 00:02:33.932098877" - - resource-strings.acc.indazn.com - TLS "1970-01-01 00:01:32.192697998" acc.indazn.com
192.168.97.55 3.72.218.66 53193 443 3809 73037 92224.03881835938 "1970-01-01 00:02:42.231449951" - core.indazn.com startup.core.indazn.com - TLS "1970-01-01 00:01:32.224038818" core.indazn.com
192.168.97.55 18.65.65.76 53194 443 1944 442 92413.7939453125 "1970-01-01 00:02:33.932187012" - - static.dazndn.com - TLS "1970-01-01 00:01:32.413793945" static.dazndn.com
192.168.97.55 13.226.244.46 53195 443 1939 442 93334.73681640625 "1970-01-01 00:02:33.932138916" - - www.dazn.com - TLS "1970-01-01 00:01:33.334736816" www.dazn.com
192.168.97.55 18.193.18.62 53196 443 4655 5850 93414.7998046875 "1970-01-01 00:01:42.116291992" - pubby.indazn.com pubby.indazn.com - TLS "1970-01-01 00:01:33.414799805" pubby.indazn.com
192.168.97.55 13.226.244.27 53197 443 2020 442 93437.36889648438 "1970-01-01 00:02:33.932166016" youth-protection.dazn-api.com - youth-protection.dazn-api.com - TLS "1970-01-01 00:01:33.437368896" dazn.api.com
192.168.97.55 52.222.130.29 53198 443 2018 442 93512.06201171875 "1970-01-01 00:02:33.932065918" images.discovery.indazn.com - images.discovery.indazn.com - TLS "1970-01-01 00:01:33.512062012" discovery.indazn.com
192.168.97.55 18.65.82.103 53199 443 2050 442 93512.49877929688 "1970-01-01 00:02:33.932206787" search.discovery.indazn.com - search.discovery.indazn.com - TLS "1970-01-01 00:01:33.512498779" discovery.indazn.com
192.168.97.55 18.65.82.35 53200 443 2035 442 93581.03881835938 "1970-01-01 00:02:33.931982910" - - cdn.dazn.com - TLS "1970-01-01 00:01:33.581038818" cdn.dazn.com
192.168.97.55 52.28.174.201 53201 443 12840 10608 93957.40795898438 "1970-01-01 00:02:43.671194824" segmentation-service-api.discovery.indazn.com - segmentation-service-api.discovery.indazn.com - TLS "1970-01-01 00:01:33.957407959" discovery.indazn.com
192.168.97.55 18.193.90.171 53202 443 4579 6752 93996.55078125 "1970-01-01 00:02:43.669755615" - partner-integration.ar.indazn.com partner-integration.ar.indazn.com - TLS "1970-01-01 00:01:33.996550781" ar.indazn.com
192.168.97.55 18.193.18.62 53203 443 2670 390 95047.31884765625 "1970-01-01 00:01:42.112293945" - - pubby.indazn.com - TLS "1970-01-01 00:01:35.047318848" pubby.indazn.com
192.168.97.55 18.193.18.62 53204 443 4477 421 95616.65087890625 "1970-01-01 00:01:42.116356934" pubby.indazn.com - pubby.indazn.com - TLS "1970-01-01 00:01:35.616650879" pubby.indazn.com
192.168.97.55 18.154.161.73 53205 443 2049 650 101661.0849609375 "1970-01-01 00:02:41.894591797" - - static.adsafeprotected.com - TLS "1970-01-01 00:01:41.661084961" static.adsafeprotected.com
192.168.97.55 18.65.65.76 53206 443 2040 676 101712.17993164062 "1970-01-01 00:02:42.225385010" static.dazndn.com - static.dazndn.com - TLS "1970-01-01 00:01:41.712179932" static.dazndn.com
192.168.97.55 162.247.243.30 53207 443 21804 840 101823.4609375 "1970-01-01 00:02:43.770991943" bam-cell.nr-data.net - bam-cell.nr-data.net - TLS "1970-01-01 00:01:41.823460938" nr.data.net
192.168.97.55 162.247.243.30 53208 443 6273 1000 102042.13696289062 "1970-01-01 00:02:43.128307617" bam-cell.nr-data.net - bam-cell.nr-data.net - TLS "1970-01-01 00:01:42.042136963" nr.data.net
192.168.97.55 18.193.18.62 53209 443 4589 514 102634.27197265625 "1970-01-01 00:02:43.016500977" pubby.indazn.com - pubby.indazn.com - TLS "1970-01-01 00:01:42.634271973" pubby.indazn.com
192.168.97.55 18.193.18.62 53210 443 4497 452 104078.27490234375 "1970-01-01 00:02:43.016521973" - - pubby.indazn.com - TLS "1970-01-01 00:01:44.078274902" pubby.indazn.com
192.168.97.55 18.193.18.62 53211 443 4586 452 105464.64477539062 "1970-01-01 00:02:43.016466797" - - pubby.indazn.com - TLS "1970-01-01 00:01:45.464644775" pubby.indazn.com
192.168.97.55 91.81.129.239 53212 443 20554 5118399 105548.60400390625 "1970-01-01 00:03:00.394677979" - - dce-de-livedazn.daznedge.net - TLS "1970-01-01 00:01:45.548604004" livedazn.daznedge.net
192.168.97.55 91.81.129.239 53213 443 24493 10124708 105784.09594726562 "1970-01-01 00:02:14.423229004" dce-de-livedazn.daznedge.net - dce-de-livedazn.daznedge.net - TLS "1970-01-01 00:01:45.784095947" livedazn.daznedge.net
192.168.97.55 91.81.129.239 53214 443 50336 26534324 105785.05200195312 "1970-01-01 00:03:27.488653809" - - dce-de-livedazn.daznedge.net - TLS "1970-01-01 00:01:45.785052002" livedazn.daznedge.net
192.168.97.55 91.81.129.239 53215 443 1834 4046 105785.67993164062 "1970-01-01 00:01:52.069039795" dce-de-livedazn.daznedge.net - dce-de-livedazn.daznedge.net - TLS "1970-01-01 00:01:45.785679932" livedazn.daznedge.net
192.168.97.55 52.223.29.147 53216 443 14229 7323 109728.5029296875 "1970-01-01 00:02:29.158502930" - italy.scorecardresearch.com italy.scorecardresearch.com - TLS "1970-01-01 00:01:49.728502930" italy.scorecardresearch.com
192.168.97.55 142.250.186.138 53217 443 3002 10550 116129.93994140625 "1970-01-01 00:05:56.564651611" - - safebrowsing.googleapis.com - TLS "1970-01-01 00:01:56.129939941" safebrowsing.googleapis.com
192.168.97.55 91.81.129.239 53218 443 19959 13845671 134249.34594726562 "1970-01-01 00:03:25.492388916" - - dce-de-livedazn.daznedge.net - TLS "1970-01-01 00:02:14.249345947" livedazn.daznedge.net
192.168.97.55 52.223.29.147 53219 443 7951 6526 148898.17700195312 "1970-01-01 00:02:53.975537598" - italy.scorecardresearch.com italy.scorecardresearch.com - TLS "1970-01-01 00:02:28.898177002" italy.scorecardresearch.com
192.168.97.55 104.19.178.52 53220 443 2031 1887 162026.92358398438 "1970-01-01 00:03:43.559472900" - - cdn.cookielaw.org - TLS "1970-01-01 00:02:42.026923584" cdn.cookielaw.org
192.168.97.55 3.124.24.226 53221 443 5665 207823 163005.69091796875 "1970-01-01 00:06:13.991329590" startup.core.indazn.com core.indazn.com startup.core.indazn.com - TLS "1970-01-01 00:02:43.005690918" core.indazn.com
192.168.97.55 13.226.244.41 53222 443 2022 442 163007.46362304688 "1970-01-01 00:03:43.559562988" - - resource-strings.acc.indazn.com - TLS "1970-01-01 00:02:43.007463623" acc.indazn.com
192.168.97.55 18.65.65.76 53223 443 1944 442 163016.94897460938 "1970-01-01 00:03:43.559541992" - - static.dazndn.com - TLS "1970-01-01 00:02:43.016948975" static.dazndn.com
192.168.97.55 13.226.244.78 53224 443 1971 442 163779.69799804688 "1970-01-01 00:03:44.502310791" - - resource-strings.acc.indazn.com - TLS "1970-01-01 00:02:43.779697998" acc.indazn.com
192.168.97.55 13.226.244.83 53225 443 1988 6179 163859.70483398438 "1970-01-01 00:03:44.502355957" - - youth-protection.dazn-api.com - TLS "1970-01-01 00:02:43.859704834" dazn.api.com
