CL_IP SV_IP CL_PR SV_PR UP_BY DW_BY TS_FP TS_LP CN_CL CN_SV CN_DQ HT_HN PROTO DT_FP CNAME
192.168.97.55 13.226.244.46 56279 443 2035 442 22496.25439453125 "1970-01-01 00:01:24.293898682" www.dazn.com - www.dazn.com - TLS "1970-01-01 00:00:22.496254394" www.dazn.com
192.168.97.55 108.139.210.39 56280 443 6196 16563 22501.687744140625 "1970-01-01 00:07:34.760006348" authentication-prod.ar.indazn.com - authentication-prod.ar.indazn.com - TLS "1970-01-01 00:00:22.501687744" ar.indazn.com
192.168.97.55 18.65.64.84 56281 443 5072 8723 22503.941650390625 "1970-01-01 00:07:34.756276367" - - pkg.fe.indazn.com - TLS "1970-01-01 00:00:22.503941650" fe.indazn.com
192.168.97.55 18.157.196.120 56282 443 5980 421 22504.36962890625 "1970-01-01 00:00:31.733847656" pubby.indazn.com - pubby.indazn.com - TLS "1970-01-01 00:00:22.504369629" pubby.indazn.com
192.168.97.55 13.226.244.40 56283 443 1988 442 22504.900390625 "1970-01-01 00:01:24.293937744" youth-protection.dazn-api.com - youth-protection.dazn-api.com - TLS "1970-01-01 00:00:22.504900391" dazn.api.com
192.168.97.55 108.139.210.118 56284 443 6016 26889 22506.227783203125 "1970-01-01 00:07:34.756566406" event.discovery.indazn.com - event.discovery.indazn.com - TLS "1970-01-01 00:00:22.506227783" discovery.indazn.com
192.168.97.55 18.65.82.54 56285 443 4692 11481 22506.65673828125 "1970-01-01 00:07:34.756444580" content-item.discovery.indazn.com - content-item.discovery.indazn.com - TLS "1970-01-01 00:00:22.506656738" discovery.indazn.com
192.168.97.55 18.65.82.123 56286 443 1954 442 22507.67236328125 "1970-01-01 00:01:24.293916748" - - search.discovery.indazn.com - TLS "1970-01-01 00:00:22.507672363" discovery.indazn.com
192.168.97.55 18.65.82.14 56287 443 2050 442 22507.92236328125 "1970-01-01 00:01:24.293836670" - - image.discovery.indazn.com - TLS "1970-01-01 00:00:22.507922363" discovery.indazn.com
192.168.97.55 18.65.82.84 56288 443 2035 442 22509.000732421875 "1970-01-01 00:01:24.293856689" - - cdn.dazn.com - TLS "1970-01-01 00:00:22.509000732" cdn.dazn.com
192.168.97.55 18.65.82.125 56289 443 9109 16634 23005.123779296875 "1970-01-01 00:07:34.755118408" onboarding.indazn.com - image.discovery.indazn.com - TLS "1970-01-01 00:00:23.005123779" discovery.indazn.com
192.168.97.55 13.226.244.109 56290 443 8044 15892 23043.213623046875 "1970-01-01 00:07:34.756315674" - - subscriptions-service.ar.indazn.com - TLS "1970-01-01 00:00:23.043213623" ar.indazn.com
192.168.97.55 108.139.229.67 56291 443 20600 223734 23044.318359375 "1970-01-01 00:07:34.760173584" tiered-pricing-offer-service.ar.indazn.com - tiered-pricing-offer-service.ar.indazn.com - TLS "1970-01-01 00:00:23.044318359" ar.indazn.com
192.168.97.55 52.28.174.201 56292 443 16179 20453 23045.293701171875 "1970-01-01 00:02:43.980280762" - - segmentation-service-api.discovery.indazn.com - TLS "1970-01-01 00:00:23.045293701" discovery.indazn.com
192.168.97.55 108.139.210.24 56293 443 6919 51337 23046.80078125 "1970-01-01 00:07:34.756327637" rail-router.discovery.indazn.com - rail-router.discovery.indazn.com - TLS "1970-01-01 00:00:23.046800781" discovery.indazn.com
192.168.97.55 18.193.90.171 56294 443 4897 2037 23050.94677734375 "1970-01-01 00:02:43.527220703" - - partner-integration.ar.indazn.com - TLS "1970-01-01 00:00:23.050946777" ar.indazn.com
192.168.97.55 151.101.242.49 56295 443 18238 101289 23053.786376953125 "1970-01-01 00:07:34.754681641" cdn.contentful.com - cdn.contentful.com - TLS "1970-01-01 00:00:23.053786377" cdn.contentful.com
192.168.97.55 108.139.229.122 56296 443 5765 9629 23054.499755859375 "1970-01-01 00:02:27.403389648" - - ott-authz-bff-prod.ar.indazn.com - TLS "1970-01-01 00:00:23.054499756" ar.indazn.com
192.168.97.55 172.64.155.119 56297 443 15622 7044 23075.021728515625 "1970-01-01 00:07:34.754800781" consent-api.onetrust.com - consent-api.onetrust.com - TLS "1970-01-01 00:00:23.075021729" api.onetrust.com
192.168.97.55 13.226.244.109 56298 443 1874 6192 23298.4423828125 "1970-01-01 00:01:24.293877686" - - subscriptions-service.ar.indazn.com - TLS "1970-01-01 00:00:23.298442383" ar.indazn.com
192.168.97.55 108.139.229.67 56299 443 1848 1400 23298.611572265625 "1970-01-01 00:00:23.677745605" tiered-pricing-offer-service.ar.indazn.com - tiered-pricing-offer-service.ar.indazn.com - TLS "1970-01-01 00:00:23.298611572" ar.indazn.com
192.168.97.55 52.28.174.201 56300 443 1995 302 23298.728759765625 "1970-01-01 00:01:24.201619629" - - segmentation-service-api.discovery.indazn.com - TLS "1970-01-01 00:00:23.298728760" discovery.indazn.com
192.168.97.55 108.139.210.24 56301 443 3239 6215 23298.84375 "1970-01-01 00:01:24.293807617" - - rail-router.discovery.indazn.com - TLS "1970-01-01 00:00:23.298843750" discovery.indazn.com
192.168.97.55 18.193.90.171 56302 443 3364 302 23313.150390625 "1970-01-01 00:01:24.201492676" partner-integration.ar.indazn.com - partner-integration.ar.indazn.com - TLS "1970-01-01 00:00:23.313150391" ar.indazn.com
192.168.97.55 151.101.242.49 56303 443 1984 156 23313.3515625 "1970-01-01 00:00:23.677627686" cdn.contentful.com - cdn.contentful.com - TLS "1970-01-01 00:00:23.313351562" cdn.contentful.com
192.168.97.55 108.139.229.122 56304 443 1903 6192 23313.540771484375 "1970-01-01 00:01:53.428511719" - - ott-authz-bff-prod.ar.indazn.com - TLS "1970-01-01 00:00:23.313540771" ar.indazn.com
192.168.97.55 108.139.229.67 56305 443 0 0 23360.48876953125 "1970-01-01 00:00:38.969875732" - - tiered-pricing-offer-service.ar.indazn.com - Unknown "1970-01-01 00:00:23.360488770" ar.indazn.com
192.168.97.55 108.139.229.67 56306 443 0 0 23360.667724609375 "1970-01-01 00:00:39.083411621" - - tiered-pricing-offer-service.ar.indazn.com - Unknown "1970-01-01 00:00:23.360667725" ar.indazn.com
192.168.97.55 108.139.229.67 56307 443 1849 6192 23360.806396484375 "1970-01-01 00:01:24.293960693" - - tiered-pricing-offer-service.ar.indazn.com - TLS "1970-01-01 00:00:23.360806396" ar.indazn.com
192.168.97.55 151.101.242.49 56308 443 2004 187 23360.919677734375 "1970-01-01 00:01:24.293714355" cdn.contentful.com - cdn.contentful.com - TLS "1970-01-01 00:00:23.360919678" cdn.contentful.com
192.168.97.55 13.35.198.11 56309 443 27299 8116 24350.28564453125 "1970-01-01 00:07:34.756431641" - - wa.appsflyer.com - TLS "1970-01-01 00:00:24.350285645" wa.appsflyer.com
192.168.97.55 52.222.130.77 56310 443 8353 20347 24806.515625 "1970-01-01 00:07:34.756512695" - - follow-shortcuts.discovery.indazn.com - TLS "1970-01-01 00:00:24.806515625" discovery.indazn.com
192.168.97.55 13.226.244.60 56311 443 16426 50323 24808.231689453125 "1970-01-01 00:07:34.756525635" favouritesv2.discovery.indazn.com - favouritesv2.discovery.indazn.com - TLS "1970-01-01 00:00:24.808231689" discovery.indazn.com
192.168.97.55 108.139.229.113 56312 443 5805 11876 24830.2197265625 "1970-01-01 00:07:34.760120361" rails.discovery.indazn.com - rails.discovery.indazn.com - TLS "1970-01-01 00:00:24.830219727" discovery.indazn.com
192.168.97.55 52.28.226.137 56313 443 12561 8304 24843.93359375 "1970-01-01 00:01:37.973608398" user-message.gateway.indazn.com - user-message.gateway.indazn.com - TLS "1970-01-01 00:00:24.843933594" gateway.indazn.com
192.168.97.55 3.122.78.35 56314 443 6572 11039 24844.849609375 "1970-01-01 00:07:34.766336670" - - youth-protect.discovery.indazn.com - TLS "1970-01-01 00:00:24.844849609" discovery.indazn.com
192.168.97.55 3.125.24.248 56315 443 4634 6591 24845.687744140625 "1970-01-01 00:07:34.762259766" experiments-api.acc.indazn.com - experiments-api.acc.indazn.com - TLS "1970-01-01 00:00:24.845687744" acc.indazn.com
192.168.97.55 3.73.166.182 56316 443 8895 36258 25045.547607421875 "1970-01-01 00:07:34.764261718" myaccount-bff.ar.indazn.com - myaccount-bff.ar.indazn.com - TLS "1970-01-01 00:00:25.045547607" ar.indazn.com
192.168.97.55 18.157.196.120 56317 443 2734 4632 25080.660400390625 "1970-01-01 00:00:31.733923584" - - pubby.indazn.com - TLS "1970-01-01 00:00:25.080660400" pubby.indazn.com
192.168.97.55 13.226.244.60 56318 443 0 0 25122.958740234375 "1970-01-01 00:00:41.089664551" - - favouritesv2.discovery.indazn.com - Unknown "1970-01-01 00:00:25.122958740" discovery.indazn.com
192.168.97.55 18.157.196.120 56319 443 4573 421 25963.7744140625 "1970-01-01 00:00:31.733909668" pubby.indazn.com - pubby.indazn.com - TLS "1970-01-01 00:00:25.963774414" pubby.indazn.com
192.168.97.55 18.65.65.76 56320 443 1792 7575 31095.17578125 "1970-01-01 00:01:31.563403564" static.dazndn.com - static.dazndn.com - TLS "1970-01-01 00:00:31.095175781" static.dazndn.com
192.168.97.55 162.247.243.30 56321 443 31483 1259 31495.50634765625 "1970-01-01 00:01:31.678490723" bam-cell.nr-data.net - bam-cell.nr-data.net - TLS "1970-01-01 00:00:31.495506348" nr.data.net
192.168.97.55 162.247.243.30 56322 443 296106 4247 31499.767578125 "1970-01-01 00:02:52.503965576" - - bam-cell.nr-data.net - TLS "1970-01-01 00:00:31.499767578" nr.data.net
192.168.97.55 162.247.243.30 56323 443 31736 4638 31500.374755859375 "1970-01-01 00:00:32.919780762" bam-cell.nr-data.net - bam-cell.nr-data.net - TLS "1970-01-01 00:00:31.500374756" nr.data.net
192.168.97.55 162.247.243.30 56324 443 182278 6396 31645.416748046875 "1970-01-01 00:02:43.139205566" bam-cell.nr-data.net - bam-cell.nr-data.net - TLS "1970-01-01 00:00:31.645416748" nr.data.net
192.168.97.55 142.250.185.67 56325 443 3261 5356 31836.317626953125 "1970-01-01 00:00:42.227264404" www.google.it - www.google.it - TLS "1970-01-01 00:00:31.836317627" www.google.it
192.168.97.55 18.157.196.120 56326 443 4650 678 32571.899658203125 "1970-01-01 00:01:31.550955566" - - pubby.indazn.com - TLS "1970-01-01 00:00:32.571899658" pubby.indazn.com
192.168.97.55 18.154.161.7 56327 443 3900 11149 33778.582763671875 "1970-01-01 00:07:34.756301758" - - spolo-public-api-global.acc.indazn.com - TLS "1970-01-01 00:00:33.778582764" acc.indazn.com
192.168.97.55 173.222.107.23 56328 80 568 266 33868.124755859375 "1970-01-01 00:00:34.043027588" - - ctldl.windowsupdate.com ctldl.windowsupdate.com HTTP "1970-01-01 00:00:33.868124756" ctldl.windowsupdate.com
192.168.97.55 18.157.196.120 56329 443 3974 6505 34379.24755859375 "1970-01-01 00:01:31.538807617" pubby.indazn.com - pubby.indazn.com - TLS "1970-01-01 00:00:34.379247559" pubby.indazn.com
192.168.97.55 199.127.193.108 56330 443 19140 11596 34390.38671875 "1970-01-01 00:07:34.899022705" - - 4ae1981d8d1a370d08bf3d24f50f5baf47ef1b62.ipv4.cws.conviva.com - TLS "1970-01-01 00:00:34.390386719" cws.conviva.com
192.168.97.55 108.139.229.8 56331 443 7750 25155 34688.33056640625 "1970-01-01 00:07:34.756288574" api.playback.indazn.com - api.playback.indazn.com - TLS "1970-01-01 00:00:34.688330566" playback.indazn.com
192.168.97.55 18.157.196.120 56332 443 4544 483 35712.32177734375 "1970-01-01 00:01:31.550892578" pubby.indazn.com - pubby.indazn.com - TLS "1970-01-01 00:00:35.712321777" pubby.indazn.com
192.168.97.55 199.127.193.108 56333 443 82386 15268 35796.168701171875 "1970-01-01 00:07:34.899102783" - - 4ae1981d8d1a370d08bf3d24f50f5baf47ef1b62.cws.conviva.com - TLS "1970-01-01 00:00:35.796168701" cws.conviva.com
192.168.97.55 3.123.240.56 56334 443 106858 8846 35799.944580078125 "1970-01-01 00:07:34.764171631" - - ufe-prod.telemetry.indazn.com - TLS "1970-01-01 00:00:35.799944580" telemetry.indazn.com
192.168.97.55 91.81.129.236 56335 443 25084 8439484 35800.250732421875 "1970-01-01 00:01:45.816697754" - - dce-de-livedazn.daznedge.net - TLS "1970-01-01 00:00:35.800250732" livedazn.daznedge.net
192.168.97.55 91.81.129.236 56336 443 54483 39517970 36193.61669921875 "1970-01-01 00:02:42.194377686" - - dce-de-livedazn.daznedge.net - TLS "1970-01-01 00:00:36.193616699" livedazn.daznedge.net
192.168.97.55 91.81.129.236 56337 443 70029 44541615 36194.28759765625 "1970-01-01 00:02:42.304608398" - - dce-de-livedazn.daznedge.net - TLS "1970-01-01 00:00:36.194287598" livedazn.daznedge.net
192.168.97.55 91.81.129.236 56338 443 52085 25677681 36194.6796875 "1970-01-01 00:02:42.299229736" - - dce-de-livedazn.daznedge.net - TLS "1970-01-01 00:00:36.194679688" livedazn.daznedge.net
192.168.97.55 216.58.204.130 56339 443 1846 6786 36194.890380859375 "1970-01-01 00:01:41.613177734" pagead2.googlesyndication.com - pagead2.googlesyndication.com - TLS "1970-01-01 00:00:36.194890381" pagead#.googlesyndication.com
192.168.97.55 23.51.48.218 56340 443 27732 29215 36283.567626953125 "1970-01-01 00:07:34.754613770" - time.akamai.com time.akamai.com - TLS "1970-01-01 00:00:36.283567627" time.akamai.com
192.168.97.55 18.65.82.60 56341 443 94020 112079 39736.631591796875 "1970-01-01 00:07:34.756343750" - - sb.scorecardresearch.com - TLS "1970-01-01 00:00:39.736631592" sb.scorecardresearch.com
192.168.97.55 18.65.82.60 56342 443 3262 5985 40000.28759765625 "1970-01-01 00:00:41.442073730" sb.scorecardresearch.com - sb.scorecardresearch.com - TLS "1970-01-01 00:00:40.000287598" sb.scorecardresearch.com
192.168.97.55 18.65.82.60 56343 443 3198 7323 40046.94775390625 "1970-01-01 00:00:41.441955566" sb.scorecardresearch.com - sb.scorecardresearch.com - TLS "1970-01-01 00:00:40.046947754" sb.scorecardresearch.com
192.168.97.55 35.71.191.239 56344 443 7756 6497 41562.562744140625 "1970-01-01 00:01:09.884473633" - italy.scorecardresearch.com italy.scorecardresearch.com - TLS "1970-01-01 00:00:41.562562744" italy.scorecardresearch.com
192.168.97.55 142.250.181.227 56345 443 6779 4652 60527.087646484375 "1970-01-01 00:05:03.070521729" - - clientservices.googleapis.com - TLS "1970-01-01 00:01:00.527087646" clientservices.googleapis.com
192.168.97.55 142.250.181.227 56346 443 2383 2595 60777.396728515625 "1970-01-01 00:05:38.731547607" - - clientservices.googleapis.com - TLS "1970-01-01 00:01:00.777396729" clientservices.googleapis.com
192.168.97.55 142.251.209.35 56347 443 11083 9111 61447.93359375 "1970-01-01 00:05:03.868323730" - - update.googleapis.com - TLS "1970-01-01 00:01:01.447933594" update.googleapis.com
192.168.97.55 142.251.209.35 56348 443 1911 6911 61700.0537109375 "1970-01-01 00:01:03.555445557" update.googleapis.com - update.googleapis.com - TLS "1970-01-01 00:01:01.700053711" update.googleapis.com
192.168.97.55 35.190.80.1 56349 443 1827 3708 63357.9267578125 "1970-01-01 00:02:05.933085693" a.nel.cloudflare.com - a.nel.cloudflare.com - TLS "1970-01-01 00:01:03.357926758" nel.cloudflare.com
