CL_IP SV_IP CL_PR SV_PR UP_BY DW_BY TS_FP TS_LP CN_CL CN_SV CN_DQ HT_HN PROTO DT_FP CNAME
192.168.97.55 162.247.243.30 56580 443 185344 7223 20827.314208984375 "1970-01-01 00:01:32.131138184" - - bam-cell.nr-data.net - TLS "1970-01-01 00:00:20.827314209" nr.data.net
192.168.97.55 104.19.177.52 56581 443 2095 3262 20828.834228515625 "1970-01-01 00:01:21.213555908" cdn.cookielaw.org - cdn.cookielaw.org - TLS "1970-01-01 00:00:20.828834229" cdn.cookielaw.org
192.168.97.55 18.159.99.45 56582 443 4334 135122 20829.297119140625 "1970-01-01 00:02:42.834352051" startup.core.indazn.com - startup.core.indazn.com - TLS "1970-01-01 00:00:20.829297119" core.indazn.com
192.168.97.55 13.226.244.97 56583 443 2022 442 20829.648193359375 "1970-01-01 00:01:21.224473145" - - resource-strings.acc.indazn.com - TLS "1970-01-01 00:00:20.829648193" acc.indazn.com
192.168.97.55 18.65.65.76 56584 443 2040 442 20830.4951171875 "1970-01-01 00:01:21.224545898" - - static.dazndn.com - TLS "1970-01-01 00:00:20.830495117" static.dazndn.com
192.168.97.55 13.226.244.68 56585 443 8182 22166 21300.34521484375 "1970-01-01 00:07:34.867755859" user-profile.ar.indazn.com - user-profile.ar.indazn.com - TLS "1970-01-01 00:00:21.300345215" ar.indazn.com
192.168.97.55 13.226.244.46 56586 443 2035 442 21908.119873046875 "1970-01-01 00:01:23.197606201" - - www.dazn.com - TLS "1970-01-01 00:00:21.908119873" www.dazn.com
192.168.97.55 108.139.210.39 56587 443 6232 15446 21914.0791015625 "1970-01-01 00:07:34.868627197" authentication-prod.ar.indazn.com - authentication-prod.ar.indazn.com - TLS "1970-01-01 00:00:21.914079102" ar.indazn.com
192.168.97.55 18.65.64.11 56588 443 5136 8623 21916.812255859375 "1970-01-01 00:07:34.868696045" - - pkg.fe.indazn.com - TLS "1970-01-01 00:00:21.916812256" fe.indazn.com
192.168.97.55 52.29.115.83 56589 443 4516 421 21917.44384765625 "1970-01-01 00:00:31.509191895" pubby.indazn.com - pubby.indazn.com - TLS "1970-01-01 00:00:21.917443848" pubby.indazn.com
192.168.97.55 13.226.244.27 56590 443 1988 442 21918.115234375 "1970-01-01 00:01:23.197522217" youth-protection.dazn-api.com - youth-protection.dazn-api.com - TLS "1970-01-01 00:00:21.918115234" dazn.api.com
192.168.97.55 108.139.210.118 56591 443 6048 25576 21919.757080078125 "1970-01-01 00:07:34.868561279" event.discovery.indazn.com - event.discovery.indazn.com - TLS "1970-01-01 00:00:21.919757080" discovery.indazn.com
192.168.97.55 18.65.82.14 56592 443 4837 12675 21920.424072265625 "1970-01-01 00:07:34.868607178" content-item.discovery.indazn.com - image.discovery.indazn.com - TLS "1970-01-01 00:00:21.920424072" discovery.indazn.com
192.168.97.55 18.65.82.123 56593 443 1986 442 21921.513916015625 "1970-01-01 00:01:23.192658203" - - search.discovery.indazn.com - TLS "1970-01-01 00:00:21.921513916" discovery.indazn.com
192.168.97.55 18.65.82.120 56594 443 2018 442 21921.697265625 "1970-01-01 00:01:23.197657227" - - image.discovery.indazn.com - TLS "1970-01-01 00:00:21.921697266" discovery.indazn.com
192.168.97.55 18.65.82.84 56595 443 2003 442 21922.002197265625 "1970-01-01 00:01:23.197633057" cdn.dazn.com - cdn.dazn.com - TLS "1970-01-01 00:00:21.922002197" cdn.dazn.com
192.168.97.55 18.65.82.9 56596 443 9172 17223 22409.8671875 "1970-01-01 00:07:34.867781250" - - onboarding.indazn.com - TLS "1970-01-01 00:00:22.409867188" onboarding.indazn.com
192.168.97.55 13.226.244.109 56597 443 6611 16486 22448.104248046875 "1970-01-01 00:07:34.868717041" - - subscriptions-service.ar.indazn.com - TLS "1970-01-01 00:00:22.448104248" ar.indazn.com
192.168.97.55 108.139.229.123 56598 443 19749 194503 22449.10791015625 "1970-01-01 00:07:34.868517090" tiered-pricing-offer-service.ar.indazn.com - tiered-pricing-offer-service.ar.indazn.com - TLS "1970-01-01 00:00:22.449107910" ar.indazn.com
192.168.97.55 18.196.114.141 56599 443 10106 10355 22450.13720703125 "1970-01-01 00:01:32.459653076" - - segmentation-service-api.discovery.indazn.com - TLS "1970-01-01 00:00:22.450137207" discovery.indazn.com
192.168.97.55 108.139.210.110 56600 443 6577 43403 22451.711181640625 "1970-01-01 00:07:34.867730225" rail-router.discovery.indazn.com - rail-router.discovery.indazn.com - TLS "1970-01-01 00:00:22.451711182" discovery.indazn.com
192.168.97.55 3.125.212.229 56601 443 4506 1069 22455.787109375 "1970-01-01 00:01:32.624199219" partner-integration.ar.indazn.com - partner-integration.ar.indazn.com - TLS "1970-01-01 00:00:22.455787109" ar.indazn.com
192.168.97.55 151.101.242.49 56602 443 18493 16268 22458.465087890625 "1970-01-01 00:07:34.858599854" cdn.contentful.com - cdn.contentful.com - TLS "1970-01-01 00:00:22.458465088" cdn.contentful.com
192.168.97.55 108.139.229.124 56603 443 10754 56750 22459.337890625 "1970-01-01 00:07:34.868673096" - - ott-authz-bff-prod.ar.indazn.com - TLS "1970-01-01 00:00:22.459337891" ar.indazn.com
192.168.97.55 104.18.32.137 56604 443 14802 5089 22466.26318359375 "1970-01-01 00:07:34.858832275" consent-api.onetrust.com - consent-api.onetrust.com - TLS "1970-01-01 00:00:22.466263184" api.onetrust.com
192.168.97.55 13.35.198.25 56605 443 28756 9326 22910.7822265625 "1970-01-01 00:07:34.866441895" - - wa.appsflyer.com - TLS "1970-01-01 00:00:22.910782227" wa.appsflyer.com
192.168.97.55 52.222.130.77 56606 443 8685 21942 23262.2802734375 "1970-01-01 00:07:34.868583252" follow-shortcuts.discovery.indazn.com - follow-shortcuts.discovery.indazn.com - TLS "1970-01-01 00:00:23.262280273" discovery.indazn.com
192.168.97.55 13.226.244.54 56607 443 18474 54017 23263.93310546875 "1970-01-01 00:07:34.868440186" - - favouritesv2.discovery.indazn.com - TLS "1970-01-01 00:00:23.263933105" discovery.indazn.com
192.168.97.55 108.139.229.5 56608 443 6167 12807 23287.36328125 "1970-01-01 00:07:34.867872070" rails.discovery.indazn.com - rails.discovery.indazn.com - TLS "1970-01-01 00:00:23.287363281" discovery.indazn.com
192.168.97.55 52.28.226.137 56609 443 48656 22370 23302.0478515625 "1970-01-01 00:07:34.876013184" user-message.gateway.indazn.com - user-message.gateway.indazn.com - TLS "1970-01-01 00:00:23.302047852" gateway.indazn.com
192.168.97.55 3.64.160.211 56610 443 8865 11971 23303.001220703125 "1970-01-01 00:07:34.875986084" youth-protect.discovery.indazn.com - youth-protect.discovery.indazn.com - TLS "1970-01-01 00:00:23.303001221" discovery.indazn.com
192.168.97.55 3.123.135.7 56611 443 4680 5965 23303.8798828125 "1970-01-01 00:07:34.876168213" experiments-api.acc.indazn.com - experiments-api.acc.indazn.com - TLS "1970-01-01 00:00:23.303879883" acc.indazn.com
192.168.97.55 18.185.163.139 56612 443 9278 38471 23515.42919921875 "1970-01-01 00:07:34.875895264" myaccount-bff.ar.indazn.com - myaccount-bff.ar.indazn.com - TLS "1970-01-01 00:00:23.515429199" ar.indazn.com
192.168.97.55 13.226.244.54 56614 443 1839 1400 23579.327880859375 "1970-01-01 00:00:23.820425049" favouritesv2.discovery.indazn.com - favouritesv2.discovery.indazn.com - TLS "1970-01-01 00:00:23.579327881" discovery.indazn.com
192.168.97.55 52.29.115.83 56613 443 2670 5502 26563.76123046875 "1970-01-01 00:00:31.501082275" - - pubby.indazn.com - TLS "1970-01-01 00:00:26.563761230" pubby.indazn.com
192.168.97.55 52.29.115.83 56615 443 4541 390 26849.84423828125 "1970-01-01 00:00:31.508941895" - - pubby.indazn.com - TLS "1970-01-01 00:00:26.849844238" pubby.indazn.com
192.168.97.55 18.65.65.76 56616 443 1824 7575 31112.717041015625 "1970-01-01 00:01:31.534349121" - - static.dazndn.com - TLS "1970-01-01 00:00:31.112717041" static.dazndn.com
192.168.97.55 162.247.243.30 56617 443 19960 2769 31264.03515625 "1970-01-01 00:01:42.212470215" bam-cell.nr-data.net - bam-cell.nr-data.net - TLS "1970-01-01 00:00:31.264035156" nr.data.net
192.168.97.55 162.247.243.30 56618 443 247155 5175 31375.189208984375 "1970-01-01 00:02:43.197009277" bam-cell.nr-data.net - bam-cell.nr-data.net - TLS "1970-01-01 00:00:31.375189209" nr.data.net
192.168.97.55 52.29.115.83 56619 443 4620 421 31958.297119140625 "1970-01-01 00:01:31.809853271" pubby.indazn.com - pubby.indazn.com - TLS "1970-01-01 00:00:31.958297119" pubby.indazn.com
192.168.97.55 18.154.161.42 56620 443 3900 10806 32935.086181640625 "1970-01-01 00:07:34.868495850" - - spolo-public-api-global.acc.indazn.com - TLS "1970-01-01 00:00:32.935086182" acc.indazn.com
192.168.97.55 52.29.115.83 56621 443 4276 5533 33291.959228515625 "1970-01-01 00:01:31.809791260" - - pubby.indazn.com - TLS "1970-01-01 00:00:33.291959229" pubby.indazn.com
192.168.97.55 199.127.193.108 56622 443 19136 11068 33563.833251953125 "1970-01-01 00:07:35.008493896" 4ae1981d8d1a370d08bf3d24f50f5baf47ef1b62.ipv4.cws.conviva.com - 4ae1981d8d1a370d08bf3d24f50f5baf47ef1b62.ipv4.cws.conviva.com - TLS "1970-01-01 00:00:33.563833252" cws.conviva.com
192.168.97.55 108.139.229.23 56623 443 7747 25254 33784.731201171875 "1970-01-01 00:07:34.869161865" - - api.playback.indazn.com - TLS "1970-01-01 00:00:33.784731201" playback.indazn.com
192.168.97.55 142.250.186.98 56624 443 1910 6597 33866.671142578125 "1970-01-01 00:01:40.869763184" pagead2.googlesyndication.com - pagead2.googlesyndication.com - TLS "1970-01-01 00:00:33.866671143" pagead#.googlesyndication.com
192.168.97.55 52.29.115.83 56625 443 4613 452 34932.339111328125 "1970-01-01 00:01:31.794012207" pubby.indazn.com - pubby.indazn.com - TLS "1970-01-01 00:00:34.932339111" pubby.indazn.com
192.168.97.55 199.127.194.108 56626 443 53592 11072 34955.687255859375 "1970-01-01 00:07:34.955047119" 4ae1981d8d1a370d08bf3d24f50f5baf47ef1b62.cws.conviva.com - 4ae1981d8d1a370d08bf3d24f50f5baf47ef1b62.cws.conviva.com - TLS "1970-01-01 00:00:34.955687256" cws.conviva.com
192.168.97.55 91.81.129.239 56627 443 45555 28648489 34972.007080078125 "1970-01-01 00:01:31.531771240" - - dcf-de-livedazn.daznedge.net - TLS "1970-01-01 00:00:34.972007080" livedazn.daznedge.net
192.168.97.55 18.193.218.75 56628 443 9989 8239 34996.1611328125 "1970-01-01 00:07:34.875943848" ufe-prod.telemetry.indazn.com - ufe-prod.telemetry.indazn.com - TLS "1970-01-01 00:00:34.996161133" telemetry.indazn.com
192.168.97.55 91.81.129.239 56629 443 1898 4022 35154.990234375 "1970-01-01 00:00:41.183528076" dcf-de-livedazn.daznedge.net - dcf-de-livedazn.daznedge.net - TLS "1970-01-01 00:00:35.154990234" livedazn.daznedge.net
192.168.97.55 91.81.129.239 56630 443 45905 29297519 35155.72216796875 "1970-01-01 00:01:31.541839111" - - dcf-de-livedazn.daznedge.net - TLS "1970-01-01 00:00:35.155722168" livedazn.daznedge.net
192.168.97.55 91.81.129.239 56631 443 11085 3222900 35156.0732421875 "1970-01-01 00:01:27.153399902" dcf-de-livedazn.daznedge.net - dcf-de-livedazn.daznedge.net - TLS "1970-01-01 00:00:35.156073242" livedazn.daznedge.net
192.168.97.55 23.51.48.218 56632 443 24695 24767 35204.69189453125 "1970-01-01 00:07:34.858772217" - time.akamai.com time.akamai.com - TLS "1970-01-01 00:00:35.204691895" time.akamai.com
192.168.97.55 18.65.82.60 56633 443 113193 120841 38954.529052734375 "1970-01-01 00:07:34.869181885" - - sb.scorecardresearch.com - TLS "1970-01-01 00:00:38.954529053" sb.scorecardresearch.com
192.168.97.55 18.65.82.60 56634 443 1798 1400 39209.88623046875 "1970-01-01 00:00:39.977176270" sb.scorecardresearch.com - sb.scorecardresearch.com - TLS "1970-01-01 00:00:39.209886230" sb.scorecardresearch.com
192.168.97.55 18.65.82.60 56635 443 1895 5985 39262.9970703125 "1970-01-01 00:01:40.869839111" - - sb.scorecardresearch.com - TLS "1970-01-01 00:00:39.262997070" sb.scorecardresearch.com
192.168.97.55 52.223.29.147 56636 443 7778 6090 40094.223876953125 "1970-01-01 00:00:58.213085205" - italy.scorecardresearch.com italy.scorecardresearch.com - TLS "1970-01-01 00:00:40.094223877" italy.scorecardresearch.com
192.168.97.55 52.223.29.147 56637 443 9222 1061 58213.8310546875 "1970-01-01 00:01:18.329748047" - - italy.scorecardresearch.com - TLS "1970-01-01 00:00:58.213831055" italy.scorecardresearch.com
192.168.97.55 142.250.181.227 56638 443 2351 2595 60557.31787109375 "1970-01-01 00:05:36.126904053" clientservices.googleapis.com - clientservices.googleapis.com - TLS "1970-01-01 00:01:00.557317871" clientservices.googleapis.com
192.168.97.55 142.250.185.195 56639 443 11147 8854 60727.794189453125 "1970-01-01 00:05:01.249567871" update.googleapis.com - update.googleapis.com - TLS "1970-01-01 00:01:00.727794189" update.googleapis.com
192.168.97.55 23.214.205.2 56640 80 227 204 60757.96826171875 "1970-01-01 00:01:00.998780273" - - x1.c.lencr.org x1.c.lencr.org HTTP "1970-01-01 00:01:00.757968262" c.lencr.org
192.168.97.55 172.217.18.99 56641 80 200 190 60911.021240234375 "1970-01-01 00:01:01.160171143" - - c.pki.goog c.pki.goog HTTP "1970-01-01 00:01:00.911021240" c.pki.goog
192.168.97.55 52.223.29.147 56642 443 9290 6526 78330.80786132812 "1970-01-01 00:01:42.218903076" - italy.scorecardresearch.com italy.scorecardresearch.com - TLS "1970-01-01 00:01:18.330807861" italy.scorecardresearch.com
192.168.97.55 35.190.80.156 56643 443 7836 9012 80702.12109375 "1970-01-01 00:07:34.858663086" - - beacons.gcp.gvt2.com - TLS "1970-01-01 00:01:20.702121094" gcp.gvt#.com
192.168.97.55 104.19.177.52 56644 443 2063 1887 91433.06420898438 "1970-01-01 00:02:32.118617188" cdn.cookielaw.org - cdn.cookielaw.org - TLS "1970-01-01 00:01:31.433064209" cdn.cookielaw.org
192.168.97.55 162.247.243.30 56645 443 110891 2847 91436.10620117188 "1970-01-01 00:02:53.924963867" bam-cell.nr-data.net - bam-cell.nr-data.net - TLS "1970-01-01 00:01:31.436106201" nr.data.net
192.168.97.55 13.226.244.41 56646 443 2022 442 91762.77709960938 "1970-01-01 00:02:33.891614258" resource-strings.acc.indazn.com - resource-strings.acc.indazn.com - TLS "1970-01-01 00:01:31.762777100" acc.indazn.com
192.168.97.55 18.65.65.76 56647 443 2008 442 91787.4560546875 "1970-01-01 00:02:33.891647217" - - static.dazndn.com - TLS "1970-01-01 00:01:31.787456055" static.dazndn.com
192.168.97.55 162.247.243.30 56648 443 32264 840 91798.20385742188 "1970-01-01 00:01:42.723993896" - - bam-cell.nr-data.net - TLS "1970-01-01 00:01:31.798203857" nr.data.net
192.168.97.55 13.226.244.3 56649 443 2035 442 92403.55590820312 "1970-01-01 00:02:33.891683105" - - www.dazn.com - TLS "1970-01-01 00:01:32.403555908" www.dazn.com
192.168.97.55 13.226.244.83 56650 443 1956 442 92485.85424804688 "1970-01-01 00:02:33.891576172" youth-protection.dazn-api.com - youth-protection.dazn-api.com - TLS "1970-01-01 00:01:32.485854248" dazn.api.com
192.168.97.55 18.157.196.120 56651 443 4591 5819 92494.10620117188 "1970-01-01 00:01:42.138515869" pubby.indazn.com pubby.indazn.com pubby.indazn.com - TLS "1970-01-01 00:01:32.494106201" pubby.indazn.com
192.168.97.55 18.65.82.90 56652 443 2018 442 92567.70385742188 "1970-01-01 00:02:33.893377197" search.discovery.indazn.com - search.discovery.indazn.com - TLS "1970-01-01 00:01:32.567703857" discovery.indazn.com
192.168.97.55 18.65.82.14 56653 443 2050 442 92603.21508789062 "1970-01-01 00:02:33.891399170" - - images.discovery.indazn.com - TLS "1970-01-01 00:01:32.603215088" discovery.indazn.com
192.168.97.55 18.65.82.41 56654 443 1939 442 92625.72827148438 "1970-01-01 00:02:33.893451904" - - cdn.dazn.com - TLS "1970-01-01 00:01:32.625728271" cdn.dazn.com
192.168.97.55 3.125.212.229 56655 443 4410 1065 93008.4482421875 "1970-01-01 00:02:43.024957275" partner-integration.ar.indazn.com - partner-integration.ar.indazn.com - TLS "1970-01-01 00:01:33.008448242" ar.indazn.com
192.168.97.55 52.28.174.201 56656 443 11485 15810 93017.55224609375 "1970-01-01 00:02:43.222271240" segmentation-service-api.discovery.indazn.com discovery.indazn.com segmentation-service-api.discovery.indazn.com - TLS "1970-01-01 00:01:33.017552246" discovery.indazn.com
192.168.97.55 18.157.196.120 56657 443 2734 5533 94060.21020507812 "1970-01-01 00:01:42.138431885" pubby.indazn.com - pubby.indazn.com - TLS "1970-01-01 00:01:34.060210205" pubby.indazn.com
